Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
S3Engine,2,11,0,2,10,141,19,0,0,0,0,0
AzureBlobStorageEngine,7,5,0,0,5,51,6,0,0,0.6,0,1
AppConfig,2,3,2,0,3,30,3,0,0,0.33,1,2
AppSettings,0,5,1,0,5,11,5,1,0,0,0,0
InputBoxResult,2,0,0,2,0,8,0,0,0,0,0,3
InputBox,11,9,6,0,5,231,12,0,0,0,1,2
ListViewEx,15,19,1,0,6,302,49,0,0,0.94,2,0
SubItemEventArgs,2,1,2,0,1,23,1,1,0,1,0,3
SubItemEndEditingEventArgs,2,1,2,0,1,29,1,0,1,0,0,3
AppSettingsClass,2,7,1,0,6,40,7,0,1,0.5,0,1
Testing,0,1,0,0,0,8,1,0,0,0,1,0
test_config,0,1,0,0,1,7,1,0,0,0,0,1
appSettings_Visual_Comparer,4,10,4,0,2,192,37,0,0,0.8,5,0
appSettings_Visual_Editor,2,11,2,0,4,142,27,0,0,0.73,5,0
RijndaelSimple,7,2,0,6,2,118,2,0,0,1,0,1
RijndaelSimpleTest,0,1,0,0,0,25,1,0,0,0,1,0
ElevationRequest,0,1,4,0,0,58,1,0,0,0,0,1
ElevationResponse,0,0,2,0,0,14,0,0,0,0,0,1
ElevationResult,0,0,2,0,0,14,0,0,0,0,0,0
ElevationService,1,1,0,1,1,25,1,0,0,0,3,0
Extensions,0,1,0,0,1,7,1,0,0,0,0,0
GeographicPosition,0,0,2,0,0,14,0,0,0,0,0,0
Http,0,1,0,0,1,40,1,0,0,0,0,2
JsonEnumTypeConverterExtensions,0,3,0,0,3,120,96,0,0,0,3,0
JsonEnumTypeConverter,0,3,0,0,3,22,6,0,0,0,3,0
ServiceResponseStatus,0,0,0,0,0,28,0,0,0,0,0,2
AddressComponent,0,0,3,0,0,31,0,0,0,0,0,1
AddressType,0,0,0,0,0,110,0,0,0,0,0,2
GeocodingRequest,0,1,6,0,0,75,1,0,0,0,0,2
