Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
ConnectionSettings,5,3,5,0,3,57,3,0,0,0.33,0,19
TaskAttributes,0,1,4,0,1,24,1,0,0,0,1,12
IChangeScriptExecutor,0,1,0,0,0,4,1,1,0,0,2,1
IConnectionStringGenerator,0,1,0,0,0,4,1,1,0,0,1,1
IDatabaseActionExecutor,0,1,0,0,0,4,1,3,0,0,2,2
IDatabaseActionExecutorFactory,0,1,0,0,0,4,1,1,0,0,1,1
IDatabaseActionResolver,0,1,0,0,0,4,1,1,0,0,1,1
IDatabaseConnectionDropper,0,1,0,0,0,4,1,1,0,0,2,1
IDatabaseVersioner,0,1,0,0,0,4,1,1,0,0,2,1
IExcelImporter,0,1,0,0,0,4,1,1,0,0,1,0
IFileFilterService,0,1,0,0,0,4,1,1,0,0,0,1
ILogMessageGenerator,0,1,0,0,0,4,1,1,0,0,1,1
IQueryExecutor,0,3,0,0,0,6,3,1,0,0,1,8
ISchemaInitializer,0,1,0,0,0,4,1,1,0,0,1,1
IScriptExecutionTracker,0,2,0,0,0,5,2,1,0,0,2,1
IScriptFolderExecutor,0,1,0,0,0,4,1,1,0,0,2,2
ISqlDatabaseManager,0,1,0,0,0,4,1,1,0,0,2,0
ISqlFileLocator,0,1,0,0,0,4,1,1,0,0,0,1
ITaskObserver,0,2,0,0,0,5,2,2,0,0,0,18
ChangeScriptExecutor,3,4,0,0,3,32,5,0,1,0.5,5,0
ConnectionStringGenerator,0,1,0,0,1,17,3,0,1,0,1,0
DatabaseAction,3,2,0,3,2,12,2,0,1,0,0,2
DatabaseActionExecutorFactory,2,3,0,0,3,21,4,0,1,0.33,4,0
DatabaseActionResolver,0,1,0,0,1,29,4,0,1,0,2,0
DatabaseConnectionDropper,3,3,0,0,3,27,3,0,1,0.33,6,0
DatabaseCreator,2,3,0,0,3,19,3,0,1,0.33,4,1
DatabaseDropper,2,3,0,0,3,24,4,0,1,0.33,4,1
DatabaseUpdater,1,3,0,0,3,15,3,0,1,0.33,3,1
DatabaseVersioner,3,3,0,0,3,22,3,0,1,0.44,5,0
ExcelImporter,3,2,0,0,2,23,2,0,1,0,5,0
FileFilterService,0,1,0,0,1,19,3,0,1,0,0,0
IDataBaseActionLocator,0,1,0,0,0,4,1,1,0,0,0,1
DataBaseActionLocator,0,1,0,0,1,17,5,0,1,0,4,0
LogMessageGenerator,0,1,0,0,1,10,1,0,1,0,2,0
RequestedDatabaseAction,0,0,0,0,0,7,0,0,0,0,0,8
SchemaInitializer,2,3,0,0,3,20,3,0,1,0.33,4,0
ScriptExecutionTracker,2,4,0,0,4,26,5,0,1,0.5,3,0
ScriptFolderExecutor,5,3,0,0,3,29,4,0,1,0.33,7,0
SqlDatabaseManager,4,3,0,2,3,24,4,0,1,0.56,5,6
SqlFileLocator,1,4,0,0,3,26,5,0,1,0.5,1,0
QueryExecutor,1,5,0,0,5,42,14,0,1,0.2,2,0
Enumeration,2,9,2,0,7,91,13,1,0,0.78,0,0
Factory,0,1,0,0,1,7,1,0,0,0,1,0
FileStreamFactory,0,2,0,0,2,13,2,0,1,0,0,0
FileSystem,1,8,0,0,8,60,15,0,1,0.38,1,0
IApplicationConfiguration,0,2,0,0,0,5,2,0,0,0,0,0
IConfigurationReader,0,6,0,0,0,9,6,0,0,0,0,1
IFileStreamFactory,0,2,0,0,0,5,2,1,0,0,0,1
IFileSystem,0,6,0,0,0,9,6,1,0,0,0,2
IResourceFileLocator,0,4,0,0,0,7,4,1,0,0,0,4
IServiceLocator,0,3,0,0,0,6,3,0,0,0,0,0
ITokenReplacer,0,1,1,0,0,8,1,1,0,0,0,2
ResourceFileLocator,0,6,0,0,4,45,15,0,1,0,0,0
TokenReplacer,1,1,1,0,1,21,2,0,1,0,0,0
