Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Tarantino.Core.Commons.Services.Configuration.Impl,ConfigurationReader,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.DatabaseManager\ConfigurationReader.cs,GetRequiredSetting,The length of the statement  "		string message = string.Format ("The application setting '{0}' does not exist in the application configuration file."' key); " is 124.
Long Statement,Tarantino.DatabaseManager,ProcessProgressForm,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.DatabaseManager\ProcessProgressForm.cs,InitializeComponent,The length of the statement  "	System.ComponentModel.ComponentResourceManager resources = new System.ComponentModel.ComponentResourceManager (typeof(ProcessProgressForm)); " is 140.
Long Statement,Tarantino.DatabaseManager,ProcessProgressForm,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.DatabaseManager\ProcessProgressForm.cs,InitializeComponent,The length of the statement  "	this.rtbOutput.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom) | System.Windows.Forms.AnchorStyles.Left) | System.Windows.Forms.AnchorStyles.Right))); " is 233.
Long Statement,Tarantino.DatabaseManager,ProcessProgressForm,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.DatabaseManager\ProcessProgressForm.cs,InitializeComponent,The length of the statement  "	this.btnCancel.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right))); " is 148.
Long Statement,Tarantino.DatabaseManager,ProcessProgressForm,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.DatabaseManager\ProcessProgressForm.cs,InitializeComponent,The length of the statement  "	this.btnClose.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right))); " is 147.
Empty Catch Block,Tarantino.DatabaseManager,AsyncOperation,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.DatabaseManager\AsyncOperation.cs,InternalStart,The method has an empty catch block.
Magic Number,Tarantino.DatabaseManager,AsyncOperation,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.DatabaseManager\AsyncOperation.cs,CancelAndWait,The following statement contains a magic number: lock (this) {  	// Set the cancelled flag  	cancelledFlag = true;  	// Now sit and wait either for the operation to  	// complete or the cancellation to be acknowledged.  	// (Wake up and check every second - shouldn't be  	// necessary' but it guarantees we won't deadlock  	// if for some reason the Pulse gets lost - means  	// we don't have to worry so much about bizarre  	// race conditions.)  	while (!IsDone) {  		Monitor.Wait (this' 1000);  	}  }  
Magic Number,Tarantino.DatabaseManager,AsyncOperation,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.DatabaseManager\AsyncOperation.cs,CancelAndWait,The following statement contains a magic number: while (!IsDone) {  	Monitor.Wait (this' 1000);  }  
Magic Number,Tarantino.DatabaseManager,AsyncOperation,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.DatabaseManager\AsyncOperation.cs,CancelAndWait,The following statement contains a magic number: Monitor.Wait (this' 1000);  
Magic Number,Tarantino.DatabaseManager,AsyncOperation,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.DatabaseManager\AsyncOperation.cs,WaitUntilDone,The following statement contains a magic number: lock (this) {  	// Wait for either completion or cancellation.  As with  	// CancelAndWait' we don't sleep forever - to reduce the  	// chances of deadlock in obscure race conditions' we wake  	// up every second to check we didn't miss a Pulse.  	while (!IsDone) {  		Monitor.Wait (this' 1000);  	}  }  
Magic Number,Tarantino.DatabaseManager,AsyncOperation,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.DatabaseManager\AsyncOperation.cs,WaitUntilDone,The following statement contains a magic number: while (!IsDone) {  	Monitor.Wait (this' 1000);  }  
Magic Number,Tarantino.DatabaseManager,AsyncOperation,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.DatabaseManager\AsyncOperation.cs,WaitUntilDone,The following statement contains a magic number: Monitor.Wait (this' 1000);  
Magic Number,Tarantino.DatabaseManager,ProcessProgressForm,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.DatabaseManager\ProcessProgressForm.cs,InitializeComponent,The following statement contains a magic number: this.rtbOutput.Location = new System.Drawing.Point (7' 7);  
Magic Number,Tarantino.DatabaseManager,ProcessProgressForm,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.DatabaseManager\ProcessProgressForm.cs,InitializeComponent,The following statement contains a magic number: this.rtbOutput.Location = new System.Drawing.Point (7' 7);  
Magic Number,Tarantino.DatabaseManager,ProcessProgressForm,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.DatabaseManager\ProcessProgressForm.cs,InitializeComponent,The following statement contains a magic number: this.rtbOutput.Size = new System.Drawing.Size (442' 383);  
Magic Number,Tarantino.DatabaseManager,ProcessProgressForm,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.DatabaseManager\ProcessProgressForm.cs,InitializeComponent,The following statement contains a magic number: this.rtbOutput.Size = new System.Drawing.Size (442' 383);  
Magic Number,Tarantino.DatabaseManager,ProcessProgressForm,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.DatabaseManager\ProcessProgressForm.cs,InitializeComponent,The following statement contains a magic number: this.btnCancel.Location = new System.Drawing.Point (316' 397);  
Magic Number,Tarantino.DatabaseManager,ProcessProgressForm,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.DatabaseManager\ProcessProgressForm.cs,InitializeComponent,The following statement contains a magic number: this.btnCancel.Location = new System.Drawing.Point (316' 397);  
Magic Number,Tarantino.DatabaseManager,ProcessProgressForm,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.DatabaseManager\ProcessProgressForm.cs,InitializeComponent,The following statement contains a magic number: this.btnCancel.Size = new System.Drawing.Size (62' 20);  
Magic Number,Tarantino.DatabaseManager,ProcessProgressForm,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.DatabaseManager\ProcessProgressForm.cs,InitializeComponent,The following statement contains a magic number: this.btnCancel.Size = new System.Drawing.Size (62' 20);  
Magic Number,Tarantino.DatabaseManager,ProcessProgressForm,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.DatabaseManager\ProcessProgressForm.cs,InitializeComponent,The following statement contains a magic number: this.btnClose.Location = new System.Drawing.Point (387' 397);  
Magic Number,Tarantino.DatabaseManager,ProcessProgressForm,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.DatabaseManager\ProcessProgressForm.cs,InitializeComponent,The following statement contains a magic number: this.btnClose.Location = new System.Drawing.Point (387' 397);  
Magic Number,Tarantino.DatabaseManager,ProcessProgressForm,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.DatabaseManager\ProcessProgressForm.cs,InitializeComponent,The following statement contains a magic number: this.btnClose.Size = new System.Drawing.Size (62' 20);  
Magic Number,Tarantino.DatabaseManager,ProcessProgressForm,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.DatabaseManager\ProcessProgressForm.cs,InitializeComponent,The following statement contains a magic number: this.btnClose.Size = new System.Drawing.Size (62' 20);  
Magic Number,Tarantino.DatabaseManager,ProcessProgressForm,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.DatabaseManager\ProcessProgressForm.cs,InitializeComponent,The following statement contains a magic number: this.btnClose.TabIndex = 2;  
Magic Number,Tarantino.DatabaseManager,ProcessProgressForm,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.DatabaseManager\ProcessProgressForm.cs,InitializeComponent,The following statement contains a magic number: this.AutoScaleBaseSize = new System.Drawing.Size (5' 13);  
Magic Number,Tarantino.DatabaseManager,ProcessProgressForm,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.DatabaseManager\ProcessProgressForm.cs,InitializeComponent,The following statement contains a magic number: this.AutoScaleBaseSize = new System.Drawing.Size (5' 13);  
Magic Number,Tarantino.DatabaseManager,ProcessProgressForm,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.DatabaseManager\ProcessProgressForm.cs,InitializeComponent,The following statement contains a magic number: this.ClientSize = new System.Drawing.Size (456' 424);  
Magic Number,Tarantino.DatabaseManager,ProcessProgressForm,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.DatabaseManager\ProcessProgressForm.cs,InitializeComponent,The following statement contains a magic number: this.ClientSize = new System.Drawing.Size (456' 424);  
