Implementation smell,Namespace,Class,File,Method,Description
Complex Method,Tarantino.Infrastructure.Commons.DataAccess.Repositories,PersistentObjectRepository,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.Infrastructure\Commons\DataAccess\Repositories\PersistentObjectRepository.cs,FindAll,Cyclomatic complexity of the method is 12
Long Statement,Tarantino.Infrastructure.Commons.DataAccess.Repositories,RepositoryBase,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.Infrastructure\Commons\DataAccess\Repositories\RepositoryBase.cs,GetSession,The length of the statement  "	var session = ConfigurationFile == null ? _sessionBuilder.GetSession () : _sessionBuilder.GetSession (ConfigurationFile); " is 121.
Long Statement,Tarantino.Infrastructure.Commons.UI.Services,WebDataReader,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.Infrastructure\Commons\UI\Services\WebDataReader.cs,ReadUrl,The length of the statement  "	string formData = string.Format ("{0}={1}"' HttpUtility.UrlEncode (parameterName)' HttpUtility.UrlEncode (parameterValue)); " is 123.
Long Statement,Tarantino.Infrastructure.WebManagement.Http,LoadBalancer,C:\repos\HeadspringLabs_Tarantino\src\Tarantino.Infrastructure\WebManagement\Http\LoadBalancer.cs,ProcessRequest,The length of the statement  "	IExceptionHandlingLoadBalanceStatusManager manager = ObjectFactory.GetInstance<IExceptionHandlingLoadBalanceStatusManager> (); " is 126.
