Implementation smell,Namespace,Class,File,Method,Description
Long Statement,BatchJobs.Core,JobAgentBase,C:\repos\HeadspringLabs_Tarantino\src\BatchJobs.Core\JobAgentBase.cs,Execute,The length of the statement  "				BatchLoggerFactory.Default ().Debug (this' string.Format ("Transition {0} is valid for batch {1}' executing"' transition' batch)); " is 130.
