Method,LOC,CC,PC
DirectoryCollection:AddDirectory,4,1,1
FileCollection:AddFileDetail,4,1,1
FileCollection:AddDirtyFileDetail,5,1,1
FileCollection:FindOrCreateFileDetail,8,2,2
FileCollection:ContainsDirtyFile,3,1,2
UsedSourceCollection:AddDirectory,3,1,1
UsedSourceCollection:AddFiles,5,2,1
UsedSourceCollection:ToString,3,1,1
UsedSourceCollection:MarkFileAsAccessed,4,1,1
UsedSourceCollection:ListCleanDirectories,3,1,2
UsedSourceCollectionFromDirectoryFactory:CreateFileCollectionFromPath,29,6,2
DirectoryDetail:DirectoryDetail,3,1,1
FileDetail:FileDetail,4,1,1
GitIgnroringUsedSourceCollection:AddDirectory,6,2,1
GitIgnroringUsedSourceCollection:AddFiles,4,1,2
Program:Main,8,1,2
Program:DescribeCollection,3,1,1
Program:PauseAndPrompt,4,1,1
UsedSourceCollectionIgnoringGitAndWithDirtyList:UsedSourceCollectionIgnoringGitAndWithDirtyList,3,1,1
UsedSourceCollectionIgnoringGitAndWithDirtyList:AddFiles,10,3,1
