Implementation smell,Namespace,Class,File,Method,Description
Long Statement,FileUseMonitor,UsedSourceCollection,C:\repos\joshrivers_unused-file-monitor\FileUseMonitor\UsedSourceCollection.cs,ToString,The length of the statement  "	return string.Format ("Found {0} directories' containing {1} files {2} of which are dirty."' _directoryList.Count ()' _fileList.Count ()' _fileList.Count (f => f.Dirty)); " is 170.
Long Statement,FileUseMonitor,Program,C:\repos\joshrivers_unused-file-monitor\FileUseMonitor\Program.cs,Main,The length of the statement  "	var usedSourceCollection = UsedSourceCollectionFromDirectoryFactory.CreateFileCollectionFromPath (pathToCompare' procMonListing); " is 129.
