Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
Umbraco.ModelsBuilder.Api,ApiHelper,0,1,0,0,1,17,2,0,0,-1,3,0,Umbraco.ModelsBuilder.Building.CodeParser' Umbraco.ModelsBuilder.Building.TextBuilder' Umbraco.ModelsBuilder.Umbraco.UmbracoServices,
Umbraco.ModelsBuilder.Api,ApiVersion,2,2,5,0,1,73,4,0,0,1,0,3,,Umbraco.ModelsBuilder.Building.TextHeaderWriter' Umbraco.ModelsBuilder.Dashboard.BuilderDashboardHelper' Umbraco.ModelsBuilder.Building.TextBuilder
Umbraco.ModelsBuilder.Building,CompilerException,0,2,3,0,2,16,2,0,0,-1,0,1,,Umbraco.ModelsBuilder.Building.Compiler
Umbraco.ModelsBuilder.Building,TextHeaderWriter,0,1,0,0,1,20,1,0,0,-1,1,1,Umbraco.ModelsBuilder.Api.ApiVersion,Umbraco.ModelsBuilder.Building.TextBuilder
Umbraco.ModelsBuilder.Building,Builder,5,9,6,0,2,265,43,3,0,0.44,5,2,Umbraco.ModelsBuilder.Building.Compiler' Umbraco.ModelsBuilder.Building.ParseResult' Umbraco.ModelsBuilder.Building.TypeModel' Umbraco.ModelsBuilder.Configuration.ModelsMode' Umbraco.ModelsBuilder.Configuration.Config,Umbraco.ModelsBuilder.Building.TextBuilder' Umbraco.ModelsBuilder.Building.CodeDomBuilder
Umbraco.ModelsBuilder.Building,CodeDomBuilder,0,2,0,0,2,88,10,0,1,-1,2,0,Umbraco.ModelsBuilder.Building.Builder' Umbraco.ModelsBuilder.Building.TypeModel,
Umbraco.ModelsBuilder.Building,CodeParser,0,8,0,0,3,189,32,0,0,-1,3,3,Umbraco.ModelsBuilder.Building.Compiler' Umbraco.ModelsBuilder.Building.ParseResult' Umbraco.ModelsBuilder.ReferencedAssemblies,Umbraco.ModelsBuilder.Api.ApiHelper' Umbraco.ModelsBuilder.Umbraco.ModelsBuilderBackOfficeController' Umbraco.ModelsBuilder.Umbraco.PureLiveModelFactory
Umbraco.ModelsBuilder.Building,Compiler,1,12,3,0,10,169,22,0,0,0.58,3,3,Umbraco.ModelsBuilder.Building.CompilerException' Umbraco.ModelsBuilder.Configuration.Config' Umbraco.ModelsBuilder.ReferencedAssemblies,Umbraco.ModelsBuilder.Building.CodeParser' Umbraco.ModelsBuilder.Building.Builder' Umbraco.ModelsBuilder.Umbraco.ModelsBuilderBackOfficeController
Umbraco.ModelsBuilder.Building,ParseResult,11,21,5,1,20,225,35,0,0,0.38,1,3,Umbraco.ModelsBuilder.Building.StaticMixinMethodInfo,Umbraco.ModelsBuilder.Building.TextBuilder' Umbraco.ModelsBuilder.Building.CodeParser' Umbraco.ModelsBuilder.Building.Builder
Umbraco.ModelsBuilder.Building,StaticMixinMethodInfo,0,1,2,0,1,19,1,0,0,-1,0,1,,Umbraco.ModelsBuilder.Building.ParseResult
Umbraco.ModelsBuilder.Building,PropertyModel,8,1,0,8,1,49,2,0,0,0,0,3,,Umbraco.ModelsBuilder.Building.TextBuilder' Umbraco.ModelsBuilder.Building.TypeModel' Umbraco.ModelsBuilder.Umbraco.UmbracoServices
Umbraco.ModelsBuilder.Building,TextBuilder,1,18,1,0,5,492,75,0,1,0.22,8,3,Umbraco.ModelsBuilder.Api.ApiVersion' Umbraco.ModelsBuilder.Building.TextHeaderWriter' Umbraco.ModelsBuilder.Building.Builder' Umbraco.ModelsBuilder.Building.ParseResult' Umbraco.ModelsBuilder.Building.PropertyModel' Umbraco.ModelsBuilder.Building.TypeModel' Umbraco.ModelsBuilder.Building.ItemTypes' Umbraco.ModelsBuilder.Configuration.Config,Umbraco.ModelsBuilder.Api.ApiHelper' Umbraco.ModelsBuilder.Umbraco.PureLiveModelFactory' Umbraco.ModelsBuilder.Umbraco.ModelsBuilderBackOfficeController
Umbraco.ModelsBuilder.Building,TypeModel,20,3,2,19,2,186,9,0,0,0.67,2,6,Umbraco.ModelsBuilder.Building.PropertyModel' Umbraco.ModelsBuilder.Building.ItemTypes,Umbraco.ModelsBuilder.Umbraco.HashHelper' Umbraco.ModelsBuilder.Building.CodeDomBuilder' Umbraco.ModelsBuilder.Umbraco.PureLiveModelFactory' Umbraco.ModelsBuilder.Building.Builder' Umbraco.ModelsBuilder.Umbraco.UmbracoServices' Umbraco.ModelsBuilder.Building.TextBuilder
Umbraco.ModelsBuilder.Building,ItemTypes,0,0,0,0,0,19,0,0,0,-1,0,3,,Umbraco.ModelsBuilder.Building.TextBuilder' Umbraco.ModelsBuilder.Umbraco.UmbracoServices' Umbraco.ModelsBuilder.Building.TypeModel
Umbraco.ModelsBuilder.Configuration,ClrNameSource,0,0,0,0,0,19,0,0,0,-1,0,2,,Umbraco.ModelsBuilder.Umbraco.UmbracoServices' Umbraco.ModelsBuilder.Configuration.Config
Umbraco.ModelsBuilder.Configuration,ModelsMode,0,0,0,0,0,41,0,0,0,-1,0,5,,Umbraco.ModelsBuilder.Building.Builder' Umbraco.ModelsBuilder.Dashboard.BuilderDashboardHelper' Umbraco.ModelsBuilder.Umbraco.ModelsBuilderComposer' Umbraco.ModelsBuilder.Configuration.ModelsModeExtensions' Umbraco.ModelsBuilder.Configuration.Config
Umbraco.ModelsBuilder.Configuration,Config,6,3,16,0,2,287,29,0,0,0.67,2,14,Umbraco.ModelsBuilder.Configuration.ClrNameSource' Umbraco.ModelsBuilder.Configuration.ModelsMode,Umbraco.ModelsBuilder.Dashboard.BuilderDashboardHelper' Umbraco.ModelsBuilder.Umbraco.UmbracoServices' Umbraco.ModelsBuilder.Building.Compiler' Umbraco.ModelsBuilder.Umbraco.ModelsBuilderComponent' Umbraco.ModelsBuilder.Umbraco.ModelsBuilderBackOfficeController' Umbraco.ModelsBuilder.ConfigsExtensions' Umbraco.ModelsBuilder.Building.Builder' Umbraco.ModelsBuilder.Umbraco.LiveModelsProvider' Umbraco.ModelsBuilder.Umbraco.ModelsGenerationError' Umbraco.ModelsBuilder.Building.TextBuilder' Umbraco.ModelsBuilder.Umbraco.OutOfDateModelsStatus' Umbraco.ModelsBuilder.Umbraco.PureLiveModelFactory' Umbraco.ModelsBuilder.Validation.ContentTypeModelValidatorBase<TModel;TProperty>' Umbraco.ModelsBuilder.Umbraco.ModelsBuilderComposer
Umbraco.ModelsBuilder.Configuration,ModelsModeExtensions,0,4,0,0,4,42,4,0,0,-1,1,0,Umbraco.ModelsBuilder.Configuration.ModelsMode,
Umbraco.ModelsBuilder.Dashboard,BuilderDashboardHelper,0,5,1,0,5,71,11,0,0,-1,5,1,Umbraco.ModelsBuilder.Api.ApiVersion' Umbraco.ModelsBuilder.Configuration.ModelsMode' Umbraco.ModelsBuilder.Configuration.Config' Umbraco.ModelsBuilder.Umbraco.ModelsGenerationError' Umbraco.ModelsBuilder.Umbraco.OutOfDateModelsStatus,Umbraco.ModelsBuilder.Umbraco.ModelsBuilderBackOfficeController
Umbraco.ModelsBuilder,ModelsBuilderAssemblyAttribute,0,0,2,0,0,14,0,0,0,-1,0,2,,Umbraco.ModelsBuilder.Umbraco.ModelsBuilderComponent' Umbraco.ModelsBuilder.Umbraco.PureLiveModelFactory
Umbraco.ModelsBuilder,PureLiveAssemblyAttribute,0,0,0,0,0,4,0,0,0,-1,0,0,,
Umbraco.ModelsBuilder,ReferencedAssemblies,2,7,2,0,2,156,14,0,0,0.57,0,3,,Umbraco.ModelsBuilder.Building.CodeParser' Umbraco.ModelsBuilder.Umbraco.ModelsBuilderInitializer' Umbraco.ModelsBuilder.Building.Compiler
Umbraco.ModelsBuilder,ConfigsExtensions,0,1,0,0,1,11,1,0,0,-1,1,0,Umbraco.ModelsBuilder.Configuration.Config,
Umbraco.ModelsBuilder,ImplementPropertyTypeAttribute,0,1,1,0,1,9,1,0,0,-1,0,2,,Umbraco.Web.PublishedElementExtensions' Umbraco.ModelsBuilder.Umbraco.PublishedModelUtility
Umbraco.ModelsBuilder,ImplementContentTypeAttribute,0,1,0,0,1,6,1,0,0,-1,0,0,,
Umbraco.ModelsBuilder,ModelsUsingAttribute,0,1,0,0,1,6,1,0,0,-1,0,0,,
Umbraco.ModelsBuilder,ModelsBaseClassAttribute,0,1,0,0,1,6,1,0,0,-1,0,0,,
Umbraco.ModelsBuilder,ModelsNamespaceAttribute,0,1,0,0,1,6,1,0,0,-1,0,0,,
Umbraco.ModelsBuilder,RenameContentTypeAttribute,0,1,0,0,1,6,1,0,0,-1,0,0,,
Umbraco.ModelsBuilder,RenamePropertyTypeAttribute,0,1,0,0,1,6,1,0,0,-1,0,0,,
Umbraco.ModelsBuilder,EnumerableExtensions,0,3,0,0,3,25,8,0,0,-1,0,0,,
Umbraco.ModelsBuilder,TypeExtensions,0,1,0,0,1,17,1,0,0,-1,0,0,,
Umbraco.ModelsBuilder,IgnoreContentTypeAttribute,0,1,0,0,1,6,1,0,0,-1,0,0,,
Umbraco.ModelsBuilder,IgnorePropertyTypeAttribute,0,1,0,0,1,6,1,0,0,-1,0,0,,
Umbraco.Web,PublishedElementExtensions,0,2,0,0,1,31,6,0,0,-1,1,0,Umbraco.ModelsBuilder.ImplementPropertyTypeAttribute,
Umbraco.ModelsBuilder.Umbraco,ModelsBuilderComposer,0,3,0,0,1,45,5,0,0,-1,5,0,Umbraco.ModelsBuilder.Configuration.ModelsMode' Umbraco.ModelsBuilder.Configuration.Config' Umbraco.ModelsBuilder.Umbraco.UmbracoServices' Umbraco.ModelsBuilder.Umbraco.ModelsBuilderComponent' Umbraco.ModelsBuilder.Umbraco.PureLiveModelFactory,
Umbraco.ModelsBuilder.Umbraco,ModelsBuilderInitializer,0,1,0,0,1,16,2,0,0,-1,1,0,Umbraco.ModelsBuilder.ReferencedAssemblies,
Umbraco.ModelsBuilder.Umbraco,UmbracoServices,4,8,1,0,6,178,29,0,0,0.25,5,6,Umbraco.ModelsBuilder.Building.PropertyModel' Umbraco.ModelsBuilder.Building.TypeModel' Umbraco.ModelsBuilder.Building.ItemTypes' Umbraco.ModelsBuilder.Configuration.ClrNameSource' Umbraco.ModelsBuilder.Configuration.Config,Umbraco.ModelsBuilder.Api.ApiHelper' Umbraco.ModelsBuilder.Umbraco.ModelsBuilderComposer' Umbraco.ModelsBuilder.Umbraco.LiveModelsProvider' Umbraco.ModelsBuilder.Umbraco.ModelsBuilderBackOfficeController' Umbraco.ModelsBuilder.Umbraco.PureLiveModelFactory' Umbraco.ModelsBuilder.Umbraco.ModelsBuilderComponent
Umbraco.ModelsBuilder.Umbraco,HashCombiner,1,5,0,0,5,25,6,0,0,0,0,1,,Umbraco.ModelsBuilder.Umbraco.HashHelper
Umbraco.ModelsBuilder.Umbraco,HashHelper,0,1,0,0,1,33,4,0,0,-1,2,1,Umbraco.ModelsBuilder.Building.TypeModel' Umbraco.ModelsBuilder.Umbraco.HashCombiner,Umbraco.ModelsBuilder.Umbraco.PureLiveModelFactory
Umbraco.ModelsBuilder.Umbraco,LiveModelsProvider,3,4,2,0,1,79,7,0,0,0,4,2,Umbraco.ModelsBuilder.Configuration.Config' Umbraco.ModelsBuilder.Umbraco.UmbracoServices' Umbraco.ModelsBuilder.Umbraco.ModelsBuilderBackOfficeController' Umbraco.ModelsBuilder.Umbraco.ModelsGenerationError,Umbraco.ModelsBuilder.Umbraco.ModelsBuilderComponent' Umbraco.ModelsBuilder.Umbraco.LiveModelsProviderModule
Umbraco.ModelsBuilder.Umbraco,LiveModelsProviderModule,0,3,0,0,3,16,3,0,0,-1,1,0,Umbraco.ModelsBuilder.Umbraco.LiveModelsProvider,
Umbraco.ModelsBuilder.Umbraco,ModelsBuilderBackOfficeController,2,7,0,0,4,147,14,0,0,0.29,12,2,Umbraco.ModelsBuilder.Building.CodeParser' Umbraco.ModelsBuilder.Building.Compiler' Umbraco.ModelsBuilder.Building.TextBuilder' Umbraco.ModelsBuilder.Configuration.Config' Umbraco.ModelsBuilder.Dashboard.BuilderDashboardHelper' Umbraco.ModelsBuilder.Umbraco.UmbracoServices' Umbraco.ModelsBuilder.Umbraco.BuildResult' Umbraco.ModelsBuilder.Umbraco.Dashboard' Umbraco.ModelsBuilder.Umbraco.OutOfDateType' Umbraco.ModelsBuilder.Umbraco.OutOfDateStatus' Umbraco.ModelsBuilder.Umbraco.ModelsGenerationError' Umbraco.ModelsBuilder.Umbraco.OutOfDateModelsStatus,Umbraco.ModelsBuilder.Umbraco.LiveModelsProvider' Umbraco.ModelsBuilder.Umbraco.ModelsBuilderComponent
Umbraco.ModelsBuilder.Umbraco,BuildResult,2,0,0,2,0,8,0,0,0,-1,0,1,,Umbraco.ModelsBuilder.Umbraco.ModelsBuilderBackOfficeController
Umbraco.ModelsBuilder.Umbraco,Dashboard,6,0,0,6,0,16,0,0,0,-1,0,1,,Umbraco.ModelsBuilder.Umbraco.ModelsBuilderBackOfficeController
Umbraco.ModelsBuilder.Umbraco,OutOfDateType,0,0,0,0,0,6,0,0,0,-1,0,1,,Umbraco.ModelsBuilder.Umbraco.ModelsBuilderBackOfficeController
Umbraco.ModelsBuilder.Umbraco,OutOfDateStatus,0,0,1,0,0,6,0,0,0,-1,0,1,,Umbraco.ModelsBuilder.Umbraco.ModelsBuilderBackOfficeController
Umbraco.ModelsBuilder.Umbraco,ModelsBuilderComponent,2,7,0,0,3,141,19,0,0,0.43,6,1,Umbraco.ModelsBuilder.Configuration.Config' Umbraco.ModelsBuilder.ModelsBuilderAssemblyAttribute' Umbraco.ModelsBuilder.Umbraco.UmbracoServices' Umbraco.ModelsBuilder.Umbraco.LiveModelsProvider' Umbraco.ModelsBuilder.Umbraco.ModelsBuilderBackOfficeController' Umbraco.ModelsBuilder.Umbraco.OutOfDateModelsStatus,Umbraco.ModelsBuilder.Umbraco.ModelsBuilderComposer
Umbraco.ModelsBuilder.Umbraco,ModelsGenerationError,0,4,1,0,3,44,8,0,0,-1,1,4,Umbraco.ModelsBuilder.Configuration.Config,Umbraco.ModelsBuilder.Dashboard.BuilderDashboardHelper' Umbraco.ModelsBuilder.Umbraco.LiveModelsProvider' Umbraco.ModelsBuilder.Umbraco.ModelsBuilderBackOfficeController' Umbraco.ModelsBuilder.Umbraco.PureLiveModelFactory
Umbraco.ModelsBuilder.Umbraco,OutOfDateModelsStatus,0,4,3,0,1,43,9,0,0,-1,1,3,Umbraco.ModelsBuilder.Configuration.Config,Umbraco.ModelsBuilder.Dashboard.BuilderDashboardHelper' Umbraco.ModelsBuilder.Umbraco.ModelsBuilderComponent' Umbraco.ModelsBuilder.Umbraco.ModelsBuilderBackOfficeController
Umbraco.ModelsBuilder.Umbraco,PureLiveModelFactory,18,15,3,0,6,552,59,0,0,0.13,10,1,Umbraco.ModelsBuilder.Building.CodeParser' Umbraco.ModelsBuilder.Building.TextBuilder' Umbraco.ModelsBuilder.Building.TypeModel' Umbraco.ModelsBuilder.Configuration.Config' Umbraco.ModelsBuilder.ModelsBuilderAssemblyAttribute' Umbraco.ModelsBuilder.Umbraco.UmbracoServices' Umbraco.ModelsBuilder.Umbraco.HashHelper' Umbraco.ModelsBuilder.Umbraco.ModelsGenerationError' Umbraco.ModelsBuilder.Umbraco.Infos' Umbraco.ModelsBuilder.Umbraco.ModelInfo,Umbraco.ModelsBuilder.Umbraco.ModelsBuilderComposer
Umbraco.ModelsBuilder.Umbraco,Infos,0,0,2,0,0,5,0,0,0,-1,0,1,,Umbraco.ModelsBuilder.Umbraco.PureLiveModelFactory
Umbraco.ModelsBuilder.Umbraco,ModelInfo,0,0,4,0,0,7,0,0,0,-1,0,1,,Umbraco.ModelsBuilder.Umbraco.PureLiveModelFactory
Umbraco.ModelsBuilder.Umbraco,PublishedModelUtility,0,2,0,0,2,48,7,0,0,-1,1,0,Umbraco.ModelsBuilder.ImplementPropertyTypeAttribute,
Umbraco.ModelsBuilder.Validation,ContentTypeModelValidator,0,0,0,0,0,2,0,0,0,-1,1,0,Umbraco.ModelsBuilder.Validation.ContentTypeModelValidatorBase<TModel;TProperty>,
