Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Castle.Facilities.AspNet.WebApi,AspNetWebApiControllerActivator,D:\research\architectureSmells\repos\castleproject_Windsor\src\Castle.Facilities.AspNet.WebApi\AspNetWebApiControllerActivator.cs,Create,The length of the statement  "				throw new LifestyleScopesPotentiallyNotEnabledException("If you are having trouble with scoped lifestyles' please try 'container.AddFacility<AspNetWebApiFacility>(x => x.UsingConfiguration(config).WithLifestyleScopedPerWebRequest())'"' err); " is 241.
Long Statement,Castle.Facilities.AspNet.WebApi,AspNetWebApiControllerActivator,D:\research\architectureSmells\repos\castleproject_Windsor\src\Castle.Facilities.AspNet.WebApi\AspNetWebApiControllerActivator.cs,ThrowIfHttpContextIsNull,The length of the statement  "				throw new InvalidSelfHostConfigurationException($"Looks like HttpContext.Current is null' please try container.AddFacility<AspNetWebApiFacility>(x => x.UsingConfiguration(config).UsingSelfHosting()) instead. If you are using scoped lifestyles you need container.AddFacility<AspNetWebApiFacility>(x => x.UsingConfiguration(config).UsingSelfHosting().WithLifestyleScopedPerWebRequest())."); " is 388.
Long Statement,Castle.Facilities.AspNet.WebApi,AspNetWebApiFacility,D:\research\architectureSmells\repos\castleproject_Windsor\src\Castle.Facilities.AspNet.WebApi\AspNetWebApiFacility.cs,Init,The length of the statement  "				(httpConfiguration ?? GlobalConfiguration.Configuration).Services.Replace(typeof(IHttpControllerActivator)' controllerActivator); " is 129.
