Implementation smell,Namespace,Class,File,Method,Description
Long Method,TshirtShop,OrderPage,C:\repos\DCubeLabs_ConfLoopbackXamarin\src\TshirtShop\Page\OrderPage.cs,InitializeComponent,The method has 123 lines of code.
Long Parameter List,TshirtShop,RootPage,C:\repos\DCubeLabs_ConfLoopbackXamarin\src\TshirtShop\Page\RootPage.cs,Initialize,The method has 7 parameters.
Long Parameter List,TshirtShop,OrderPage,C:\repos\DCubeLabs_ConfLoopbackXamarin\src\TshirtShop\Page\OrderPage.cs,InitializeComponent,The method has 12 parameters.
Long Parameter List,TshirtShop,OrderPage,C:\repos\DCubeLabs_ConfLoopbackXamarin\src\TshirtShop\Page\OrderPage.cs,Bind,The method has 5 parameters.
Long Statement,TshirtShop,RootPage,C:\repos\DCubeLabs_ConfLoopbackXamarin\src\TshirtShop\Page\RootPage.cs,GetTableSection,The length of the statement  "		imageCell.Tapped += async (sender' e) => await Navigation.PushModalAsync (new OrderPage ((Product)imageCell.CommandParameter)); " is 127.
Magic Number,TshirtShop,RootPage,C:\repos\DCubeLabs_ConfLoopbackXamarin\src\TshirtShop\Page\RootPage.cs,Initialize,The following statement contains a magic number: Padding = new Thickness (10' Device.OnPlatform (20' 0' 0)' 10' 5);  
Magic Number,TshirtShop,RootPage,C:\repos\DCubeLabs_ConfLoopbackXamarin\src\TshirtShop\Page\RootPage.cs,Initialize,The following statement contains a magic number: Padding = new Thickness (10' Device.OnPlatform (20' 0' 0)' 10' 5);  
Magic Number,TshirtShop,RootPage,C:\repos\DCubeLabs_ConfLoopbackXamarin\src\TshirtShop\Page\RootPage.cs,Initialize,The following statement contains a magic number: Padding = new Thickness (10' Device.OnPlatform (20' 0' 0)' 10' 5);  
Magic Number,TshirtShop,RootPage,C:\repos\DCubeLabs_ConfLoopbackXamarin\src\TshirtShop\Page\RootPage.cs,Initialize,The following statement contains a magic number: Padding = new Thickness (10' Device.OnPlatform (20' 0' 0)' 10' 5);  
Magic Number,TshirtShop,RootPage,C:\repos\DCubeLabs_ConfLoopbackXamarin\src\TshirtShop\Page\RootPage.cs,Initialize,The following statement contains a magic number: loadingPage.Loaded += async (sender' e) =>  {  	var label = new Label {  		Text = "T-Shirt shop"'  		FontSize = 36.0'  		TextColor = Color.FromRgb (52' 152' 219)'  		HorizontalOptions = LayoutOptions.Center  	};  	layout.Children.Add (label);  	layout.Children.Add ((TableView)e);  	await Navigation.PopModalAsync ();  };  
Magic Number,TshirtShop,RootPage,C:\repos\DCubeLabs_ConfLoopbackXamarin\src\TshirtShop\Page\RootPage.cs,Initialize,The following statement contains a magic number: loadingPage.Loaded += async (sender' e) =>  {  	var label = new Label {  		Text = "T-Shirt shop"'  		FontSize = 36.0'  		TextColor = Color.FromRgb (52' 152' 219)'  		HorizontalOptions = LayoutOptions.Center  	};  	layout.Children.Add (label);  	layout.Children.Add ((TableView)e);  	await Navigation.PopModalAsync ();  };  
Magic Number,TshirtShop,RootPage,C:\repos\DCubeLabs_ConfLoopbackXamarin\src\TshirtShop\Page\RootPage.cs,Initialize,The following statement contains a magic number: loadingPage.Loaded += async (sender' e) =>  {  	var label = new Label {  		Text = "T-Shirt shop"'  		FontSize = 36.0'  		TextColor = Color.FromRgb (52' 152' 219)'  		HorizontalOptions = LayoutOptions.Center  	};  	layout.Children.Add (label);  	layout.Children.Add ((TableView)e);  	await Navigation.PopModalAsync ();  };  
Magic Number,TshirtShop,RootPage,C:\repos\DCubeLabs_ConfLoopbackXamarin\src\TshirtShop\Page\RootPage.cs,Initialize,The following statement contains a magic number: loadingPage.Loaded += async (sender' e) =>  {  	var label = new Label {  		Text = "T-Shirt shop"'  		FontSize = 36.0'  		TextColor = Color.FromRgb (52' 152' 219)'  		HorizontalOptions = LayoutOptions.Center  	};  	layout.Children.Add (label);  	layout.Children.Add ((TableView)e);  	await Navigation.PopModalAsync ();  };  
