Implementation smell,Namespace,Class,File,Method,Description
Long Statement,MSBuild.ExtensionPack,BaseTask,D:\research\architectureSmells\repos\mikefourie_MSBuildExtensionPack\Releases\4.0.9.0\Main\Common\BaseTask.cs,TargetingLocalMachine,The length of the statement  "                    this.Log.LogError(string.Format(CultureInfo.CurrentCulture' "This task does not support remote execution. Please remove the MachineName: {0}"' this.MachineName)); " is 162.
Long Statement,MSBuild.ExtensionPack,BaseTask,D:\research\architectureSmells\repos\mikefourie_MSBuildExtensionPack\Releases\4.0.9.0\Main\Common\BaseTask.cs,GetManagementScope,The length of the statement  "            this.LogTaskMessage(MessageImportance.Low' string.Format(CultureInfo.CurrentCulture' "ManagementScope Set: {0}"' "\\\\" + this.MachineName + wmiNamespace)); " is 156.
Long Statement,MSBuild.ExtensionPack,BaseTask,D:\research\architectureSmells\repos\mikefourie_MSBuildExtensionPack\Releases\4.0.9.0\Main\Common\BaseTask.cs,GetManagementScope,The length of the statement  "            this.LogTaskMessage(MessageImportance.Low' string.Format(CultureInfo.CurrentCulture' "ManagementScope Set: {0}"' "\\\\" + this.MachineName + wmiNamespace)); " is 156.
Long Statement,MSBuild.ExtensionPack.Tfs2012,TeamBuild,D:\research\architectureSmells\repos\mikefourie_MSBuildExtensionPack\Releases\4.0.9.0\Main\TFS2012\TeamBuild.cs,RelatedChangesets,The length of the statement  "            this.LogTaskMessage(string.Format(CultureInfo.CurrentCulture' "Retrieving changesets related to Build {0}"' this.BuildUri)); " is 124.
Long Statement,MSBuild.ExtensionPack.Tfs2012,TeamBuild,D:\research\architectureSmells\repos\mikefourie_MSBuildExtensionPack\Releases\4.0.9.0\Main\TFS2012\TeamBuild.cs,GetLatestInfo,The length of the statement  "            this.LogTaskMessage(string.Format(CultureInfo.CurrentCulture' "Getting Latest Build Information for: {0}"' this.BuildDefinitionName)); " is 134.
Long Statement,MSBuild.ExtensionPack.Tfs2012,TeamBuild,D:\research\architectureSmells\repos\mikefourie_MSBuildExtensionPack\Releases\4.0.9.0\Main\TFS2012\TeamBuild.cs,GetLatestInfo,The length of the statement  "                this.LogTaskMessage(MessageImportance.Low' string.Format(CultureInfo.CurrentCulture' "Filtering on Status: {0}"' this.Status)); " is 127.
Long Statement,MSBuild.ExtensionPack.Tfs2012,TeamBuild,D:\research\architectureSmells\repos\mikefourie_MSBuildExtensionPack\Releases\4.0.9.0\Main\TFS2012\TeamBuild.cs,GetLatestInfo,The length of the statement  "                ibuildDef.SetMetadata("CompilationSuccess"' this.buildDetails.CompilationStatus == BuildPhaseStatus.Succeeded ? "true" : "false"); " is 130.
