Namespace,Type,Method,LOC,CC,PC
cadencii.media,AviReader,Open,45,5,1
cadencii.media,AviReader,Close,17,4,0
cadencii.media,AviReader,dispTime,5,1,2
cadencii.media,AviReader,ExportToArray,20,3,5
cadencii.media,AviReader,Export,31,4,1
cadencii.media,AviReader,ExportEx,29,4,2
cadencii.media,AviReader,CopyMemory,0,1,3
cadencii.media,AviReader,Export,29,4,2
cadencii.media,AviReader,ExportBitmap,55,5,2
cadencii.media,AviWriterVcm,Open,181,11,8
cadencii.media,AviWriterVcm,Open,3,1,6
cadencii.media,AviWriterVcm,UpdateIndex,72,5,0
cadencii.media,AviWriterVcm,Close,32,2,0
cadencii.media,AviWriterVcm,UpdateIndexOfIndex,4,1,0
cadencii.media,AviWriterVcm,AddFrame,92,10,1
cadencii.media,BSoundPlayer,BSoundPlayer,2,1,1
cadencii.media,BSoundPlayer,BSoundPlayer,2,1,0
cadencii.media,BSoundPlayer,play,3,1,0
cadencii.media,BSoundPlayer,getSoundLocation,3,1,0
cadencii.media,BSoundPlayer,setSoundLocation,3,1,1
cadencii.media,IAviWriter,AddFrame,0,1,1
cadencii.media,IAviWriter,Close,0,1,0
cadencii.media,IAviWriter,Open,0,1,6
cadencii.media,IWaveReceiver,append,0,1,3
cadencii.media,IWaveReceiver,getSampleRate,0,1,0
cadencii.media,IWaveReceiver,close,0,1,0
cadencii.media,MediaPlayer,Dispose,6,2,0
cadencii.media,MediaPlayer,SetSpeed,3,1,1
cadencii.media,MediaPlayer,SetVolume,4,1,1
cadencii.media,MediaPlayer,GetVolume,18,3,0
cadencii.media,MediaPlayer,mciSendString,0,1,4
cadencii.media,MediaPlayer,w_mciSendString,16,2,2
cadencii.media,MediaPlayer,w_mciSendString,4,1,1
cadencii.media,MediaPlayer,UnLoad,7,2,0
cadencii.media,MediaPlayer,ReLoad,12,4,0
cadencii.media,MediaPlayer,Load,35,5,1
cadencii.media,MediaPlayer,PlayFrom,17,3,1
cadencii.media,MediaPlayer,Close,9,2,0
cadencii.media,MediaPlayer,Play,22,4,0
cadencii.media,MediaPlayer,Seek,11,3,1
cadencii.media,MediaPlayer,Pause,12,3,0
cadencii.media,MediaPlayer,GetPosition,17,3,0
cadencii.media,MediaPlayer,GetLength,16,4,0
cadencii.media,MediaPlayer,Stop,4,1,0
cadencii.media,MidiInDevice,MidiInDevice,42,1,1
cadencii.media,MidiInDevice,isReceiveSystemRealtimeMessage,3,1,0
cadencii.media,MidiInDevice,setReceiveSystemRealtimeMessage,3,1,1
cadencii.media,MidiInDevice,isReceiveSystemCommonMessage,3,1,0
cadencii.media,MidiInDevice,setReceiveSystemCommonMessage,3,1,1
cadencii.media,MidiInDevice,start,13,2,0
cadencii.media,MidiInDevice,stop,13,2,0
cadencii.media,MidiInDevice,close,14,2,0
cadencii.media,MidiInDevice,Dispose,3,1,0
cadencii.media,MidiInDevice,MidiInProc,90,17,5
cadencii.media,MidiOutDevice,MidiOutDevice,4,1,1
cadencii.media,MidiOutDevice,Close,5,2,0
cadencii.media,MidiOutDevice,ProgramChange,3,1,2
cadencii.media,MidiOutDevice,Play,3,1,3
cadencii.media,MidiOutDevice,SendData,7,2,1
cadencii.media,MidiOutDevice,SendShort,7,2,1
cadencii.media,MidiOutDevice,SendLong,37,4,1
cadencii.media,PlaySound,SoundInit,0,1,0
cadencii.media,PlaySound,SoundPrepare,0,1,1
cadencii.media,PlaySound,SoundAppend,0,1,3
cadencii.media,PlaySound,SoundExit,0,1,0
cadencii.media,PlaySound,SoundGetPosition,0,1,0
cadencii.media,PlaySound,SoundWaitForExit,0,1,0
cadencii.media,PlaySound,SoundSetResolution,0,1,1
cadencii.media,PlaySound,SoundKill,0,1,0
cadencii.media,PlaySound,SoundUnprepare,0,1,0
cadencii.media,PlaySound,setResolution,11,1,1
cadencii.media,PlaySound,init,16,2,0
cadencii.media,PlaySound,kill,11,1,0
cadencii.media,PlaySound,getPosition,16,1,0
cadencii.media,PlaySound,waitForExit,14,1,0
cadencii.media,PlaySound,append,33,1,3
cadencii.media,PlaySound,prepare,22,1,1
cadencii.media,PlaySound,exit,21,1,0
cadencii.media,PlaySound,unprepare,11,1,0
cadencii.media,PlaySound,SoundUnprepare,16,3,0
cadencii.media,PlaySound,SoundInit,5,1,0
cadencii.media,PlaySound,SoundKill,4,1,0
cadencii.media,PlaySound,SoundGetPosition,20,5,0
cadencii.media,PlaySound,SoundWaitForExit,51,14,0
cadencii.media,PlaySound,SoundSetResolution,3,1,1
cadencii.media,PlaySound,SoundAppend,47,12,3
cadencii.media,PlaySound,SoundCallback,14,3,5
cadencii.media,PlaySound,SoundPrepare,40,3,1
cadencii.media,PlaySound,SoundExit,8,2,0
cadencii.media,RateConvertContext,RateConvertContext,21,3,2
cadencii.media,RateConvertContext,getSampleRateFrom,3,1,0
cadencii.media,RateConvertContext,getSampleRateTo,3,1,0
cadencii.media,RateConvertContext,dispose,18,5,0
cadencii.media,RateConvertContext,calculateNextEnd,14,2,2
cadencii.media,RateConvertContext,estimateResultSamples,11,2,2
cadencii.media,RateConvertContext,convert,154,28,4
cadencii.media,AVISTDINDEX,AVISTDINDEX,11,1,1
cadencii.media,AVISTDINDEX,SetBaseOffset,3,1,1
cadencii.media,AVISTDINDEX,AddIndex,6,1,2
cadencii.media,AVISTDINDEX,Write,15,2,1
cadencii.media,AVISUPERINDEX,AVISUPERINDEX,19,2,1
cadencii.media,AVISUPERINDEX,Write,17,2,1
cadencii.media,RawAvi2Writer,Open,30,1,6
cadencii.media,RawAvi2Writer,UpdateIndex,78,5,0
cadencii.media,RawAvi2Writer,Close,4,1,0
cadencii.media,RawAvi2Writer,UpdateIndexOfIndex,4,1,0
cadencii.media,RawAvi2Writer,AddFrame,162,12,1
cadencii.media,PipedAviWriter,AddFrame,101,4,1
cadencii.media,PipedAviWriter,WriteFourCC,7,2,1
cadencii.media,PipedAviWriter,Write4Byte,8,2,1
cadencii.media,PipedAviWriter,Close,15,5,0
cadencii.media,PipedAviWriter,Open,32,3,4
cadencii.media,PipedAviWriter,FFmpegEnc,17,2,0
cadencii.media,Util,aviWriteStreamHeader,26,1,3
cadencii.media,Util,aviWriteMainHeader,19,1,2
cadencii.media,Util,fwrite,9,3,2
cadencii.media,Util,WriteBYTE,3,1,2
cadencii.media,Util,WriteWORD,7,1,2
cadencii.media,Util,WriteDWORD,14,1,2
cadencii.media,Util,WriteQWORD,25,1,2
cadencii.media,Util,mmioFOURCC,11,3,1
cadencii.media,Util,mmioFOURCC,3,1,4
cadencii.media,VCM,ICOpen,0,1,3
cadencii.media,VCM,ICGetInfo,0,1,3
cadencii.media,VCM,ICClose,0,1,1
cadencii.media,VCM,ICCompressorChoose,0,1,6
cadencii.media,VCM,ICSeqCompressFrameStart,0,1,2
cadencii.media,VCM,ICSeqCompressFrameEnd,0,1,1
cadencii.media,VCM,ICCompressorFree,0,1,1
cadencii.media,VCM,ICSeqCompressFrame,0,1,5
cadencii.media,VCM,ICSendMessage,0,1,4
cadencii.media,VCM,ICCompressGetFormatSize,3,1,2
cadencii.media,VCM,ICCompressGetFormat,3,1,3
cadencii.media,COMPVARS,ToString,18,1,0
cadencii.media,BITMAPINFO,Write,12,1,1
cadencii.media,VFW,AVIStreamOpenFromFileW,0,1,6
cadencii.media,VFW,AVIFileInit,0,1,0
cadencii.media,VFW,AVIFileOpenW,0,1,4
cadencii.media,VFW,AVIFileCreateStream,0,1,3
cadencii.media,VFW,AVIMakeCompressedStream,0,1,4
cadencii.media,VFW,AVIStreamSetFormat,0,1,4
cadencii.media,VFW,AVISaveOptions,0,1,5
cadencii.media,VFW,AVIStreamWrite,0,1,8
cadencii.media,VFW,AVIStreamRelease,0,1,1
cadencii.media,VFW,AVIFileRelease,0,1,1
cadencii.media,VFW,AVIFileExit,0,1,0
cadencii.media,VFW,AVIStreamGetFrameOpen,0,1,2
cadencii.media,VFW,AVIFileGetStream,0,1,4
cadencii.media,VFW,AVIStreamStart,0,1,1
cadencii.media,VFW,AVIStreamLength,0,1,1
cadencii.media,VFW,AVIStreamInfo,0,1,3
cadencii.media,VFW,AVIStreamGetFrame,0,1,2
cadencii.media,VFW,AVIStreamGetFrameClose,0,1,1
cadencii.media,AVICOMPRESSOPTIONS,ToString,13,1,0
cadencii.media,AVICOMPRESSOPTIONS,ToString,13,1,0
cadencii.media,AVIStreamHeader,Write,58,11,1
cadencii.media,MainAVIHeader,Write,88,15,1
cadencii.media,AviWriterVfw,Open,19,2,6
cadencii.media,AviWriterVfw,AddFrame,16,2,1
cadencii.media,AviWriterVfw,RequireVideoCompressOption,50,2,1
cadencii.media,AviWriterVfw,RequireAudioCompressOption,45,1,0
cadencii.media,AviWriterVfw,Close,16,1,0
cadencii.media,AviWriterVfw,CreateStream,34,2,0
cadencii.media,AviWriterVfw,CalcScaleAndRate,13,3,3
cadencii.media,AviWriterVfw,pow10,7,2,1
cadencii.media,AviWriterVfw,SetOptions,54,4,1
cadencii.media,AviWriterVfw,AVIStreamOpenFromFileW,0,1,6
cadencii.media,AviWriterVfw,AVIFileInit,0,1,0
cadencii.media,AviWriterVfw,AVIFileOpenW,0,1,4
cadencii.media,AviWriterVfw,AVIFileCreateStream,0,1,3
cadencii.media,AviWriterVfw,AVIMakeCompressedStream,0,1,4
cadencii.media,AviWriterVfw,AVIStreamSetFormat,0,1,4
cadencii.media,AviWriterVfw,AVISaveOptions,0,1,5
cadencii.media,AviWriterVfw,AVIStreamWrite,0,1,8
cadencii.media,AviWriterVfw,AVIStreamRelease,0,1,1
cadencii.media,AviWriterVfw,AVIFileRelease,0,1,1
cadencii.media,AviWriterVfw,AVIFileExit,0,1,0
cadencii.media,AviWriterVfw,mmioFOURCC,3,1,4
cadencii.media,AviException,AviException,2,1,1
cadencii.media,AviException,AviException,7,2,2
cadencii.media,AviException,ErrMsg,3,1,0
cadencii.media,Wave,TEST_GetF0,59,2,2
cadencii.media,Wave,GetF0,3,1,2
cadencii.media,Wave,GetF0,184,15,3
cadencii.media,Wave,GetFormantoGetEvaluationValue,9,2,2
cadencii.media,Wave,GetFormanto,18,2,2
cadencii.media,Wave,GetVolume,10,2,2
cadencii.media,Wave,GetVolume,10,2,3
cadencii.media,Wave,GetVolume,35,7,2
cadencii.media,Wave,getNormalizedWave,38,12,2
cadencii.media,Wave,getNormalizedWave,3,1,0
cadencii.media,Wave,getNormalizedWave,5,1,2
cadencii.media,Wave,set,15,4,3
cadencii.media,Wave,get,15,4,2
cadencii.media,Wave,set,6,2,2
cadencii.media,Wave,getDouble,15,4,1
cadencii.media,Wave,getSampleRate,3,1,0
cadencii.media,Wave,setTotalSamples,36,8,1
cadencii.media,Wave,getTotalSamples,3,1,0
cadencii.media,Wave,replace,64,16,4
cadencii.media,Wave,replace,13,4,2
cadencii.media,Wave,replace,13,4,2
cadencii.media,Wave,replace,15,4,3
cadencii.media,Wave,replace,15,4,3
cadencii.media,Wave,replace,60,17,3
cadencii.media,Wave,printToText,39,8,1
cadencii.media,Wave,Dispose,3,1,0
cadencii.media,Wave,dispose,11,1,0
cadencii.media,Wave,convertTo8Bit,22,5,0
cadencii.media,Wave,write,98,6,1
cadencii.media,Wave,writeByteArray,8,3,3
cadencii.media,Wave,monoralize,18,5,0
cadencii.media,Wave,trimSilence,105,21,0
cadencii.media,Wave,Wave,5,1,0
cadencii.media,Wave,Wave,17,5,4
cadencii.media,Wave,append,13,3,2
cadencii.media,Wave,Wave,3,1,1
cadencii.media,Wave,parseAiffHeader,60,5,1
cadencii.media,Wave,make_double_from_extended,31,4,1
cadencii.media,Wave,double_from_uint,3,1,1
cadencii.media,Wave,parseWaveHeader,114,8,1
cadencii.media,Wave,read,70,12,1
cadencii.media,Wave,resizeArray,13,4,2
cadencii.media,Wave,resizeArray,13,4,2
cadencii.media,Wave,copyArray,5,2,5
cadencii.media,Wave,copyArray,5,2,5
cadencii.media,WavePlay,wave_callback,24,6,5
cadencii.media,WavePlay,append_cor,199,27,5
cadencii.media,WavePlay,mix,18,4,3
cadencii.media,WavePlay,util_get_errmsg,18,1,1
cadencii.media,WavePlay,WavePlay,2,1,0
cadencii.media,WavePlay,WavePlay,55,2,2
cadencii.media,WavePlay,append,3,1,4
cadencii.media,WavePlay,flush_and_exit,3,1,2
cadencii.media,WavePlay,abort,15,4,0
cadencii.media,WavePlay,get_play_time,27,5,0
cadencii.media,WavePlay,reset,18,6,0
cadencii.media,WavePlay,on_your_mark,73,12,2
cadencii.media,WavePlay,set_error_samples,3,1,1
cadencii.media,WavePlay,set_first_buffer_written_callback,3,1,1
cadencii.media,WavePlay,terminate,17,5,0
cadencii.media,WavePlay,is_alive,3,1,0
cadencii.media,WavePlay,change_block_size,27,7,1
cadencii.media,WavePlay,MAKELONG,3,1,2
cadencii.media,WaveRateConvertAdapter,WaveRateConvertAdapter,10,1,2
cadencii.media,WaveRateConvertAdapter,close,6,1,0
cadencii.media,WaveRateConvertAdapter,append,5,2,3
cadencii.media,WaveRateConverter,WaveRateConverter,22,2,2
cadencii.media,WaveRateConverter,getFilePath,3,1,0
cadencii.media,WaveRateConverter,getTag,7,2,0
cadencii.media,WaveRateConverter,setTag,5,2,1
cadencii.media,WaveRateConverter,getTotalSamples,3,1,0
cadencii.media,WaveRateConverter,read,51,8,4
cadencii.media,WaveRateConverter,close,7,2,0
cadencii.media,WaveReader,WaveReader,3,1,0
cadencii.media,WaveReader,WaveReader,4,1,1
cadencii.media,WaveReader,getFilePath,3,1,0
cadencii.media,WaveReader,getSampleRate,3,1,0
cadencii.media,WaveReader,getOffsetSeconds,3,1,0
cadencii.media,WaveReader,setOffsetSeconds,3,1,1
cadencii.media,WaveReader,getTag,3,1,0
cadencii.media,WaveReader,setTag,3,1,1
cadencii.media,WaveReader,getAmplifyLeft,3,1,0
cadencii.media,WaveReader,setAmplifyLeft,3,1,1
cadencii.media,WaveReader,getAmplifyRight,3,1,0
cadencii.media,WaveReader,setAmplifyRight,3,1,1
cadencii.media,WaveReader,Dispose,3,1,0
cadencii.media,WaveReader,open,90,6,1
cadencii.media,WaveReader,getTotalSamples,3,1,0
cadencii.media,WaveReader,read,124,26,4
cadencii.media,WaveReader,read,102,21,4
cadencii.media,WaveReader,read,102,21,4
cadencii.media,WaveReader,close,10,2,0
cadencii.media,WaveWriter,WaveWriter,3,1,1
cadencii.media,WaveWriter,WaveWriter,12,1,4
cadencii.media,WaveWriter,replace,50,10,4
cadencii.media,WaveWriter,Dispose,3,1,0
cadencii.media,WaveWriter,writeHeader,65,2,0
cadencii.media,WaveWriter,close,24,2,0
cadencii.media,WaveWriter,getSampleRate,3,1,0
cadencii.media,WaveWriter,append,31,8,1
cadencii.media,WaveWriter,append,31,8,1
cadencii.media,WaveWriter,append,31,8,2
cadencii.media,WaveWriter,append,4,1,2
cadencii.media,WaveWriter,append,34,8,3
cadencii.media,WaveWriter,append,31,8,2
cadencii.media,WaveWriter,append,31,8,2
cadencii.media,WaveWriter,writeByteArray,8,3,3
cadencii.media.impl,PlaySound,SoundUnprepare,16,3,0
cadencii.media.impl,PlaySound,SoundInit,5,1,0
cadencii.media.impl,PlaySound,SoundKill,4,1,0
cadencii.media.impl,PlaySound,SoundGetPosition,20,5,0
cadencii.media.impl,PlaySound,SoundWaitForExit,51,14,0
cadencii.media.impl,PlaySound,SoundSetResolution,3,1,1
cadencii.media.impl,PlaySound,SoundAppend,47,12,3
cadencii.media.impl,PlaySound,SoundCallback,14,3,5
cadencii.media.impl,PlaySound,SoundPrepare,40,3,1
cadencii.media.impl,PlaySound,SoundExit,8,2,0
