Implementation smell,Namespace,Class,File,Method,Description
Complex Method,EEHeap,Program,D:\research\architectureSmells\repos\Microsoft_dotnetsamples\Microsoft.Diagnostics.Runtime\CLRMD\MemStats\Program.cs,Main,Cyclomatic complexity of the method is 9
Long Statement,EEHeap,Program,D:\research\architectureSmells\repos\Microsoft_dotnetsamples\Microsoft.Diagnostics.Runtime\CLRMD\MemStats\Program.cs,Main,The length of the statement  "                Console.WriteLine("Total stats for {0} AppDomain{1}:"' runtime.AppDomains.Count' runtime.AppDomains.Count > 1 ? "s" : ""); " is 122.
Long Statement,EEHeap,Program,D:\research\architectureSmells\repos\Microsoft_dotnetsamples\Microsoft.Diagnostics.Runtime\CLRMD\MemStats\Program.cs,CreateRuntime,The length of the statement  "                throw new Exception(string.Format("Architecture mismatch:  Process is {0} but target is {1}"' Environment.Is64BitProcess ? "64 bit" : "32 bit"' isTarget64Bit ? "64 bit" : "32 bit")); " is 182.
Magic Number,EEHeap,Program,D:\research\architectureSmells\repos\Microsoft_dotnetsamples\Microsoft.Diagnostics.Runtime\CLRMD\MemStats\Program.cs,CreateRuntime,The following statement contains a magic number: bool isTarget64Bit = dataTarget.PointerSize == 8;
