Namespace,Type,Method,LOC,CC,PC
NServiceBus.AcceptanceTests,TestSuiteConstraints,CreateTransportConfiguration,0,1,0
NServiceBus.AcceptanceTests,TestSuiteConstraints,CreatePersistenceConfiguration,0,1,0
NServiceBus.AcceptanceTests,EndpointConfigurationExtensions,ConfigureTransport,3,1,1
NServiceBus.AcceptanceTests,Requires,DtcSupport,6,2,0
NServiceBus.AcceptanceTests,Requires,CrossQueueTransactionSupport,6,2,0
NServiceBus.AcceptanceTests,Requires,NativePubSubSupport,6,2,0
NServiceBus.AcceptanceTests,Requires,MessageDrivenPubSub,6,2,0
NServiceBus.AcceptanceTests,Requires,TimeoutStorage,6,2,0
NServiceBus.AcceptanceTests,Requires,OutboxPersistence,6,2,0
NServiceBus.AcceptanceTests,ITestSuiteConstraints,CreateTransportConfiguration,0,1,0
NServiceBus.AcceptanceTests,ITestSuiteConstraints,CreatePersistenceConfiguration,0,1,0
NServiceBus.AcceptanceTests,NServiceBusAcceptanceTest,SetUp,17,1,0
NServiceBus.Persistence.InMemory.AcceptanceTests,When_persisting_saga_data,Should_support_basic_member_types,42,1,0
NServiceBus.Persistence.InMemory.AcceptanceTests,EndpointThatHostsASaga,EndpointThatHostsASaga,3,1,0
NServiceBus.Persistence.InMemory.AcceptanceTests,SupportedFieldTypesSaga,Handle,18,1,2
NServiceBus.Persistence.InMemory.AcceptanceTests,SupportedFieldTypesSaga,Handle,5,1,2
NServiceBus.Persistence.InMemory.AcceptanceTests,SupportedFieldTypesSaga,ConfigureHowToFindSaga,4,1,1
NServiceBus.AcceptanceTests.Audit,When_auditing,Should_not_be_forwarded_to_auditQueue_when_auditing_is_disabled,8,1,0
NServiceBus.AcceptanceTests.Audit,When_auditing,Should_be_forwarded_to_auditQueue_when_auditing_is_enabled,8,1,0
NServiceBus.AcceptanceTests.Audit,EndpointWithAuditOff,EndpointWithAuditOff,10,1,0
NServiceBus.AcceptanceTests.Audit,MessageToBeAuditedHandler,Handle,4,1,2
NServiceBus.AcceptanceTests.Audit,MessageToBeAuditedHandler,Handle,4,1,2
NServiceBus.AcceptanceTests.Audit,MessageToBeAuditedHandler,MessageToBeAuditedHandler,3,1,1
NServiceBus.AcceptanceTests.Audit,MessageToBeAuditedHandler,Handle,4,1,2
NServiceBus.AcceptanceTests.Audit,MessageToBeAuditedHandler,Handle,3,1,2
NServiceBus.AcceptanceTests.Audit,MessageToBeAuditedHandler,Handle,6,2,2
NServiceBus.AcceptanceTests.Audit,MessageToBeAuditedHandler,Handle,5,1,2
NServiceBus.AcceptanceTests.Audit,MessageToBeAuditedHandler,Handle,3,1,2
NServiceBus.AcceptanceTests.Audit,EndpointWithAuditOn,EndpointWithAuditOn,3,1,0
NServiceBus.AcceptanceTests.Audit,EndpointWithAuditOn,EndpointWithAuditOn,3,1,0
NServiceBus.AcceptanceTests.Audit,EndpointWithAuditOn,EndpointWithAuditOn,7,1,0
NServiceBus.AcceptanceTests.Audit,EndpointWithAuditOn,EndpointWithAuditOn,8,1,0
