Implementation smell,Namespace,Class,File,Method,Description
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitLocationEntityMappings,The length of the statement  "			this.AddElementFieldMapping("LocationEntity"' "Name"' "Name"' false' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 4); " is 134.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPasswordEntityMappings,The length of the statement  "			this.AddElementFieldMapping("PasswordEntity"' "BusinessEntityId"' "BusinessEntityID"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 0); " is 152.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPasswordEntityMappings,The length of the statement  "			this.AddElementFieldMapping("PasswordEntity"' "ModifiedDate"' "ModifiedDate"' false' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 1); " is 151.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPasswordEntityMappings,The length of the statement  "			this.AddElementFieldMapping("PasswordEntity"' "PasswordHash"' "PasswordHash"' false' "VarChar"' 128' 0' 0' false' ""' null' typeof(System.String)' 2); " is 150.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPasswordEntityMappings,The length of the statement  "			this.AddElementFieldMapping("PasswordEntity"' "PasswordSalt"' "PasswordSalt"' false' "VarChar"' 10' 0' 0' false' ""' null' typeof(System.String)' 3); " is 149.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPasswordEntityMappings,The length of the statement  "			this.AddElementFieldMapping("PasswordEntity"' "Rowguid"' "rowguid"' false' "UniqueIdentifier"' 0' 0' 0' false' ""' null' typeof(System.Guid)' 4); " is 145.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The length of the statement  "			this.AddElementFieldMapping("PersonEntity"' "AdditionalContactInfo"' "AdditionalContactInfo"' true' "Xml"' 2147483647' 0' 0' false' ""' null' typeof(System.String)' 0); " is 168.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The length of the statement  "			this.AddElementFieldMapping("PersonEntity"' "BusinessEntityId"' "BusinessEntityID"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 1); " is 150.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The length of the statement  "			this.AddElementFieldMapping("PersonEntity"' "Demographics"' "Demographics"' true' "Xml"' 2147483647' 0' 0' false' ""' null' typeof(System.String)' 2); " is 150.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The length of the statement  "			this.AddElementFieldMapping("PersonEntity"' "EmailPromotion"' "EmailPromotion"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 3); " is 146.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The length of the statement  "			this.AddElementFieldMapping("PersonEntity"' "FirstName"' "FirstName"' false' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 4); " is 142.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The length of the statement  "			this.AddElementFieldMapping("PersonEntity"' "LastName"' "LastName"' false' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 5); " is 140.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The length of the statement  "			this.AddElementFieldMapping("PersonEntity"' "MiddleName"' "MiddleName"' true' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 6); " is 143.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The length of the statement  "			this.AddElementFieldMapping("PersonEntity"' "ModifiedDate"' "ModifiedDate"' false' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 7); " is 149.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The length of the statement  "			this.AddElementFieldMapping("PersonEntity"' "NameStyle"' "NameStyle"' false' "Bit"' 0' 0' 0' false' ""' null' typeof(System.Boolean)' 8); " is 137.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The length of the statement  "			this.AddElementFieldMapping("PersonEntity"' "PersonType"' "PersonType"' false' "NChar"' 2' 0' 0' false' ""' null' typeof(System.String)' 9); " is 140.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The length of the statement  "			this.AddElementFieldMapping("PersonEntity"' "Rowguid"' "rowguid"' false' "UniqueIdentifier"' 0' 0' 0' false' ""' null' typeof(System.Guid)' 10); " is 144.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The length of the statement  "			this.AddElementFieldMapping("PersonEntity"' "Suffix"' "Suffix"' true' "NVarChar"' 10' 0' 0' false' ""' null' typeof(System.String)' 11); " is 136.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonEntityMappings,The length of the statement  "			this.AddElementFieldMapping("PersonEntity"' "Title"' "Title"' true' "NVarChar"' 8' 0' 0' false' ""' null' typeof(System.String)' 12); " is 133.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonPhoneEntityMappings,The length of the statement  "			this.AddElementFieldMapping("PersonPhoneEntity"' "BusinessEntityId"' "BusinessEntityID"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 0); " is 155.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonPhoneEntityMappings,The length of the statement  "			this.AddElementFieldMapping("PersonPhoneEntity"' "ModifiedDate"' "ModifiedDate"' false' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 1); " is 154.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonPhoneEntityMappings,The length of the statement  "			this.AddElementFieldMapping("PersonPhoneEntity"' "PhoneNumber"' "PhoneNumber"' false' "NVarChar"' 25' 0' 0' false' ""' null' typeof(System.String)' 2); " is 151.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPersonPhoneEntityMappings,The length of the statement  "			this.AddElementFieldMapping("PersonPhoneEntity"' "PhoneNumberTypeId"' "PhoneNumberTypeID"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 3); " is 157.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPhoneNumberTypeEntityMappings,The length of the statement  "			this.AddElementFieldMapping("PhoneNumberTypeEntity"' "ModifiedDate"' "ModifiedDate"' false' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 0); " is 158.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPhoneNumberTypeEntityMappings,The length of the statement  "			this.AddElementFieldMapping("PhoneNumberTypeEntity"' "Name"' "Name"' false' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 1); " is 141.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitPhoneNumberTypeEntityMappings,The length of the statement  "			this.AddElementFieldMapping("PhoneNumberTypeEntity"' "PhoneNumberTypeId"' "PhoneNumberTypeID"' false' "Int"' 0' 10' 0' true' "SCOPE_IDENTITY()"' null' typeof(System.Int32)' 2); " is 176.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductEntity"' "Class"' "Class"' true' "NChar"' 2' 0' 0' false' ""' null' typeof(System.String)' 0); " is 130.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductEntity"' "Color"' "Color"' true' "NVarChar"' 15' 0' 0' false' ""' null' typeof(System.String)' 1); " is 134.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductEntity"' "DaysToManufacture"' "DaysToManufacture"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 2); " is 153.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductEntity"' "DiscontinuedDate"' "DiscontinuedDate"' true' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 3); " is 157.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductEntity"' "FinishedGoodsFlag"' "FinishedGoodsFlag"' false' "Bit"' 0' 0' 0' false' ""' null' typeof(System.Boolean)' 4); " is 154.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductEntity"' "ListPrice"' "ListPrice"' false' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 5); " is 141.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductEntity"' "MakeFlag"' "MakeFlag"' false' "Bit"' 0' 0' 0' false' ""' null' typeof(System.Boolean)' 6); " is 136.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductEntity"' "ModifiedDate"' "ModifiedDate"' false' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 7); " is 150.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductEntity"' "Name"' "Name"' false' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 8); " is 133.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductEntity"' "ProductId"' "ProductID"' false' "Int"' 0' 10' 0' true' "SCOPE_IDENTITY()"' null' typeof(System.Int32)' 9); " is 152.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductEntity"' "ProductLine"' "ProductLine"' true' "NChar"' 2' 0' 0' false' ""' null' typeof(System.String)' 10); " is 143.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductEntity"' "ProductModelId"' "ProductModelID"' true' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 11); " is 147.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductEntity"' "ProductNumber"' "ProductNumber"' false' "NVarChar"' 25' 0' 0' false' ""' null' typeof(System.String)' 12); " is 152.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductEntity"' "ProductSubcategoryId"' "ProductSubcategoryID"' true' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 13); " is 159.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductEntity"' "ReorderPoint"' "ReorderPoint"' false' "SmallInt"' 0' 5' 0' false' ""' null' typeof(System.Int16)' 14); " is 148.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductEntity"' "Rowguid"' "rowguid"' false' "UniqueIdentifier"' 0' 0' 0' false' ""' null' typeof(System.Guid)' 15); " is 145.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductEntity"' "SafetyStockLevel"' "SafetyStockLevel"' false' "SmallInt"' 0' 5' 0' false' ""' null' typeof(System.Int16)' 16); " is 156.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductEntity"' "SellEndDate"' "SellEndDate"' true' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 17); " is 148.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductEntity"' "SellStartDate"' "SellStartDate"' false' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 18); " is 153.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductEntity"' "Size"' "Size"' true' "NVarChar"' 5' 0' 0' false' ""' null' typeof(System.String)' 19); " is 132.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductEntity"' "SizeUnitMeasureCode"' "SizeUnitMeasureCode"' true' "NChar"' 3' 0' 0' false' ""' null' typeof(System.String)' 20); " is 159.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductEntity"' "StandardCost"' "StandardCost"' false' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 21); " is 148.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductEntity"' "Style"' "Style"' true' "NChar"' 2' 0' 0' false' ""' null' typeof(System.String)' 22); " is 131.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductEntity"' "Weight"' "Weight"' true' "Decimal"' 0' 8' 2' false' ""' null' typeof(System.Decimal)' 23); " is 136.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductEntity"' "WeightUnitMeasureCode"' "WeightUnitMeasureCode"' true' "NChar"' 3' 0' 0' false' ""' null' typeof(System.String)' 24); " is 163.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductCategoryEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductCategoryEntity"' "ModifiedDate"' "ModifiedDate"' false' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 0); " is 158.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductCategoryEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductCategoryEntity"' "Name"' "Name"' false' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 1); " is 141.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductCategoryEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductCategoryEntity"' "ProductCategoryId"' "ProductCategoryID"' false' "Int"' 0' 10' 0' true' "SCOPE_IDENTITY()"' null' typeof(System.Int32)' 2); " is 176.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductCategoryEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductCategoryEntity"' "Rowguid"' "rowguid"' false' "UniqueIdentifier"' 0' 0' 0' false' ""' null' typeof(System.Guid)' 3); " is 152.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductCostHistoryEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductCostHistoryEntity"' "EndDate"' "EndDate"' true' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 0); " is 150.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductCostHistoryEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductCostHistoryEntity"' "ModifiedDate"' "ModifiedDate"' false' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 1); " is 161.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductCostHistoryEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductCostHistoryEntity"' "ProductId"' "ProductID"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 2); " is 148.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductCostHistoryEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductCostHistoryEntity"' "StandardCost"' "StandardCost"' false' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 3); " is 158.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductCostHistoryEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductCostHistoryEntity"' "StartDate"' "StartDate"' false' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 4); " is 155.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductDescriptionEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductDescriptionEntity"' "Description"' "Description"' false' "NVarChar"' 400' 0' 0' false' ""' null' typeof(System.String)' 0); " is 159.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductDescriptionEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductDescriptionEntity"' "ModifiedDate"' "ModifiedDate"' false' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 1); " is 161.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductDescriptionEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductDescriptionEntity"' "ProductDescriptionId"' "ProductDescriptionID"' false' "Int"' 0' 10' 0' true' "SCOPE_IDENTITY()"' null' typeof(System.Int32)' 2); " is 185.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductDescriptionEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductDescriptionEntity"' "Rowguid"' "rowguid"' false' "UniqueIdentifier"' 0' 0' 0' false' ""' null' typeof(System.Guid)' 3); " is 155.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductDocumentEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductDocumentEntity"' "DocumentNode"' "DocumentNode"' false' "VarChar"' 892' 0' 0' false' ""' null' typeof(System.String)' 0); " is 157.
