Implementation smell,Namespace,Class,File,Method,Description
Long Statement,LLBLGenPro.Dtos.Persistence,SalesOrderHeaderPersistence,D:\research\architectureSmells\repos\FransBouma_RawDataAccessBencher\LLBLGenPro\LLBLGenPro.Dtos.Persistence\SalesOrderHeaderDtoPersistence.cs,CreateProjectionFunc,The length of the statement  "				SalesOrderDetails = p__0.SalesOrderDetails.Select(p__1 => new LLBLGenPro.Dtos.DtoClasses.SalesOrderHeaderDtoTypes.SalesOrderDetailDto() " is 135.
