Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AMMStream,0,0,0,0,0,12,0,0,0,0,0,2
AMMMultiStream,0,0,0,0,0,9,0,0,0,0,0,1
AMOpenModes,0,0,0,0,0,13,0,0,0,0,0,1
IAMMediaStream,0,11,0,0,0,28,11,0,1,0,9,1
IAMMultiMediaStream,0,16,0,0,0,45,16,0,1,0,10,1
IAMMediaTypeStream,0,11,0,0,0,28,11,0,1,0,7,0
IAMMediaTypeSample,0,22,0,0,0,50,22,0,1,0,5,1
IMediaStreamFilter,0,21,0,0,0,52,21,0,1,0,8,2
IAudioMediaStream,0,9,0,0,0,32,9,0,1,0,5,0
MsResults,13,1,0,13,0,20,1,0,0,1,0,1
MsError,0,3,0,0,2,78,46,0,0,0,2,0
AMMultiMediaStream,0,0,0,0,0,7,0,0,0,0,0,0
AMMediaTypeStream,0,0,0,0,0,7,0,0,0,0,0,0
AMDirectDrawStream,0,0,0,0,0,7,0,0,0,0,0,0
AMAudioStream,0,0,0,0,0,7,0,0,0,0,0,0
AMAudioData,0,0,0,0,0,7,0,0,0,0,0,0
CompletionStatusFlags,0,0,0,0,0,11,0,0,0,0,0,2
SSUpdate,0,0,0,0,0,10,0,0,0,0,0,2
StreamState,0,0,0,0,0,9,0,0,0,0,0,2
StreamType,0,0,0,0,0,10,0,0,0,0,0,6
MMSSF,0,0,0,0,0,9,0,0,0,0,0,2
MSPID,2,1,0,2,0,11,1,0,0,0,0,0
IMediaStream,0,6,0,0,0,16,6,3,0,0,3,8
IMultiMediaStream,0,9,0,0,0,22,9,1,0,0,4,4
IStreamSample,0,5,0,0,0,14,5,1,0,0,4,4
IQualProp,0,6,0,0,0,16,6,0,0,0,0,0
AMGBF,0,0,0,0,0,12,0,0,0,0,0,2
AMVideoFlag,0,0,0,0,0,18,0,0,0,0,0,1
AMSamplePropertyFlags,0,0,0,0,0,19,0,0,0,0,0,1
PinInfo,3,0,0,3,0,12,0,0,0,0,2,3
AMMediaType,9,0,0,9,0,21,0,0,0,0,0,37
PinDirection,0,0,0,0,0,8,0,0,0,0,0,4
AMSeekingSeekingCapabilities,0,0,0,0,0,17,0,0,0,0,0,3
FilterState,0,0,0,0,0,9,0,0,0,0,0,5
FilterInfo,2,0,0,2,0,11,0,0,0,0,1,2
AMSeekingSeekingFlags,0,0,0,0,0,16,0,0,0,0,0,3
AllocatorProperties,4,0,0,4,0,11,0,0,0,0,0,5
AMSample2Properties,10,0,0,10,0,18,0,0,0,0,2,0
IPin,0,15,0,0,0,40,15,0,0,0,4,18
IMediaSeeking,0,17,0,0,0,38,17,1,0,0,4,0
IMediaSample,0,16,0,0,0,40,16,1,0,0,2,5
IMediaFilter,0,7,0,0,0,20,7,1,1,0,2,0
IBaseFilter,0,12,0,0,0,32,12,1,2,0,6,13
IFilterGraph,0,8,0,0,0,21,8,1,0,0,4,5
IEnumFilters,0,4,0,0,0,12,4,0,0,0,1,5
IEnumPins,0,4,0,0,0,12,4,0,0,0,1,3
IReferenceClock,0,4,0,0,0,14,4,0,0,0,0,4
IEnumMediaTypes,0,4,0,0,0,12,4,0,0,0,1,1
IMediaSample2,0,18,0,0,0,45,18,0,1,0,2,0
IMemAllocatorNotifyCallbackTemp,0,1,0,0,0,6,1,0,0,0,0,1
IMemAllocatorCallbackTemp,0,8,0,0,0,22,8,0,1,0,4,0
IMemAllocator,0,6,0,0,0,16,6,1,0,0,3,1
IReferenceClockTimerControl,0,2,0,0,0,8,2,0,0,0,0,0
AMFilterMiscFlags,0,0,0,0,0,10,0,0,0,0,0,0
AMStreamInfoFlags,0,0,0,0,0,12,0,0,0,0,0,1
MPEG2Program,0,0,0,0,0,12,0,0,0,0,0,1
AMAudioRendererStatParam,0,0,0,0,0,18,0,0,0,0,0,1
AMStreamInfo,5,0,0,5,0,12,0,0,0,0,1,1
DVDecoderResolution,0,0,0,0,0,10,0,0,0,0,0,1
AMIntfSearchFlags,0,0,0,0,0,11,0,0,0,0,0,1
AMQueryDecoder,0,0,0,0,0,12,0,0,0,0,0,1
DecoderCap,0,0,0,0,0,8,0,0,0,0,0,1
DecimationUsage,0,0,0,0,0,11,0,0,0,0,0,1
AMOverlayFX,0,0,0,0,0,11,0,0,0,0,0,1
AMResCtlReserveFlags,0,0,0,0,0,9,0,0,0,0,0,1
AMStreamSelectInfoFlags,0,0,0,0,0,10,0,0,0,0,0,1
AMStreamSelectEnableFlags,0,0,0,0,0,10,0,0,0,0,0,1
Merit,0,0,0,0,0,14,0,0,0,0,0,2
ColorKey,4,0,0,4,0,11,0,0,0,0,0,2
RegPinMedium,3,0,0,3,0,10,0,0,0,0,0,3
DVInfo,8,0,0,8,0,15,0,0,0,0,0,1
DVEncoderResolution,0,0,0,0,0,10,0,0,0,0,0,1
DVEncoderFormat,0,0,0,0,0,9,0,0,0,0,0,1
DVEncoderVideoFormat,0,0,0,0,0,8,0,0,0,0,0,1
AMRenderExFlags,0,0,0,0,0,9,0,0,0,0,0,2
InterleavingMode,0,0,0,0,0,10,0,0,0,0,0,1
AMFileSinkFlags,0,0,0,0,0,9,0,0,0,0,0,1
KSPropertySupport,0,0,0,0,0,8,0,0,0,0,0,1
AMPropertyPin,0,0,0,0,0,8,0,0,0,0,0,1
AMTunerSubChannel,0,0,0,0,0,8,0,0,0,0,0,2
AMTunerSignalStrength,0,0,0,0,0,9,0,0,0,0,0,2
AMTunerModeType,0,0,0,0,0,13,0,0,0,0,0,3
AMTunerEventType,0,0,0,0,0,7,0,0,0,0,0,3
AnalogVideoStandard,0,0,0,0,0,31,0,0,0,0,0,5
TunerInputType,0,0,0,0,0,8,0,0,0,0,0,4
VideoControlFlags,0,0,0,0,0,12,0,0,0,0,0,1
TVAudioMode,0,0,0,0,0,13,0,0,0,0,0,2
VideoProcAmpProperty,0,0,0,0,0,16,0,0,0,0,0,1
VideoProcAmpFlags,0,0,0,0,0,10,0,0,0,0,0,1
PhysicalConnectorType,0,0,0,0,0,31,0,0,0,0,0,1
AMTVAudioEventType,0,0,0,0,0,9,0,0,0,0,0,1
CompressionCaps,0,0,0,0,0,13,0,0,0,0,0,1
VfwCompressDialogs,0,0,0,0,0,12,0,0,0,0,0,1
VfwCaptureDialogs,0,0,0,0,0,11,0,0,0,0,0,0
ExtDevicePort,0,0,0,0,0,17,0,0,0,0,0,1
ExtDeviceBase,0,0,0,0,0,4,0,0,0,0,0,0
ExtDeviceCaps,0,0,0,0,0,66,0,0,0,0,0,1
ExtTransportCaps,0,0,0,0,0,40,0,0,0,0,0,1
ExtTransportMediaStates,0,0,0,0,0,10,0,0,0,0,0,1
ExtTransportModes,0,0,0,0,0,35,0,0,0,0,0,1
ExtTransportStatus,0,0,0,0,0,50,0,0,0,0,0,1
ExtTransportParameters,0,0,0,0,0,111,0,0,0,0,0,1
ExtTransportAudio,0,0,0,0,0,35,0,0,0,0,0,1
ExtTransportEdit,0,0,0,0,0,43,0,0,0,0,0,2
VideoStreamConfigCaps,21,0,0,21,0,28,0,0,0,0,1,0
AudioStreamConfigCaps,10,0,0,10,0,17,0,0,0,0,0,0
Quality,4,0,0,4,0,11,0,0,0,0,1,1
QualityMessageType,0,0,0,0,0,8,0,0,0,0,0,1
CameraControlProperty,0,0,0,0,0,13,0,0,0,0,0,1
CameraControlFlags,0,0,0,0,0,10,0,0,0,0,0,1
IGraphVersion,0,1,0,0,0,6,1,0,0,0,0,0
IIPDVDec,0,2,0,0,0,8,2,0,0,0,1,0
IDVSplitter,0,1,0,0,0,6,1,0,0,0,0,0
IDVRGB219,0,1,0,0,0,6,1,0,0,0,0,0
IAMStreamControl,0,3,0,0,0,10,3,0,0,0,2,0
IAMOpenProgress,0,2,0,0,0,8,2,0,0,0,0,0
IAMFilterMiscFlags,0,1,0,0,0,6,1,0,0,0,0,0
IPersistMediaPropertyBag,0,4,0,0,0,14,4,0,1,0,2,0
IMediaPropertyBag,0,3,0,0,0,12,3,0,1,0,1,1
IAMGraphStreams,0,3,0,0,0,10,3,0,0,0,2,0
IGraphBuilder,0,15,0,0,0,37,15,1,1,0,4,4
IFilterGraph2,0,18,0,0,0,53,18,1,2,0,5,0
IConfigAviMux,0,4,0,0,0,12,4,0,0,0,0,0
IConfigInterleaving,0,4,0,0,0,12,4,0,0,0,1,0
IFileSinkFilter,0,2,0,0,0,8,2,1,0,0,1,1
IFileSinkFilter2,0,4,0,0,0,14,4,0,1,0,2,0
IFileSourceFilter,0,2,0,0,0,8,2,0,0,0,1,0
IVideoFrameStep,0,3,0,0,0,10,3,0,0,0,0,0
IKsPropertySet,0,3,0,0,0,10,3,0,0,0,1,1
IAMTuner,0,15,0,0,0,35,15,1,0,0,5,0
IAMTunerNotification,0,1,0,0,0,6,1,0,0,0,1,3
IAMTVTuner,0,26,0,0,0,59,26,0,1,0,7,0
IAMVideoControl,0,6,0,0,0,16,6,0,0,0,2,0
IAMAnalogVideoDecoder,0,9,0,0,0,22,9,0,0,0,1,0
IAMVideoProcAmp,0,3,0,0,0,10,3,0,0,0,2,0
IAMAudioInputMixer,0,16,0,0,0,36,16,0,0,0,0,0
IAMCopyCaptureFileProgress,0,1,0,0,0,6,1,0,0,0,0,1
IAMCrossbar,0,5,0,0,0,14,5,0,0,0,1,0
IAMDroppedFrames,0,4,0,0,0,12,4,0,0,0,0,0
IAMTVAudio,0,6,0,0,0,16,6,0,0,0,3,0
IAMVfwCompressDialogs,0,4,0,0,0,12,4,0,0,0,1,0
