Method,LOC,CC,PC
BindingHelper:GetMemberName,22,12,1
BindingHelper:Name,3,1,1
EncryptionDecryption:Encode,9,2,1
EncryptionDecryption:Decode,9,2,1
DeltaUtility:DeltaUtility,6,1,2
DeltaUtility:ExecuteDeltaDeleteOnVertica,10,2,0
DeltaUtility:DoExecuteMultipePrimaryKey,14,2,0
DeltaUtility:CreateTempTable,4,1,0
DeltaUtility:CopyDataToVertica,15,1,0
DeltaUtility:GeneratePrimaryKeyData,16,6,0
DeltaUtility:ClearTempTable,4,1,0
DeltaUtility:DoExecuteDeletion,4,1,0
PrimaryKey:PrimaryKey,5,1,0
Transformation:Transformation,6,1,2
Transformation:Transformation,6,1,1
Transformation:Load,38,2,0
Transformation:AddConnection,4,1,2
Transformation:SetConnection,3,1,2
Transformation:Save,37,1,0
Transformation:SaveAs,4,1,1
Transformations:Instance,11,2,0
Transformations:Transformations,27,2,0
Transformations:PopulateTransforms,12,2,0
Transformations:AddTransformation,10,2,1
Transformations:RemoveTransformation,4,1,1
Transformations:GetTransformation,5,1,1
Transformations:NewConnection,9,2,1
Transformations:GetConnection,5,1,1
Transformations:GetConnections,3,1,0
Transformations:GetTransformList,3,1,0
Transformations:Save,42,4,0
EtlLog:NewLogger,4,1,1
EtlLog:GetLogger,9,2,0
EtlLog:EtlLog,3,1,0
EtlLog:EtlLog,3,1,1
EtlLog:LogRejected,22,4,3
EtlLog:InitializeLogFile,9,2,0
EtlLog:Log,8,4,2
ILogEx:LogRejected,1,1,3
ILogEx:Log,1,1,2
SmtpClientAdaptor:SmtpClientAdaptor,3,1,1
SmtpClientAdaptor:SendEmail,23,4,2
SmtpClientAdaptor:ExceptionNotify,16,2,3
SmtpServer:Validate,3,1,0
SmtpServer:OnPropertyChanged,6,2,1
SqlStreamClient:SqlStreamClient,8,1,2
SqlStreamClient:ExecuteTransformAsync,6,2,0
SqlStreamClient:ExecuteTransform,3,1,0
SqlStreamClient:CopySQLStreamToDisk,72,15,0
SqlStreamClient:CopyDiskToVertica,62,7,0
SqlStreamClient:CopySQLStreamToDiskAsync,72,15,0
SqlStreamClient:CopyDiskToVerticaAsync,64,7,0
SqlStreamClient:CopyVerticaToDiskAsync,78,12,0
SqlStreamClient:WriteLine,33,9,2
SqlStreamClient:WriteLine,15,3,2
SqlStreamClient:GetMinMaxFromVertica,37,6,2
SqlStreamClient:connection_InfoMessage,3,1,2
SqlStreamClient:LogMessage,12,2,3
SqlStreamClient:GetTotolCount,29,6,0
SqlStreamClient:GetSqlCommand,18,4,0
StudentActivityDelete:StudentActivityDelete,17,1,0
StudentActivityDelete:DoDeletion,19,2,0
StudentActivityDelete:ChangeDueDate,6,1,1
StudentActivityDelete:SendExeptionMail,12,1,1
StudentActivityDelete:ExecuteDeletionOnVertica,31,4,1
StudentActivityDelete:LoadDeletedStudentActivityIds,28,9,1
