Architecture smell,Project,Namespace,Cause
Feature Concentration,imBMW.App.Windows,imBMW.App,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BordmonitorPage]' [HubPage]' [LoggerPage]' [SectionPage]' [ItemPage]' [TestPage]' [App]. LCC (Lack of Component Cohesion) = 1
Feature Concentration,imBMW.App.Windows,imBMW.App.Common,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [NavigationHelper' RelayCommand' SuspensionManager]' [LoadStateEventArgs]' [SaveStateEventArgs]' [SuspensionManagerException]' [ObservableDictionary]. LCC (Lack of Component Cohesion) = 0.71
