Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Device,0,3,8,0,3,54,3,0,0,0,1,1
Emulator,0,2,6,0,2,45,2,0,0,0,1,2
EmulatorControl,0,8,4,0,5,55,8,0,1,0,2,1
EmulatorControlDesign,0,1,11,0,1,70,1,0,0,0,0,0
EmulatorExtensions,0,5,0,0,1,36,7,0,0,0,1,1
EmulatorViewModel,0,7,6,0,2,73,10,0,0,0,7,1
OrientationExtensions,0,2,0,0,2,11,2,0,0,0,1,0
ToolboxEntry,0,2,3,0,2,25,2,0,1,0,0,3
UITool,0,0,0,0,0,19,0,0,0,0,0,1
UIToolNamesAndPaths,2,2,0,0,2,14,2,0,1,1,1,1
ViewportControl,6,28,4,0,8,241,45,0,1,0.91,12,2
ViewportControlViewModel,5,8,5,0,1,115,12,0,0,1,2,1
WpfHostedFormsWindow,4,9,0,0,5,75,14,0,1,0.89,6,1
DesignViewportControl,0,1,1,0,1,15,1,0,0,0,1,0
DesignToolboxEntry,0,0,3,0,0,19,0,0,1,0,0,0
