Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AdbPathProvider,2,6,0,1,1,44,11,0,0,0.75,0,1
AndroidAppInfo,0,2,1,0,1,16,2,0,1,0,1,2
AndroidDebugBridgeRunner,1,19,0,0,7,148,23,0,0,0.95,6,2
AndroidDevice,4,6,2,0,3,49,6,0,1,0.83,4,2
AndroidDeviceFinder,0,1,0,0,1,19,3,0,0,0,4,1
AndroidDeviceInfo,2,0,0,2,0,5,0,0,0,0,0,3
AndroidDriverDownloader,1,11,1,0,3,101,18,0,0,0.91,0,1
AppBuilderDesign,0,2,5,0,1,44,2,0,0,0,1,0
AppBuilderInfoListDesign,0,1,3,0,1,24,1,0,0,0,0,0
AppBuildMessagesListDesign,0,1,1,0,1,21,1,0,0,0,2,0
AppBuildMessagesListView,1,4,1,0,2,45,6,0,0,1,2,0
AppBuildMessageViewModel,1,3,6,0,2,56,3,0,0,0.33,1,3
AppBuildMessagesListViewModel,2,12,7,0,4,129,16,0,0,1,4,2
AppInfo,1,8,10,0,4,106,11,5,0,0.88,4,12
AppInfoExtensions,0,9,0,0,3,70,17,0,0,0,9,4
AppsStorage,10,14,2,0,2,140,24,0,0,0.91,6,2
DemoBuiltAppsListForDesigner,0,2,0,0,1,19,2,0,1,0,4,0
UnknownDevice,0,4,0,0,1,22,5,0,1,0,1,1
UnknownDeviceAppInfo,0,2,0,0,1,12,2,0,1,0,3,1
BuiltAppsListView,1,8,1,0,1,72,12,0,0,0.88,6,0
BuiltAppsListViewModel,1,7,4,0,3,89,13,1,0,0.86,3,2
AppBuilderInfoListView,0,17,4,0,3,141,26,0,0,0,0,0
Device,0,8,2,0,4,85,15,5,0,0,1,9
TextExtensions,0,1,0,0,1,10,1,0,0,0,0,0
AppBuilderView,0,30,4,0,7,218,40,0,1,0,12,0
AppBuilderViewModel,7,33,19,0,2,377,55,0,0,0.97,19,1
WebAppInfo,0,2,0,0,1,12,2,0,1,0,2,1
WebDevice,0,6,0,0,3,26,6,0,1,0,1,1
WindowsDevice,0,9,0,0,3,53,10,0,1,0,4,1
WindowsAppInfo,0,2,0,0,1,13,2,0,1,0,2,2
WP7AppInfo,1,2,1,0,1,19,3,0,1,0,1,1
WP7Device,1,12,0,0,2,103,17,0,1,0.5,1,1
WP7DeviceFinder,1,3,0,0,2,27,7,0,0,0.67,2,1
