Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AndCompositeSpecification,1,2,0,0,2,15,2,0,1,1,1,1
ISpecification,0,1,0,0,0,4,1,3,0,0,0,2
NotNullSpecification,0,1,0,0,1,7,1,0,1,0,0,1
PredicateBuilder,0,4,0,0,4,21,4,0,0,0,0,0
PropertyNotIgnoredSpecification,0,2,0,0,1,12,2,0,1,0,1,1
Formatting,0,0,0,0,0,11,0,0,0,0,0,2
IgnoreXmlConvertAttribute,0,0,0,0,0,4,0,0,0,0,0,1
IXmlConverter,0,8,0,0,0,11,8,1,0,0,1,1
IXmlConvertible,0,0,0,0,0,3,0,0,0,0,0,4
XmlConverter,1,16,0,0,10,112,18,0,1,0.62,9,1
XmlConvertSettings,0,1,2,0,1,18,1,0,0,0,2,2
NullValueHandling,0,0,0,0,0,11,0,0,0,0,0,2
XmlElementWrapper,0,3,3,0,3,27,3,0,0,0,1,1
XmlConverterExtension,0,16,0,0,16,75,16,0,0,0,4,0
