Implementation smell,Namespace,Class,File,Method,Description
Magic Number,SugarCpp.WPF,MainWindow,D:\research\architectureSmells\repos\curimit_SugarCpp\src\SugarCpp.WPF\MainWindow.xaml.cs,Connect,The following statement contains a magic number: switch (connectionId)              {              case 1:              this.Source = ((ICSharpCode.AvalonEdit.TextEditor)(target));                            #line 13 "..\..\MainWindow.xaml"              this.Source.TextChanged += new System.EventHandler(this.Source_TextChanged_1);                            #line default              #line hidden              return;              case 2:              this.Header = ((ICSharpCode.AvalonEdit.TextEditor)(target));              return;              case 3:              this.Implementation = ((ICSharpCode.AvalonEdit.TextEditor)(target));              return;              }
Magic Number,SugarCpp.WPF,MainWindow,D:\research\architectureSmells\repos\curimit_SugarCpp\src\SugarCpp.WPF\MainWindow.xaml.cs,Connect,The following statement contains a magic number: switch (connectionId)              {              case 1:              this.Source = ((ICSharpCode.AvalonEdit.TextEditor)(target));                            #line 13 "..\..\MainWindow.xaml"              this.Source.TextChanged += new System.EventHandler(this.Source_TextChanged_1);                            #line default              #line hidden              return;              case 2:              this.Header = ((ICSharpCode.AvalonEdit.TextEditor)(target));              return;              case 3:              this.Implementation = ((ICSharpCode.AvalonEdit.TextEditor)(target));              return;              }
Missing Default,SugarCpp.WPF,MainWindow,D:\research\architectureSmells\repos\curimit_SugarCpp\src\SugarCpp.WPF\MainWindow.xaml.cs,Connect,The following switch statement is missing a default case: switch (connectionId)              {              case 1:              this.Source = ((ICSharpCode.AvalonEdit.TextEditor)(target));                            #line 13 "..\..\MainWindow.xaml"              this.Source.TextChanged += new System.EventHandler(this.Source_TextChanged_1);                            #line default              #line hidden              return;              case 2:              this.Header = ((ICSharpCode.AvalonEdit.TextEditor)(target));              return;              case 3:              this.Implementation = ((ICSharpCode.AvalonEdit.TextEditor)(target));              return;              }
