Method,LOC,CC,PC
LimitedConcurrencyLevelTaskScheduler:LimitedConcurrencyLevelTaskScheduler,5,2,1
LimitedConcurrencyLevelTaskScheduler:QueueTask,11,1,1
LimitedConcurrencyLevelTaskScheduler:NotifyThreadPoolOfPendingWork,30,1,1
LimitedConcurrencyLevelTaskScheduler:TryExecuteTaskInline,14,1,2
LimitedConcurrencyLevelTaskScheduler:TryDequeue,4,1,1
LimitedConcurrencyLevelTaskScheduler:GetScheduledTasks,14,1,0
MandelbrotServer:MandelbrotServer,13,1,0
MandelbrotServer:Contains,3,1,1
MandelbrotServer:BeginLoadImage,17,2,1
MandelbrotServer:CreateTask,10,1,2
MandelbrotServer:LookForNexttask,6,2,0
MandelbrotSet:MandelbrotSet,7,1,2
MandelbrotSet:GetNumIterations,18,2,2
MandelbrotSet:GetColor,13,2,2
MandelbrotSet:Draw,12,2,0
Resources:Resources,2,1,0
