Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AxisControlBase,2,0,2,2,0,23,0,1,0,0,0,1
DateTimeToDoubleConversion,4,3,0,0,1,26,3,0,0,0.33,1,1
ExtendedDaysStrategy,1,3,0,0,3,49,8,0,1,0,1,0
IDateTimeTicksStrategy,0,3,0,0,0,6,3,2,0,0,1,1
TimePeriodTicksProvider,3,16,4,0,3,108,25,2,1,1,5,0
DatePeriodTicksProvider,0,7,0,0,0,106,56,7,2,0,3,0
DefaultDateTimeTicksStrategy,0,3,0,0,3,43,11,1,1,0,1,0
DifferenceIn,0,0,0,0,0,12,0,0,0,0,0,30
MinorTimeProviderBase,3,8,2,0,4,82,16,2,1,0.67,5,0
DefaultAxisConversions,12,0,8,0,0,84,0,0,0,0,0,0
ITypedAxis,0,0,4,0,0,40,0,1,0,0,0,0
IValueConversion,0,0,2,0,0,11,0,1,0,0,0,1
HorizontalTimeSpanAxis,0,2,0,0,1,18,3,0,1,0,1,0
MinorTimeSpanTicksProvider,0,2,0,0,1,10,2,0,2,0,2,1
TimeSpanAxis,2,4,0,0,2,42,6,2,1,0,1,0
TimeSpanAxisControl,0,1,0,0,1,10,1,0,1,0,3,0
TimeSpanLabelProvider,0,1,0,0,1,21,2,0,1,0,2,1
TimeSpanTicksProvider,0,2,0,0,0,24,2,0,1,0,7,1
DataFollowChart,10,12,6,4,4,229,19,0,1,0.9,7,1
FollowDataContext,2,0,2,0,0,41,0,0,0,0,0,1
DataSource2dContext,2,4,0,2,4,21,4,0,0,0,1,2
DebugMenu,2,4,2,0,4,45,4,0,1,0.38,1,1
LegendStyles,2,1,2,0,0,28,1,0,0,0,0,3
NewLegendItem,0,1,0,0,0,19,1,1,0,0,0,2
LegendBottomButtonIsEnabledConverter,0,1,0,0,0,10,1,0,1,0,0,0
LegendTopButtonToIsEnabledConverter,0,1,0,0,1,8,1,0,1,0,0,0
LiveToolTip,2,2,1,1,1,31,2,0,0,0,0,2
LiveToolTipAdorner,4,9,2,0,1,87,11,0,0,0.75,1,1
LiveToolTipService,4,13,0,3,6,141,27,0,0,0,2,1
NaiveColorMap,0,1,2,0,1,39,5,0,0,0,1,1
TimeSpanTicksProviderBase,0,8,0,0,0,106,50,5,2,0,2,0
DayTimeSpanProvider,0,5,0,0,0,35,6,0,3,0,1,1
HourTimeSpanProvider,0,5,0,0,0,37,6,0,3,0,1,1
MinuteTimeSpanProvider,0,5,0,0,0,38,6,0,3,0,1,1
SecondTimeSpanProvider,0,5,0,0,0,39,6,0,3,0,1,1
MillisecondTimeSpanProvider,0,5,0,0,0,39,6,0,3,0,1,1
TimeSpanToDoubleConversion,4,4,0,0,2,29,4,0,0,0.5,1,1
TimeTicksProviderBase,5,7,5,0,3,117,11,2,1,0.71,7,0
VerticalTimeSpanAxis,0,2,0,0,1,23,3,0,2,0,1,0
ContentGraph,1,9,3,0,0,70,11,4,1,1,4,0
FilterCollection,0,5,0,0,0,31,7,0,1,0,1,1
IsolineGraph,5,9,0,0,1,187,30,0,1,0.78,9,0
IsolineTrackingGraph,7,10,1,0,1,192,27,0,1,0.9,9,0
NewLegend,9,28,2,7,17,222,41,0,1,0.8,3,9
BackgroundRenderer,3,4,0,3,4,24,4,0,0,0,0,4
HorizontalLine,0,3,0,0,2,28,3,0,1,0,2,1
AxisControl,48,33,16,0,1,926,143,4,1,0.96,14,2
SizeInfo,0,1,2,0,1,16,1,0,0,0,0,0
TickCountChange,0,0,0,0,0,6,0,0,0,0,0,1
MajorLabelsInfo,0,1,2,0,1,18,1,0,0,0,0,5
AxisPlacement,0,0,0,0,0,22,0,0,0,0,0,18
HorizontalDateTimeAxis,0,2,0,0,1,19,3,0,1,0,1,8
DateTimeAxis,5,5,3,2,2,87,7,2,1,0.6,4,2
DateTimeAxisControl,0,1,0,0,1,17,1,0,2,0,4,0
DateTimeLabelProvider,0,2,0,0,2,36,4,0,1,0,3,1
DateTimeLabelProviderBase,1,2,1,0,0,46,24,2,1,0.5,2,0
DateTimeTicksProvider,0,3,0,0,1,33,3,1,2,0,9,1
DateTimeArrayExtensions,0,1,0,0,0,11,2,0,0,0,0,0
MinorDateTimeProvider,0,2,0,0,1,10,2,0,2,0,2,1
YearDateTimeProvider,0,6,0,0,0,40,7,0,3,0,1,1
MonthDateTimeProvider,0,6,0,0,0,34,6,0,3,0,1,1
DayDateTimeProvider,0,6,0,0,0,34,6,0,3,0,1,1
HourDateTimeProvider,0,6,0,0,0,35,6,0,3,0,1,1
MinuteDateTimeProvider,0,6,0,0,0,37,6,0,3,0,1,1
SecondDateTimeProvider,0,6,0,0,0,37,6,0,3,0,1,1
MillisecondDateTimeProvider,0,6,0,0,0,37,6,0,3,0,1,1
DateTimeTicksProviderBase,0,7,2,0,3,112,74,0,1,0,3,0
MajorDateTimeLabelProvider,0,3,0,0,2,103,30,0,2,0,8,1
VerticalDateTimeAxis,0,2,0,0,1,13,3,0,2,0,2,0
DefaultTicksProvider,1,1,0,0,0,8,1,0,0,0,2,1
HorizontalAxis,0,2,0,0,1,25,3,0,1,0,1,5
VerticalAxis,0,2,0,0,1,25,3,0,1,0,1,4
NumericAxis,0,2,0,0,2,26,2,2,1,0,1,7
MinorNumericTicksProvider,3,6,3,0,4,76,7,0,1,0.83,4,2
NumericTicksProvider,5,7,3,1,4,143,15,0,1,0.93,5,1
NumericAxisControl,0,1,0,0,1,10,1,0,2,0,3,0
ExponentialLabelProvider,0,3,0,0,2,66,6,0,1,0,3,1
MinorTickInfo,2,2,2,0,1,29,2,0,0,0.5,0,2
ITicksInfo,0,0,3,0,0,29,0,1,0,0,0,14
TicksInfo,4,0,4,0,0,56,0,0,1,0,0,9
ITicksProvider,0,3,2,0,0,47,3,10,0,0,1,7
NumericLabelProviderBase,2,2,0,0,0,35,5,2,1,0,2,0
AxisBase,6,13,12,0,2,357,45,4,1,0.9,8,2
ViewportHostPanel,10,14,5,0,3,233,38,2,1,0.82,8,5
BoundsUnionMode,0,0,0,0,0,5,0,0,0,0,0,3
ViewportPanel,2,12,1,0,1,211,52,1,1,0.92,5,18
ViewportUIContainer,3,6,2,1,4,73,10,0,1,0.92,2,2
WidthSpring,2,7,2,1,3,71,10,0,1,0.71,1,0
Range,4,6,3,0,6,119,7,0,0,0.5,1,41
RoundingHelper,0,4,0,0,0,47,6,0,0,0,3,6
RoundingInfo,0,0,3,0,0,16,0,0,0,0,0,2
StackCanvas,3,9,2,3,5,162,42,0,0,0,1,1
ToStringLabelProvider,0,2,0,0,2,35,4,0,2,0,2,3
RemoveAll,2,2,2,0,2,32,3,0,1,0.5,1,0
HorizontalRange,0,1,0,0,0,20,1,0,1,0,3,0
RangeHighlight,19,9,18,12,1,232,10,2,1,0.94,3,0
RectangleHighlight,2,3,2,0,2,45,3,0,1,0.83,3,1
Segment,3,5,4,2,2,83,5,1,1,1,2,0
SimpleLine,2,3,3,1,0,48,3,2,1,1,0,0
VerticalRange,0,1,0,0,0,20,1,0,2,0,3,1
ViewportShape,1,8,2,0,0,63,8,4,1,0.75,3,0
VerticalLine,0,3,0,0,2,28,3,0,2,0,2,1
PositionChangedEventArgs,0,0,2,0,0,11,0,0,0,0,0,9
PositionalViewportUIContainer,5,8,4,1,3,140,14,1,1,0.88,8,2
AxisGrid,10,9,9,0,1,229,25,0,1,0.81,2,1
BitmapBasedGraph,10,14,0,0,2,180,25,2,1,0.86,12,0
RenderRequest,4,2,4,0,2,37,2,0,0,0.5,1,2
RenderResult,6,2,2,0,2,39,2,0,0,0.08,1,1
PlotterScrollBar,2,10,3,0,0,67,11,2,1,0.75,6,0
ChartPlotter,12,18,16,0,7,418,35,3,1,0.95,14,11
IOneDimensionalChart,0,0,1,0,0,8,0,1,0,0,0,0
PopupTip,2,4,0,0,3,36,7,0,0,0.5,0,1
PlotterChildrenCollectionExtensions,0,3,0,0,3,22,4,0,0,0,2,0
DataRectExtensions,0,9,0,0,8,55,9,0,0,0,3,1
ValueStore,2,3,0,0,3,80,5,0,0,0.5,0,2
ValueStoreConverter,0,2,0,0,2,15,2,0,0,0,1,0
GenericChartPlotter,3,4,9,0,0,91,6,0,0,0.67,4,1
InjectedPlotter,5,8,5,0,3,131,11,0,2,0.95,5,1
InjectedPlotterVerticalSyncConverter,1,3,0,0,3,33,5,0,1,0.33,2,1
PlotterLoadMode,0,0,0,0,0,6,0,0,0,0,0,3
D3IconHelper,2,0,2,0,0,23,0,0,0,0,0,0
EventExtensions,0,10,0,0,10,108,20,0,0,0,1,0
IPlotterElementExtensions,0,2,0,0,2,19,6,0,0,0,2,0
RangeExtensions,0,2,0,0,2,13,2,0,0,0,1,0
NotNullAttribute,0,0,0,0,0,5,0,0,0,0,0,0
ChartCommands,13,4,13,0,0,157,5,0,0,0,0,2
BrushHelper,0,5,0,0,5,55,7,0,0,0,2,1
IListExtensions,0,4,0,0,4,29,8,0,0,0,0,0
DataRect,6,34,13,0,30,535,51,0,0,0.84,1,103
Footer,1,3,1,0,1,31,3,0,1,1,1,1
Header,1,3,1,0,3,25,3,0,1,0.33,1,4
Plotter,32,46,18,6,14,727,107,1,0,0.98,12,79
GenericRect,4,5,4,0,5,135,5,0,0,0.4,0,6
MagnifyingGlass,2,10,2,0,3,99,11,0,1,0.85,1,0
ExtendedPropertyChangedEventArgs,0,1,3,0,1,23,1,0,0,0,0,28
LineAndMarker,0,0,2,0,0,11,0,0,0,0,0,4
ElementMarkerPointsGraph,4,6,2,1,2,117,16,0,1,0.67,10,1
ResolveLegendItemEventArgs,0,1,1,0,1,11,1,0,0,0,1,1
Description,2,7,4,0,1,61,8,1,0,0.93,2,4
PenDescription,2,4,2,2,2,52,5,0,1,0,2,14
StandardDescription,1,3,3,0,2,38,5,1,1,1,0,1
FakePointList,8,13,4,0,9,118,17,0,0,0.88,0,1
Legend,8,18,8,5,7,230,33,0,1,0.83,4,2
LegendItem,1,2,1,0,0,34,2,1,0,1,1,3
LineGraph,6,14,7,1,2,256,23,0,1,0.9,16,13
LineLegendItem,0,2,0,0,2,14,2,0,1,0,1,1
MarkerPointsGraph,1,4,1,1,2,56,7,0,1,0,9,2
ScaleConverter,4,4,0,0,4,38,5,0,1,0.5,1,1
TimeChartPlotter,0,3,0,0,3,22,5,0,2,0,1,0
CoordinateTransformExtensions,0,23,0,0,23,247,30,0,0,0,3,0
CoordinateTransform,11,10,3,0,5,146,11,0,0,0.85,2,36
DataDomains,3,0,3,0,0,21,0,0,0,0,1,0
DataTransform,1,2,1,0,2,30,2,12,0,0,1,5
IdentityTransform,0,3,0,0,3,31,3,0,1,0,0,2
Log10YTransform,0,3,1,0,3,44,4,0,1,0,0,2
Log10XTransform,0,3,1,0,3,44,4,0,1,0,0,0
MercatorTransform,2,5,2,0,4,76,7,0,1,0.6,0,2
PolarToRectTransform,0,3,0,0,3,38,3,0,1,0,0,1
RotateDataTransform,2,5,2,0,4,71,5,0,1,0.6,0,2
MatrixDataTransform,2,3,0,0,3,36,3,0,1,0.67,0,0
CompositeDataTransform,1,4,1,0,4,64,10,0,1,0.5,1,1
LambdaDataTransform,2,3,2,0,3,58,5,0,1,0.67,0,0
DataTransforms,1,0,1,0,0,16,0,0,0,0,1,0
Log10Transform,0,3,1,0,3,45,3,0,1,0,0,0
SwapTransform,0,3,0,0,3,32,3,0,1,0,0,0
Viewport2D,18,20,16,3,2,482,50,1,0,0.96,10,52
D3AssemblyConstants,1,0,0,1,0,4,0,0,0,0,0,1
MathHelper,0,15,0,0,15,71,15,0,0,0,0,5
BoundsHelper,0,2,0,0,2,29,4,0,0,0,2,3
