Design smell,Namespace,Class,File,Cause
Unnecessary Abstraction,WeatherSample,App,C:\repos\dotnetprojects_DynamicDataDisplay\src\DevSamples\WeatherSample\App.xaml.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unutilized Abstraction,WeatherSample,Window1,C:\repos\dotnetprojects_DynamicDataDisplay\src\DevSamples\WeatherSample\Window1.xaml.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,WeatherSample,WeatherConverter,C:\repos\dotnetprojects_DynamicDataDisplay\src\DevSamples\WeatherSample\WeatherConverter.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,WeatherSample,WeatherData,C:\repos\dotnetprojects_DynamicDataDisplay\src\DevSamples\WeatherSample\WeatherData.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: WeatherType' Day' Temperature
Unnecessary Abstraction,WeatherSample.Properties,Settings,C:\repos\dotnetprojects_DynamicDataDisplay\src\DevSamples\WeatherSample\Properties\Settings.Designer.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Default' defaultInstance
