Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AuthenticationMethod,0,2,4,0,1,50,3,4,0,0,1,1
AuthenticationResult,0,0,0,0,0,18,0,0,0,0,0,5
BaseClient,3,12,4,0,5,206,20,4,0,0.97,4,0
CommandAsyncResult,1,1,6,0,0,69,1,0,0,1,1,1
CipherInfo,0,1,2,0,1,33,1,0,0,0,1,3
Extensions,0,4,0,0,0,34,5,0,0,0,0,0
ConnectionInfo,1,5,30,0,4,628,18,3,0,0,44,5
ForwardedPortRemote,0,2,0,0,2,28,2,0,0,0,0,0
HashInfo,0,1,2,0,1,33,1,0,0,0,0,2
ShellStream,0,1,0,0,0,13,1,0,0,0,0,1
ExpectAsyncResult,0,1,0,0,0,15,1,0,1,0,0,0
SftpClient,0,4,0,0,3,123,19,0,1,0,3,2
KeyboardInteractiveAuthenticationMethod,6,8,1,0,3,140,14,0,1,0.98,9,1
KeyboardInteractiveConnectionInfo,1,11,0,0,9,162,17,0,1,0.91,3,0
NoneAuthenticationMethod,3,6,1,0,3,102,11,0,1,0.94,5,1
PasswordAuthenticationMethod,7,9,1,0,4,155,17,0,1,0.98,8,1
ExpectAction,0,2,2,0,2,50,6,0,0,0,0,0
ForwardedPortDynamic,2,9,2,0,5,100,12,0,1,0.94,0,0
ForwardedPortLocal,2,5,0,0,0,90,5,0,0,0.9,2,0
PasswordConnectionInfo,1,18,0,0,16,268,24,0,1,0.94,3,0
PrivateKeyAuthenticationMethod,4,7,2,0,3,171,17,0,1,0.96,7,0
PrivateKeyConnectionInfo,1,10,1,0,9,165,14,0,1,0.9,2,0
ProxyTypes,0,0,0,0,0,14,0,0,0,0,0,5
ScpClient,5,21,2,0,7,310,44,0,1,1,8,0
ForwardedPort,0,5,2,0,2,86,10,1,0,0,3,1
MessageEventArgs,0,1,1,0,1,25,2,0,0,0,0,12
NetConfClient,2,11,4,0,8,174,13,0,1,1,3,0
PrivateKeyFile,3,9,1,0,5,344,84,0,0,0.94,16,5
Session,30,90,8,0,5,1779,242,0,0,1,55,22
Shell,15,12,1,0,3,261,28,0,0,1,7,1
SshClient,3,21,1,0,18,357,28,0,1,1,7,0
SshCommand,11,20,7,0,9,457,49,0,0,1,16,2
Channel,10,42,10,0,2,623,76,3,0,1,17,0
ChannelDirectTcpip,4,15,1,1,4,185,31,0,1,1,5,1
ChannelForwardedTcpip,1,8,1,0,3,108,14,0,1,1,5,0
ChannelSession,4,23,1,0,15,301,29,0,1,1,19,4
ChannelTypes,0,0,0,0,0,22,0,0,0,0,0,0
ASCIIEncoding,2,8,0,0,7,162,14,0,0,1,0,2
AsyncResult,8,3,5,0,3,129,8,5,0,0.88,1,0
AuthenticationBannerEventArgs,0,1,2,0,1,31,1,0,1,0,0,1
AuthenticationEventArgs,0,1,1,0,1,21,1,3,0,0,0,0
AuthenticationPasswordChangeEventArgs,0,1,1,0,1,23,1,0,1,0,0,2
AuthenticationPrompt,0,1,4,0,1,52,1,0,0,0,0,2
AuthenticationPromptEventArgs,0,1,3,0,1,40,1,0,1,0,1,2
BigInteger,8,75,9,0,48,2792,271,0,0,0.99,0,15
ChannelDataEventArgs,0,2,2,0,2,39,2,0,1,0,0,5
ChannelEventArgs,0,1,1,0,1,21,1,2,0,0,0,4
ChannelOpenFailedEventArgs,0,1,3,0,1,40,1,0,1,0,0,1
ChannelRequestEventArgs,0,1,1,0,1,21,1,0,0,0,1,2
ProxyException,0,3,0,0,3,27,3,0,1,0,0,1
HostKeyEventArgs,0,1,5,0,1,62,3,0,0,0,2,3
NetConfServerException,0,1,0,0,0,18,1,0,1,0,0,1
DerData,10,17,1,0,12,271,36,0,0,0.94,2,2
ExceptionEventArgs,0,1,1,0,1,21,1,0,0,0,0,8
ObjectIdentifier,0,1,1,0,1,23,2,0,0,0,0,2
PipeStream,4,6,7,0,5,279,14,0,0,0.96,0,2
PortForwardEventArgs,0,1,2,0,0,36,4,0,0,0,0,1
ScpDownloadEventArgs,0,1,3,0,1,39,1,0,0,0,0,1
ScpException,0,3,0,0,3,27,3,0,1,0,0,1
ScpUploadEventArgs,0,1,3,0,1,39,1,0,0,0,0,1
SemaphoreLight,2,4,1,0,4,63,5,0,0,1,0,1
SftpPathNotFoundException,0,3,0,0,3,27,3,0,1,0,0,1
SftpPermissionDeniedException,0,3,0,0,3,27,3,0,1,0,0,1
ShellDataEventArgs,0,2,2,0,2,36,2,0,0,0,0,0
SshAuthenticationException,0,3,0,0,3,27,3,0,1,0,0,2
SshConnectionException,0,5,1,0,5,54,5,0,1,0,1,6
SshData,5,36,2,0,2,385,47,5,0,1,2,0
SshException,0,3,0,0,3,27,3,9,0,0,0,13
SshOperationTimeoutException,0,3,0,0,3,27,3,0,1,0,0,3
SshPassPhraseNullOrEmptyException,0,3,0,0,3,27,3,0,1,0,0,1
TerminalModes,0,0,0,0,0,230,0,0,0,0,0,4
CompressionMode,0,0,0,0,0,14,0,0,0,0,0,2
Compressor,5,6,2,0,5,120,12,2,1,1,3,2
Zlib,0,1,1,0,1,23,1,0,2,0,1,0
ZlibOpenSsh,0,2,1,0,1,28,2,0,2,0,2,0
ZlibStream,0,2,0,0,2,37,2,0,0,0,1,1
KeyExchangeEcdhInitMessage,0,3,1,0,1,43,3,0,1,0,1,1
KeyExchangeEcdhReplyMessage,0,2,3,0,0,49,2,0,1,0,0,1
IKeyExchangedAllowed,0,0,0,0,0,6,0,7,0,0,0,1
DebugMessage,0,2,3,0,0,49,2,0,1,0,0,1
DisconnectMessage,0,4,3,0,2,62,4,0,1,0,1,1
DisconnectReason,0,0,0,0,0,70,0,0,0,0,0,5
IgnoreMessage,0,4,1,0,2,44,4,0,1,0,0,1
KeyExchangeDhGroupExchangeGroup,0,2,2,0,0,43,2,0,1,0,0,3
KeyExchangeDhGroupExchangeInit,0,3,1,0,1,36,3,0,1,0,1,3
KeyExchangeDhGroupExchangeReply,0,2,3,0,0,48,2,0,1,0,0,3
KeyExchangeDhGroupExchangeRequest,0,3,3,0,1,67,3,0,1,0,0,3
KeyExchangeDhInitMessage,0,3,1,0,1,37,3,0,1,0,1,2
KeyExchangeDhReplyMessage,0,2,3,0,0,49,2,0,1,0,0,2
KeyExchangeInitMessage,1,3,13,0,1,185,3,0,1,0,0,7
NewKeysMessage,0,2,0,0,0,19,2,0,1,0,0,2
ServiceAcceptMessage,0,2,1,0,0,41,9,0,1,0,1,1
ServiceRequestMessage,0,3,1,0,1,48,10,0,1,0,1,1
UnimplementedMessage,0,2,0,0,0,19,2,0,1,0,0,1
RIPEMD160Hash,7,16,5,0,2,603,27,0,0,0.94,0,1
SHA2HashBase,8,21,2,0,2,343,34,2,0,0.97,1,2
SHA384Hash,1,2,3,0,1,59,2,0,1,0.5,1,0
SHA512Hash,1,2,3,0,1,61,2,0,1,0.5,1,1
AsymmetricCipher,0,0,1,0,0,11,0,1,1,0,0,1
BlockCipher,3,3,2,0,2,115,15,6,1,1,2,1
Cipher,0,18,1,0,2,221,18,2,0,0,0,3
CipherDigitalSignature,2,5,0,0,3,74,6,1,1,1,3,0
DigitalSignature,0,2,0,0,2,19,2,2,0,0,0,0
DsaDigitalSignature,3,5,0,0,4,147,15,0,1,1,4,1
MD5Hash,22,14,5,0,2,313,25,0,0,0.96,0,3
SHA1Hash,11,13,5,0,2,430,25,0,0,0.94,0,4
SHA256Hash,8,15,5,0,2,358,29,0,0,0.92,0,2
HMac,3,9,2,0,3,127,13,0,0,1,0,1
RsaDigitalSignature,2,4,0,0,2,69,7,0,2,1,2,1
StreamCipher,0,1,0,0,0,14,1,1,1,0,0,0
SymmetricCipher,0,3,1,0,2,48,4,2,1,0,0,0
