Design smell,Namespace,Class,File,Cause
Duplicate Abstraction,FBReader.DataModel.Changesets,Changeset6,C:\repos\geometer_FBReaderCS\src\FBReader.DataModel\Changesets\Changeset6.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are: Changeset6[1' 20]' CatalogItemModel[1' 20]
Unnecessary Abstraction,FBReader.DataModel.Model,AnchorModel,C:\repos\geometer_FBReaderCS\src\FBReader.DataModel\Model\AnchorModel.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: AnchorID' BookID' Name' NameHash' TokenID
Unnecessary Abstraction,FBReader.DataModel.Model,BaseTable,C:\repos\geometer_FBReaderCS\src\FBReader.DataModel\Model\BaseTable.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Duplicate Abstraction,FBReader.DataModel.Model,BookDataContext,C:\repos\geometer_FBReaderCS\src\FBReader.DataModel\Model\BookDataContext.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are: BookDataContext[1' 20]' BookmarkModel[1' 20]' BookModel[1' 20]' BookRepository[1' 20]
Duplicate Abstraction,FBReader.DataModel.Model,BookDataContext,C:\repos\geometer_FBReaderCS\src\FBReader.DataModel\Model\BookDataContext.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are: BookDataContext[1' 21]' BookRepository[1' 21]
Duplicate Abstraction,FBReader.DataModel.Model,BookPriceModel,C:\repos\geometer_FBReaderCS\src\FBReader.DataModel\Model\BookPriceModel.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are: BookPriceModel[1' 24]' BookDownloadLinkModel[1' 24]
Unnecessary Abstraction,FBReader.DataModel.Model,CatalogBookItemModel,C:\repos\geometer_FBReaderCS\src\FBReader.DataModel\Model\CatalogBookItemModel.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Id' Links' AcquisitionLink' TrialLink
Duplicate Abstraction,FBReader.DataModel.Model,CatalogBookItemModel,C:\repos\geometer_FBReaderCS\src\FBReader.DataModel\Model\CatalogBookItemModel.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are: CatalogBookItemModel[1' 25]' CatalogFolderModel[1' 25]
Unnecessary Abstraction,FBReader.DataModel.Model,CatalogFolderModel,C:\repos\geometer_FBReaderCS\src\FBReader.DataModel\Model\CatalogFolderModel.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: CurrentRepresentationItem' Items' BaseUrl' NextPageUrl
Unnecessary Abstraction,FBReader.DataModel.Model,BookDownloadLinkModel,C:\repos\geometer_FBReaderCS\src\FBReader.DataModel\Model\BookDownloadLinkModel.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Type' Url
