Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
BookThemes,2,4,1,0,1,40,4,0,0,0.5,2,0
FlippingMode,0,0,0,0,0,7,0,0,0,0,0,9
FlippingStyle,0,0,0,0,0,6,0,0,0,0,0,4
Scheme,0,1,9,0,1,51,1,0,0,0,1,2
ColorSchemes,0,0,0,0,0,11,0,0,0,0,0,5
Constants,1,0,0,1,0,4,0,0,0,0,0,1
FontSettings,7,1,6,0,1,108,1,0,0,0.86,1,1
AppSettings,17,1,22,0,0,206,1,0,0,0.8,6,16
SupportedMargins,0,0,0,0,0,7,0,0,0,0,0,2
