Implementation smell,Namespace,Class,File,Method,Description
Magic Number,SpecSalad,NeedingSpecifics,C:\repos\DuncanButler_SpecSalad\Production\SpecSalad\NeedingSpecifics.cs,Understand_The,The following statement contains a magic number: for (int i = 0; i < result.Count; i+=2)              {                  if(i + 1 < result.Count )                      info.Add(symbolise_name(result[i].Value)'result[i+1].Value.Trim());                  else                      info.Add(symbolise_name(result[i].Value)' result[i].Value.Trim());                                  }
