Namespace,Type,Method,LOC,CC,PC
TestSmartThreadPool,Form1,Form1,7,1,0
TestSmartThreadPool,Form1,InitializeGUIPerformanceCounters,10,2,0
TestSmartThreadPool,Form1,InitializeWindowsPerformanceCounters,0,1,0
TestSmartThreadPool,Form1,InitializeWindowsPerformanceCounters,34,1,0
TestSmartThreadPool,Form1,InitializeLocalPerformanceCounters,6,1,0
TestSmartThreadPool,Form1,Dispose,10,3,1
TestSmartThreadPool,Form1,InitializeComponent,457,1,0
TestSmartThreadPool,Form1,Main,9,1,0
TestSmartThreadPool,Form1,InitializePerformanceCounters,27,3,0
TestSmartThreadPool,Form1,btnStart_Click,23,2,2
TestSmartThreadPool,Form1,btnStop_Click,10,1,2
TestSmartThreadPool,Form1,Form1_Load,3,1,2
TestSmartThreadPool,Form1,UpdateControls,19,1,1
TestSmartThreadPool,Form1,spinMinThreads_ValueChanged,10,3,2
TestSmartThreadPool,Form1,spinMaxThreads_ValueChanged,11,3,2
TestSmartThreadPool,Form1,timer1_Tick,19,2,2
TestSmartThreadPool,Form1,WorkItemsProducer,23,3,0
TestSmartThreadPool,Form1,DoWork,5,1,1
TestSmartThreadPool,Form1,Form1_Closing,8,2,2
