Method,LOC,CC,PC
DependencyFinder:GetAppDependencyPackages,4,1,1
DependencyFinder:DoesPackageFileMatchDependencyRequirement,8,2,2
DependencyFinder:FindMatchinDependencyRequirementInDirectory,11,4,3
DependencyFinder:GetAppDependencyPackageFileName,17,3,3
DeviceInfo:DeviceInfo,4,1,2
DeviceInfo:ToString,3,1,0
Package10:LoadFromStream,6,3,2
Utils:GetDevices,3,1,0
Utils:InstallApplication,3,1,4
Utils:ReadAppManifestInfoFromPackage,12,5,1
Utils:ApplySideloadFlags,10,3,2
Utils:DetermineAppType,14,4,1
Utils:GenerateNDeployMdil,18,3,4
Utils:IsMdilFirst,11,5,2
Utils:IsTargetApplicableforMdilGeneration,14,7,4
Utils:DeployApplication,80,26,6
Utils:IsAppxApplicableForMdilGeneration,3,1,2
Utils:IsXapApplicableForMdilGeneration,21,5,4
Utils:ReadAppManifestInfoFromAppx,10,4,1
Utils:ReadAppManifestInfoFromAppxStream,13,3,2
Utils:ReadAppManifestInfoFromEntry,17,9,2
Utils:ReadAppxManifestXamlWithinBundle,34,13,1
