Implementation smell,Namespace,Class,File,Method,Description
Complex Method,Sitecore.BigData,Crawler,D:\newReposJune17\jerrong_Sitecore-Item-Buckets\src\Sitecore.BigData\Crawler.cs,DetectRemovalFilterAndProcess,Cyclomatic complexity of the method is 11
Complex Method,Sitecore.BigData,Crawler,D:\newReposJune17\jerrong_Sitecore-Item-Buckets\src\Sitecore.BigData\Crawler.cs,DetectRemovalFilterValueField,Cyclomatic complexity of the method is 11
Complex Method,Sitecore.ItemBucket.BigData.Crawlers,RamCrawler,D:\newReposJune17\jerrong_Sitecore-Item-Buckets\src\Sitecore.BigData\RamDirectory\RamCrawler.cs,DetectRemovalFilterAndProcess,Cyclomatic complexity of the method is 11
Complex Method,Sitecore.ItemBucket.BigData.Crawlers,RamCrawler,D:\newReposJune17\jerrong_Sitecore-Item-Buckets\src\Sitecore.BigData\RamDirectory\RamCrawler.cs,DetectRemovalFilterValueField,Cyclomatic complexity of the method is 11
Long Parameter List,Sitecore.BigData,Crawler,D:\newReposJune17\jerrong_Sitecore-Item-Buckets\src\Sitecore.BigData\Crawler.cs,DetectRemovalFilterAndProcess,The method has 5 parameters.
Long Parameter List,Sitecore.BigData,Crawler,D:\newReposJune17\jerrong_Sitecore-Item-Buckets\src\Sitecore.BigData\Crawler.cs,DetectRemovalFilterValueField,The method has 5 parameters.
Long Parameter List,Sitecore.ItemBucket.BigData.Crawlers,RamCrawler,D:\newReposJune17\jerrong_Sitecore-Item-Buckets\src\Sitecore.BigData\RamDirectory\RamCrawler.cs,DetectRemovalFilterAndProcess,The method has 5 parameters.
Long Parameter List,Sitecore.ItemBucket.BigData.Crawlers,RamCrawler,D:\newReposJune17\jerrong_Sitecore-Item-Buckets\src\Sitecore.BigData\RamDirectory\RamCrawler.cs,DetectRemovalFilterValueField,The method has 5 parameters.
Long Statement,Sitecore.BigData,Crawler,D:\newReposJune17\jerrong_Sitecore-Item-Buckets\src\Sitecore.BigData\Crawler.cs,AddSpecialFields,The length of the statement  "	this.DetectRemovalFilterAndProcess (document' item' "DisplayName"' BuiltinFields.Name' itm => item.Appearance.DisplayName); " is 123.
Long Statement,Sitecore.BigData,Crawler,D:\newReposJune17\jerrong_Sitecore-Item-Buckets\src\Sitecore.BigData\Crawler.cs,AddSpecialFields,The length of the statement  "	this.DetectRemovalFilterAndProcess (document' item' "TemplateName"' BuiltinFields.TemplateName' itm => itm.TemplateName); " is 121.
Long Statement,Sitecore.ItemBuckets.BigData.RamDirectory,InMemoryIndex,D:\newReposJune17\jerrong_Sitecore-Item-Buckets\src\Sitecore.BigData\RamDirectory\InMemoryIndex.cs,CreateReader,The length of the statement  "	return Assert.ResultNotNull<IndexReader> (IndexReader.Open (this._directory)' "Could not create reader for index " + this.Name); " is 128.
Long Statement,Sitecore.ItemBucket.BigData.Crawlers,RamCrawler,D:\newReposJune17\jerrong_Sitecore-Item-Buckets\src\Sitecore.BigData\RamDirectory\RamCrawler.cs,AddSpecialFields,The length of the statement  "	this.DetectRemovalFilterAndProcess (document' item' "DisplayName"' BuiltinFields.Name' itm => item.Appearance.DisplayName); " is 123.
Long Statement,Sitecore.ItemBucket.BigData.Crawlers,RamCrawler,D:\newReposJune17\jerrong_Sitecore-Item-Buckets\src\Sitecore.BigData\RamDirectory\RamCrawler.cs,AddSpecialFields,The length of the statement  "	this.DetectRemovalFilterAndProcess (document' item' "TemplateName"' BuiltinFields.TemplateName' itm => itm.TemplateName); " is 121.
Long Statement,Sitecore.ItemBucket.BigData.Crawlers,RamCrawler,D:\newReposJune17\jerrong_Sitecore-Item-Buckets\src\Sitecore.BigData\RamDirectory\RamCrawler.cs,set_Root,The length of the statement  "	this._root = ItemManager.GetItem (value' Language.Invariant' Sitecore.Data.Version.Latest' this._database' SecurityCheck.Disable); " is 130.
Long Statement,Sitecore.ItemBuckets.BigData.RemoteIndex,RemoteIndex,D:\newReposJune17\jerrong_Sitecore-Item-Buckets\src\Sitecore.BigData\RemoteIndex\RemoteIndex.cs,CreateReader,The length of the statement  "	return Assert.ResultNotNull<IndexReader> (IndexReader.Open (this._directory)' "Could not create reader for index " + this.Name); " is 128.
Virtual Method Call from Constructor,Sitecore.ItemBuckets.BigData.RamDirectory,InMemoryIndex,D:\newReposJune17\jerrong_Sitecore-Item-Buckets\src\Sitecore.BigData\RamDirectory\InMemoryIndex.cs,InMemoryIndex,The constructor "InMemoryIndex" calls a virtual method "CreateDirectory".
Virtual Method Call from Constructor,Sitecore.ItemBuckets.BigData.RemoteIndex,RemoteIndex,D:\newReposJune17\jerrong_Sitecore-Item-Buckets\src\Sitecore.BigData\RemoteIndex\RemoteIndex.cs,RemoteIndex,The constructor "RemoteIndex" calls a virtual method "CreateDirectory".
Magic Number,Sitecore.ItemBucket.BigData.Crawlers,RamCrawler,D:\newReposJune17\jerrong_Sitecore-Item-Buckets\src\Sitecore.BigData\RamDirectory\RamCrawler.cs,Provider_OnRemoveVersion,The following statement contains a magic number: if ((database != null) && (database.Name == this._database.Name)) {  	ID iD = SitecoreEventArgs.GetID (e' 1);  	Assert.IsNotNull (iD' "ID is not passed to RemoveVersion handler");  	Language language = SitecoreEventArgs.GetObject (e' 2) as Language;  	Assert.IsNotNull (language' "Language is not passed to RemoveVersion handler");  	Sitecore.Data.Version version = SitecoreEventArgs.GetObject (e' 3) as Sitecore.Data.Version;  	Assert.IsNotNull (version' "Version is not passed to RemoveVersion handler");  	using (IndexDeleteContext context = this._index.CreateDeleteContext ()) {  		this.DeleteVersion (iD' language.ToString ()' version.ToString ()' context);  		context.Commit ();  	}  }  
Magic Number,Sitecore.ItemBucket.BigData.Crawlers,RamCrawler,D:\newReposJune17\jerrong_Sitecore-Item-Buckets\src\Sitecore.BigData\RamDirectory\RamCrawler.cs,Provider_OnRemoveVersion,The following statement contains a magic number: if ((database != null) && (database.Name == this._database.Name)) {  	ID iD = SitecoreEventArgs.GetID (e' 1);  	Assert.IsNotNull (iD' "ID is not passed to RemoveVersion handler");  	Language language = SitecoreEventArgs.GetObject (e' 2) as Language;  	Assert.IsNotNull (language' "Language is not passed to RemoveVersion handler");  	Sitecore.Data.Version version = SitecoreEventArgs.GetObject (e' 3) as Sitecore.Data.Version;  	Assert.IsNotNull (version' "Version is not passed to RemoveVersion handler");  	using (IndexDeleteContext context = this._index.CreateDeleteContext ()) {  		this.DeleteVersion (iD' language.ToString ()' version.ToString ()' context);  		context.Commit ();  	}  }  
Missing Default,Sitecore.BigData,Crawler,D:\newReposJune17\jerrong_Sitecore-Item-Buckets\src\Sitecore.BigData\Crawler.cs,DetectRemovalFilterAndProcess,The following switch statement is missing a default case: switch (this.filters [filterName]) {  case "both":  	break;  case "template":  	if (!TemplateManager.IsTemplate (item)) {  		document.Add (this.CreateTextField (builtinFieldsName' valueFunc (item)));  	}  	break;  case "item":  	if (TemplateManager.IsTemplate (item)) {  		document.Add (this.CreateTextField (builtinFieldsName' valueFunc (item)));  	}  	break;  }  
Missing Default,Sitecore.BigData,Crawler,D:\newReposJune17\jerrong_Sitecore-Item-Buckets\src\Sitecore.BigData\Crawler.cs,DetectRemovalFilterValueField,The following switch statement is missing a default case: switch (this.filters [filterName]) {  case "both":  	break;  case "template":  	if (!TemplateManager.IsTemplate (item)) {  		document.Add (base.CreateValueField (builtinFieldsName' valueFunc (item)));  	}  	break;  case "item":  	if (TemplateManager.IsTemplate (item)) {  		document.Add (base.CreateValueField (builtinFieldsName' valueFunc (item)));  	}  	break;  }  
Missing Default,Sitecore.ItemBucket.BigData.Crawlers,RamCrawler,D:\newReposJune17\jerrong_Sitecore-Item-Buckets\src\Sitecore.BigData\RamDirectory\RamCrawler.cs,DetectRemovalFilterAndProcess,The following switch statement is missing a default case: switch (this.filters [filterName]) {  case "both":  	break;  case "template":  	if (!TemplateManager.IsTemplate (item)) {  		document.Add (this.CreateTextField (builtinFieldsName' valueFunc (item)));  	}  	break;  case "item":  	if (TemplateManager.IsTemplate (item)) {  		document.Add (this.CreateTextField (builtinFieldsName' valueFunc (item)));  	}  	break;  }  
Missing Default,Sitecore.ItemBucket.BigData.Crawlers,RamCrawler,D:\newReposJune17\jerrong_Sitecore-Item-Buckets\src\Sitecore.BigData\RamDirectory\RamCrawler.cs,DetectRemovalFilterValueField,The following switch statement is missing a default case: switch (this.filters [filterName]) {  case "both":  	break;  case "template":  	if (!TemplateManager.IsTemplate (item)) {  		document.Add (this.CreateValueField (builtinFieldsName' valueFunc (item)));  	}  	break;  case "item":  	if (TemplateManager.IsTemplate (item)) {  		document.Add (this.CreateValueField (builtinFieldsName' valueFunc (item)));  	}  	break;  }  
