Implementation smell,Namespace,Class,File,Method,Description
Magic Number,VkNet.Shared,VkHelper,D:\research\architectureSmells\repos\vknet_vk\examples\VkNet.Shared\VkHelper.cs,Auth,The following statement contains a magic number: api.Authorize(new ApiAuthParams              {                  ApplicationId = 123456'                  Login = "Login"'                  Password = "Password"'                  Settings = Settings.All'                  TwoFactorAuthorization = () =>                  {                      Console.WriteLine("Enter Code:");                      return Console.ReadLine();                  }              });
