Project,Namespace,Ca types,Ce types
NBug,NBug.Core.Submission.Custom,,NBug.Core.Submission.IProtocol' NBug.Core.Submission.IProtocolFactory' NBug.Core.Submission.ProtocolBase' NBug.Events.CustomSubmissionEventArgs' NBug.Settings' NBug.Core.Reporting.Info.Report' NBug.Core.Util.Serialization.SerializableException
NBug,NBug.Core.Submission,NBug.Core.Submission.Tracker.RedmineFactory' NBug.Core.Submission.Web.MailFactory' NBug.Core.Submission.Custom.CustomFactory' NBug.Core.Submission.Tracker.Mantis.MantisFactory' NBug.Core.Submission.Web.HttpFactory' NBug.Core.Submission.Web.FtpFactory' NBug.Settings' NBug.Core.Reporting.BugReport' NBug.Handler' NBug.Core.Submission.Tracker.Mantis.Mantis' NBug.Core.Submission.Web.Ftp' NBug.Core.Submission.Tracker.Trac' NBug.Core.Submission.Tracker.BugNet' NBug.Core.Submission.Custom.Custom' NBug.Core.Submission.Web.Mail' NBug.Core.Submission.Tracker.Redmine' NBug.Core.Submission.Web.Http,NBug.Core.Reporting.Info.Report' NBug.Core.Util.Serialization.SerializableException' NBug.Core.Util.Storage.StoredItemFile' NBug.Core.Util.Storage.Storer' NBug.Core.Util.Storage.ZipStorer' NBug.Settings' NBug.Core.Util.Logging.Logger' NBug.Core.Util.ConnectionStringParser
NBug,NBug.Core.Submission.Tracker,,NBug.Core.Submission.ProtocolBase' NBug.Core.Reporting.Info.Report' NBug.Core.Util.Serialization.SerializableException' NBug.Core.Submission.IProtocol' NBug.Core.Submission.IProtocolFactory' NBug.Core.Util.Logging.Logger
NBug,NBug.Core.Submission.Tracker.Mantis,,NBug.Core.Submission.IProtocol' NBug.Core.Submission.IProtocolFactory' NBug.Core.Submission.ProtocolBase' NBug.Core.Reporting.Info.Report' NBug.Core.Util.Logging.Logger' NBug.Core.Util.Serialization.SerializableException
NBug,NBug.Core.UI.Custom,NBug.Core.UI.UISelector,NBug.Events.CustomUIEventArgs' NBug.Enums.UIMode' NBug.Settings' NBug.Core.Reporting.Info.Report' NBug.Core.UI.UIDialogResult' NBug.Core.Util.Exceptions.NBugConfigurationException' NBug.Core.Util.Serialization.SerializableException
NBug,NBug.Core.UI.Developer,NBug.Core.Util.Logging.Logger,NBug.Properties.Resources' NBug.Core.Util.Exceptions.NBugConfigurationException' NBug.Core.Util.Exceptions.NBugRuntimeException' NBug.Core.Util.Serialization.SerializableException' NBug.Enums.LoggerCategory
NBug,NBug.Core.UI.WinForms.Panels,,NBug.Core.Util.Serialization.SerializableException
NBug,NBug.Core.Util.Storage,NBug.Core.Reporting.BugReport' NBug.Settings' NBug.Core.Submission.Dispatcher,NBug.Settings' NBug.Enums.StoragePath' NBug.Core.Util.Exceptions.NBugConfigurationException' NBug.Core.Util.Logging.Logger
NBug,NBug.Core.Util.Web,NBug.Core.Submission.Web.Http,
NBug,NBug.Core.Util,NBug.Core.Submission.ProtocolBase' NBug.Settings' NBug.Core.Reporting.BugReport' NBug.Handler' NBug.Exceptions' NBug.Core.UI.UISelector,NBug.Core.Util.Exceptions.NBugConfigurationException' NBug.Properties.Localization
