Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,PoorMansTSqlFormatterJSLib,PoorMansTSqlFormatterLib,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: PoorMansTSqlFormatterLib' PoorMansTSqlFormatterLib.Formatters,PoorMansTSqlFormatterLib.ParseTree' PoorMansTSqlFormatterLib.SqlFormattingManager' PoorMansTSqlFormatterLib.Formatters.HtmlPageWrapper,PoorMansTSqlFormatterLib.ParseTree' PoorMansTSqlFormatterLib.SqlFormattingManager' PoorMansTSqlFormatterLib.Formatters.HtmlPageWrapper
Cyclic Dependency,PoorMansTSqlFormatterJSLib,PoorMansTSqlFormatterLib.Formatters,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: PoorMansTSqlFormatterLib.Formatters' PoorMansTSqlFormatterLib' PoorMansTSqlFormatterLib.Parsers' PoorMansTSqlFormatterLib,PoorMansTSqlFormatterLib.Formatters.HtmlPageWrapper' PoorMansTSqlFormatterLib.ParseTree' PoorMansTSqlFormatterLib.SqlFormattingManager' PoorMansTSqlFormatterLib.Parsers.TSqlStandardParser,PoorMansTSqlFormatterLib.Formatters.HtmlPageWrapper' PoorMansTSqlFormatterLib.ParseTree' PoorMansTSqlFormatterLib.SqlFormattingManager' PoorMansTSqlFormatterLib.Parsers.TSqlStandardParser
Cyclic Dependency,PoorMansTSqlFormatterJSLib,PoorMansTSqlFormatterLib.Parsers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: PoorMansTSqlFormatterLib.Parsers' PoorMansTSqlFormatterLib,PoorMansTSqlFormatterLib.Parsers.TSqlStandardParser' PoorMansTSqlFormatterLib.ParseTree' PoorMansTSqlFormatterLib.SqlFormattingManager,PoorMansTSqlFormatterLib.Parsers.TSqlStandardParser' PoorMansTSqlFormatterLib.ParseTree' PoorMansTSqlFormatterLib.SqlFormattingManager
Cyclic Dependency,PoorMansTSqlFormatterJSLib,PoorMansTSqlFormatterLib.Tokenizers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: PoorMansTSqlFormatterLib.Tokenizers' PoorMansTSqlFormatterLib,PoorMansTSqlFormatterLib.Tokenizers.TSqlStandardTokenizer' PoorMansTSqlFormatterLib.ParseTree' PoorMansTSqlFormatterLib.SqlFormattingManager,PoorMansTSqlFormatterLib.Tokenizers.TSqlStandardTokenizer' PoorMansTSqlFormatterLib.ParseTree' PoorMansTSqlFormatterLib.SqlFormattingManager
Cyclic Dependency,PoorMansTSqlFormatterJSLib,PoorMansTSqlFormatterLib.Tokenizers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: PoorMansTSqlFormatterLib.Tokenizers' PoorMansTSqlFormatterLib' PoorMansTSqlFormatterLib.Formatters' PoorMansTSqlFormatterLib,PoorMansTSqlFormatterLib.Tokenizers.TSqlStandardTokenizer' PoorMansTSqlFormatterLib.ParseTree' PoorMansTSqlFormatterLib.SqlFormattingManager' PoorMansTSqlFormatterLib.Formatters.HtmlPageWrapper,PoorMansTSqlFormatterLib.Tokenizers.TSqlStandardTokenizer' PoorMansTSqlFormatterLib.ParseTree' PoorMansTSqlFormatterLib.SqlFormattingManager' PoorMansTSqlFormatterLib.Formatters.HtmlPageWrapper
Unstable Dependency,PoorMansTSqlFormatterJSLib,PoorMansTSqlFormatterLib,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): PoorMansTSqlFormatterLib.Formatters' PoorMansTSqlFormatterLib.Parsers' PoorMansTSqlFormatterLib.Tokenizers,PoorMansTSqlFormatterLib.TSqlStandardFormatter' PoorMansTSqlFormatterLib.TSqlStandardParser' PoorMansTSqlFormatterLib.TSqlStandardTokenizer,PoorMansTSqlFormatterLib.TSqlStandardFormatter' PoorMansTSqlFormatterLib.TSqlStandardParser' PoorMansTSqlFormatterLib.TSqlStandardTokenizer
Feature Concentration,PoorMansTSqlFormatterJSLib,PoorMansTSqlFormatterLib,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BaseFormatterState' Utils]' [ObfuscatingKeywordMapping]' [ParseTree]' [SqlFormattingManager' _SqlFormattingManager]' [StandardKeywordRemapping]' [Token]' [TokenList]. LCC (Lack of Component Cohesion) = 0.78,PoorMansTSqlFormatterLib.SqlFormattingManager' PoorMansTSqlFormatterLib._SqlFormattingManager' PoorMansTSqlFormatterLib.ObfuscatingKeywordMapping' PoorMansTSqlFormatterLib.ParseTree' PoorMansTSqlFormatterLib.StandardKeywordRemapping' PoorMansTSqlFormatterLib.Token' PoorMansTSqlFormatterLib.TokenList,PoorMansTSqlFormatterLib.BaseFormatterState' PoorMansTSqlFormatterLib.ObfuscatingKeywordMapping' PoorMansTSqlFormatterLib.ParseTree' PoorMansTSqlFormatterLib.SqlFormattingManager' PoorMansTSqlFormatterLib._SqlFormattingManager' PoorMansTSqlFormatterLib.StandardKeywordRemapping' PoorMansTSqlFormatterLib.Token' PoorMansTSqlFormatterLib.TokenList' PoorMansTSqlFormatterLib.Utils
Feature Concentration,PoorMansTSqlFormatterJSLib,PoorMansTSqlFormatterLib.Formatters,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [HtmlPageWrapper]' [TSqlIdentityFormatter' TSqlStandardFormatter' TSqlStandardFormattingState' SpecialRegionType' TSqlStandardFormatterOptions' TSqlObfuscatingFormatter' TSqlObfuscatingFormattingState]. LCC (Lack of Component Cohesion) = 0.25,PoorMansTSqlFormatterLib.Formatters.HtmlPageWrapper,PoorMansTSqlFormatterLib.Formatters.HtmlPageWrapper' PoorMansTSqlFormatterLib.Formatters.TSqlIdentityFormatter' PoorMansTSqlFormatterLib.Formatters.TSqlObfuscatingFormatter' PoorMansTSqlFormatterLib.Formatters.TSqlObfuscatingFormattingState' PoorMansTSqlFormatterLib.Formatters.TSqlStandardFormatter' PoorMansTSqlFormatterLib.Formatters.TSqlStandardFormattingState' PoorMansTSqlFormatterLib.Formatters.SpecialRegionType' PoorMansTSqlFormatterLib.Formatters.TSqlStandardFormatterOptions
Feature Concentration,PoorMansTSqlFormatterJSLib,PoorMansTSqlFormatterLib.Interfaces,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ISqlTokenFormatter' ITokenList' ISqlTokenizer' ISqlTokenParser' IToken' SqlTokenType]' [ISqlTreeFormatter]' [MessagingConstants]' [SqlHtmlConstants]' [SqlStructureConstants]. LCC (Lack of Component Cohesion) = 0.5,PoorMansTSqlFormatterLib.Interfaces.ISqlTreeFormatter' PoorMansTSqlFormatterLib.Interfaces.MessagingConstants' PoorMansTSqlFormatterLib.Interfaces.SqlHtmlConstants' PoorMansTSqlFormatterLib.Interfaces.SqlStructureConstants,PoorMansTSqlFormatterLib.Interfaces.ISqlTokenFormatter' PoorMansTSqlFormatterLib.Interfaces.ISqlTokenizer' PoorMansTSqlFormatterLib.Interfaces.ISqlTokenParser' PoorMansTSqlFormatterLib.Interfaces.ISqlTreeFormatter' PoorMansTSqlFormatterLib.Interfaces.IToken' PoorMansTSqlFormatterLib.Interfaces.ITokenList' PoorMansTSqlFormatterLib.Interfaces.MessagingConstants' PoorMansTSqlFormatterLib.Interfaces.SqlHtmlConstants' PoorMansTSqlFormatterLib.Interfaces.SqlStructureConstants' PoorMansTSqlFormatterLib.Interfaces.SqlTokenType
Scattered Functionality,PoorMansTSqlFormatterJSLib,PoorMansTSqlFormatterLib.Formatters,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: PoorMansTSqlFormatterLib.ParseStructure' PoorMansTSqlFormatterLib,PoorMansTSqlFormatterLib.ParseStructure.Node' PoorMansTSqlFormatterLib.BaseFormatterState' PoorMansTSqlFormatterLib.ParseStructure.NodeExtensions,PoorMansTSqlFormatterLib.ParseStructure.Node' PoorMansTSqlFormatterLib.BaseFormatterState' PoorMansTSqlFormatterLib.ParseStructure.NodeExtensions
