Implementation smell,Namespace,Class,File,Method,Description
Long Identifier,PoorMansTSqlFormatterTests,Utils,D:\research\architectureSmells\repos1\TaoK_PoorMansTSqlFormatter\PoorMansTSqlFormatterTest\Utils.cs,,The length of the parameter REFORMATTING_INCONSISTENCY_WARNING is 34.
Long Statement,PoorMansTSqlFormatterTests,CmdLineTests,D:\research\architectureSmells\repos1\TaoK_PoorMansTSqlFormatter\PoorMansTSqlFormatterTest\CmdLineTests.cs,TestCmdLineEncoding,The length of the statement  "            TestFormattingFlags("SELECT 'João played with l''Orange Amère' and they discovered that ãΕΙΒοςπ looked like nonsensical greek while ڡڣڲۆۏ was clearly intended to be some sort of arabic...'"' " is 190.
Long Statement,PoorMansTSqlFormatterTests,CmdLineTests,D:\research\architectureSmells\repos1\TaoK_PoorMansTSqlFormatter\PoorMansTSqlFormatterTest\CmdLineTests.cs,TestCmdLineEncoding,The length of the statement  "                "SELECT 'João played with l''Orange Amère' and they discovered that ãΕΙΒοςπ looked like nonsensical greek while ڡڣڲۆۏ was clearly intended to be some sort of arabic...'"'  " is 170.
Long Statement,PoorMansTSqlFormatterTests,CmdLineTests,D:\research\architectureSmells\repos1\TaoK_PoorMansTSqlFormatter\PoorMansTSqlFormatterTest\CmdLineTests.cs,TestFormattingFlags,The length of the statement  "            //TODO: There *must* be a cleaner way to write to another process' STDIN in UTF-8. I'm stuck on a plane so I will need to bear the suspense. " is 140.
Long Statement,PoorMansTSqlFormatterTests,TSqlStandardFormatterTests,D:\research\architectureSmells\repos1\TaoK_PoorMansTSqlFormatter\PoorMansTSqlFormatterTest\TSqlStandardFormatterTests.cs,StandardFormatReparsingReformatting,The length of the statement  "                Assert.AreEqual(parsed.ToXmlDoc().OuterXml.ToUpper()' parsedAgain.ToXmlDoc().OuterXml.ToUpper()' "first parse xml vs reparse xml"); " is 131.
Magic Number,PoorMansTSqlFormatterTests,TSqlStandardTokenizerTests,D:\research\architectureSmells\repos1\TaoK_PoorMansTSqlFormatter\PoorMansTSqlFormatterTest\TSqlStandardTokenizerTests.cs,MarkerPositionRecorded_plain,The following statement contains a magic number: TestMarkerPosition("select 1 from somewhere select 1 from somewhere else"' 35);
Magic Number,PoorMansTSqlFormatterTests,TSqlStandardTokenizerTests,D:\research\architectureSmells\repos1\TaoK_PoorMansTSqlFormatter\PoorMansTSqlFormatterTest\TSqlStandardTokenizerTests.cs,MarkerPositionRecorded_linebreaks,The following statement contains a magic number: TestMarkerPosition("select 1\r\nfrom somewhere\r\n\r\nselect 1\r\nfrom somewhere else"' 40);
Magic Number,PoorMansTSqlFormatterTests,TSqlStandardTokenizerTests,D:\research\architectureSmells\repos1\TaoK_PoorMansTSqlFormatter\PoorMansTSqlFormatterTest\TSqlStandardTokenizerTests.cs,MarkerPositionRecorded_linefeeds,The following statement contains a magic number: TestMarkerPosition("select 1\nfrom somewhere\n\nselect 1\nfrom somewhere else"' 36);
Magic Number,PoorMansTSqlFormatterTests,TSqlStandardTokenizerTests,D:\research\architectureSmells\repos1\TaoK_PoorMansTSqlFormatter\PoorMansTSqlFormatterTest\TSqlStandardTokenizerTests.cs,TestMarkerPosition,The following statement contains a magic number: Assert.AreEqual(2' tokenized.MarkerPosition);
Magic Number,PoorMansTSqlFormatterTests,TSqlStandardFormatterOptionsTests,D:\research\architectureSmells\repos1\TaoK_PoorMansTSqlFormatter\PoorMansTSqlFormatterTest\TSqlStandardFormatterOptionsTests.cs,Options_New_DefaultsToOriginalOptions,The following statement contains a magic number: Assert.AreEqual(4' options.SpacesPerTab);
Magic Number,PoorMansTSqlFormatterTests,TSqlStandardFormatterOptionsTests,D:\research\architectureSmells\repos1\TaoK_PoorMansTSqlFormatter\PoorMansTSqlFormatterTest\TSqlStandardFormatterOptionsTests.cs,Options_New_DefaultsToOriginalOptions,The following statement contains a magic number: Assert.AreEqual(999' options.MaxLineWidth);
Magic Number,PoorMansTSqlFormatterTests,TSqlStandardFormatterOptionsTests,D:\research\architectureSmells\repos1\TaoK_PoorMansTSqlFormatter\PoorMansTSqlFormatterTest\TSqlStandardFormatterOptionsTests.cs,Options_Deserialize_OverrideAll,The following statement contains a magic number: Assert.AreEqual(2' options.SpacesPerTab);
Magic Number,PoorMansTSqlFormatterTests,TSqlStandardFormatterOptionsTests,D:\research\architectureSmells\repos1\TaoK_PoorMansTSqlFormatter\PoorMansTSqlFormatterTest\TSqlStandardFormatterOptionsTests.cs,Options_Deserialize_OverrideAll,The following statement contains a magic number: Assert.AreEqual(100' options.MaxLineWidth);
Magic Number,PoorMansTSqlFormatterTests,TSqlStandardFormatterOptionsTests,D:\research\architectureSmells\repos1\TaoK_PoorMansTSqlFormatter\PoorMansTSqlFormatterTest\TSqlStandardFormatterOptionsTests.cs,Options_Deserialize_RoundTrip,The following statement contains a magic number: var expected = new TSqlStandardFormatterOptions                  {                      IndentString = "  "'                      SpacesPerTab = 2'                      MaxLineWidth = 100'                      ExpandCommaLists = false'                      TrailingCommas = true'                      SpaceAfterExpandedComma = true'                      ExpandBooleanExpressions = false'                      ExpandCaseStatements = false'                      ExpandBetweenConditions = false'                      BreakJoinOnSections = true'                      UppercaseKeywords = false'                      HTMLColoring = true'                      KeywordStandardization = true                  };
