Implementation smell,Namespace,Class,File,Method,Description
Complex Method,Google.Apis.Tools.CodeGen.Decorator.ResourceDecorator,RequestMethodResourceDecorator,D:\newReposJune17\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Decorator\ResourceDecorator\RequestMethodResourceDecorator.cs,DecorateClass,Cyclomatic complexity of the method is 7
Complex Method,Google.Apis.Tools.CodeGen.Decorator.ResourceDecorator,DefaultEnglishCommentCreator,D:\newReposJune17\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Decorator\ResourceDecorator\MethodCommentCreator.cs,GetParameterMetaData,Cyclomatic complexity of the method is 8
Complex Method,Google.Apis.Tools.CodeGen.Generator,ImplementationDetailsGenerator,D:\newReposJune17\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Generator\ImplementationDetailsGenerator.cs,AddDetails,Cyclomatic complexity of the method is 8
Complex Method,Google.Apis.Tools.CodeGen.Generator,ResourceBaseGenerator,D:\newReposJune17\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Generator\ResourceBaseGenerator.cs,ResourceCallAddBodyDeclaration,Cyclomatic complexity of the method is 15
Complex Method,Google.Apis.Tools.CodeGen.Generator,ResourceBaseGenerator,D:\newReposJune17\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Generator\ResourceBaseGenerator.cs,GetUnderlyingParameterType,Cyclomatic complexity of the method is 7
Complex Method,Google.Apis.Tools.CodeGen,GeneratorUtils,D:\newReposJune17\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\GeneratorUtils.cs,MakeValidMemberName,Cyclomatic complexity of the method is 7
Complex Method,Google.Apis.Tools.CodeGen,GeneratorUtils,D:\newReposJune17\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\GeneratorUtils.cs,AlterFirstCharCase,Cyclomatic complexity of the method is 10
Complex Method,Google.Apis.Tools.CodeGen,SchemaDecoratorUtil,D:\newReposJune17\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Decorator\SchemaDecorator\SchemaDecoratorUtil.cs,GetCodeType,Cyclomatic complexity of the method is 10
Long Parameter List,Google.Apis.Tools.CodeGen.Decorator,DecoratorUtil,D:\newReposJune17\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Decorator\DecoratorUtil.cs,CreateAutoProperty,The method has 5 parameters.
Long Parameter List,Google.Apis.Tools.CodeGen.Decorator,DecoratorUtil,D:\newReposJune17\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Decorator\DecoratorUtil.cs,CreateAutoProperty,The method has 6 parameters.
