Design smell,Namespace,Class,File,Cause
Duplicate Abstraction,Google.Apis.Tools.CodeGen.Decorator,DecoratorUtil,C:\repos\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Decorator\DecoratorUtil.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  DecoratorUtil (C:\repos\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Decorator\DecoratorUtil.cs' [1' 20])' StandardPropertyDecorator (C:\repos\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Decorator\SchemaDecorator\StandardPropertyDecorator.cs' [1' 20])' GeneratorUtils (C:\repos\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\GeneratorUtils.cs' [1' 20])
Duplicate Abstraction,Google.Apis.Tools.CodeGen.Decorator.ResourceDecorator.RequestDecorator,BaseParameterPropertyDecorator,C:\repos\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Decorator\ResourceDecorator\RequestDecorator\ParameterPropertyDecorator.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  BaseParameterPropertyDecorator (C:\repos\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Decorator\ResourceDecorator\RequestDecorator\ParameterPropertyDecorator.cs' [1' 21])' ScopeEnumDecorator (C:\repos\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Decorator\ServiceDecorator\ScopeEnumDecorator.cs' [1' 21])
Duplicate Abstraction,Google.Apis.Tools.CodeGen.Decorator.ResourceDecorator,RequestMethodResourceDecorator,C:\repos\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Decorator\ResourceDecorator\RequestMethodResourceDecorator.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  RequestMethodResourceDecorator (C:\repos\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Decorator\ResourceDecorator\RequestMethodResourceDecorator.cs' [1' 20])' ResourceContainerGenerator (C:\repos\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Generator\ResourceContainerGenerator.cs' [1' 20])
Duplicate Abstraction,Google.Apis.Tools.CodeGen.Decorator.ResourceDecorator,StandardResourceNameResourceDecorator,C:\repos\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Decorator\ResourceDecorator\StandardResourceNameResourceDecorator.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  StandardResourceNameResourceDecorator (C:\repos\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Decorator\ResourceDecorator\StandardResourceNameResourceDecorator.cs' [1' 22])' StandardResourcePropertyServiceDecorator (C:\repos\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Decorator\ResourceContainerDecorator\StandardResourcePropertyServiceDecorator.cs' [1' 22])
Duplicate Abstraction,Google.Apis.Tools.CodeGen.Decorator.SchemaDecorator,ArraySchemaDecorator,C:\repos\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Decorator\SchemaDecorator\ArraySchemaDecorator.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ArraySchemaDecorator (C:\repos\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Decorator\SchemaDecorator\ArraySchemaDecorator.cs' [1' 20])' NewtonSoftPropertyAttributeDecorator (C:\repos\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Decorator\SchemaDecorator\NewtonSoftPropertyAttributeDecorator.cs' [1' 20])' StandardSchemaCommentDecorator (C:\repos\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Decorator\SchemaDecorator\StandardSchemaCommentDecorator.cs' [1' 20])
Duplicate Abstraction,Google.Apis.Tools.CodeGen.Decorator.SchemaDecorator,ResponseInterfaceDecorator,C:\repos\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Decorator\SchemaDecorator\ResponseInterfaceDecorator.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ResponseInterfaceDecorator (C:\repos\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Decorator\SchemaDecorator\ResponseInterfaceDecorator.cs' [1' 21])' SchemaGenerator (C:\repos\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Generator\SchemaGenerator.cs' [1' 21])
Duplicate Abstraction,Google.Apis.Tools.CodeGen.Decorator.SchemaDecorator,StandardPropertyFieldDecorator,C:\repos\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Decorator\SchemaDecorator\StandardPropertyFieldDecorator.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  StandardPropertyFieldDecorator (C:\repos\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Decorator\SchemaDecorator\StandardPropertyFieldDecorator.cs' [1' 22])' SchemaGenerator (C:\repos\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Generator\SchemaGenerator.cs' [1' 22])
Duplicate Abstraction,Google.Apis.Tools.CodeGen.Decorator.ServiceDecorator,IServiceDecorator,C:\repos\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Decorator\ServiceDecorator\IServiceDecorator.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  IServiceDecorator (C:\repos\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Decorator\ServiceDecorator\IServiceDecorator.cs' [1' 22])' ApiKeyServiceDecorator (C:\repos\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Decorator\ServiceDecorator\ApiKeyServiceDecorator.cs' [1' 22])
Imperative Abstraction,Google.Apis.Tools.CodeGen.Decorator.ServiceDecorator,JsonSerializationMethods,C:\repos\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Decorator\ServiceDecorator\JsonSerializationMethods.cs,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: DecorateClass
Unnecessary Abstraction,Google.Apis.Tools.CodeGen.Generator,SchemaImplementationDetails,C:\repos\xamarin_google-apis\src\Externals\google-api-dotnet-client\Src\GoogleApis.Tools.CodeGen\Generator\SchemaImplementationDetails.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: IsMethodResult' ProposedName' TraversedByGenerator
