Method,LOC,CC,PC
MessageHandler:MessageHandler,3,1,0
MessageHandler:HadleMessage,3,1,1
MessageHandler:HadleMessage,12,3,2
TcpSocketManager:TcpSocketManager,3,1,0
TcpSocketManager:SendMessage,17,4,1
App:App,3,1,0
App:OnStartup,8,1,1
MainWindow:MainWindow,4,1,2
CustomerViewModel:CustomerViewModel,6,1,1
CustomerViewModel:AddMoney,7,1,1
CustomerViewModel:TakeMoney,7,1,1
MainViewModel:MainViewModel,3,1,0
ViewModelLocator:ViewModelLocator,9,1,0
ViewModelLocator:Cleanup,2,1,0
Resources:Resources,2,1,0
