Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Rackspace.Cloud.Server.Agent.UpdaterService,AgentUpdater,C:\research\architectureSmells\repos\rackerlabs_openstack-guest-agents-windows-xenserver\src\Rackspace.Cloud.Server.Agent.UpdaterService\AgentUpdater.cs,DoUpdate,The length of the statement  "            _logger.Log(String.Format("Received from Agent the following data:\r\nURL:{0}\r\nCHECKSUM:{1}' will resume in a minute"' _agentUpdateInfo.url' _agentUpdateInfo.signature));" is 172.
Long Statement,Rackspace.Cloud.Server.Agent.UpdaterService,Utility,C:\research\architectureSmells\repos\rackerlabs_openstack-guest-agents-windows-xenserver\src\Rackspace.Cloud.Server.Agent.UpdaterService\Utility.cs,CopyFiles,The length of the statement  "//                logger.Log(String.Format("Copying file {0} to {1}"' file' Path.Combine(toPath'Path.GetFileName(file))));" is 122.
Long Statement,Rackspace.Cloud.Server.Agent.UpdaterService.Commands,StopAgentService,C:\research\architectureSmells\repos\rackerlabs_openstack-guest-agents-windows-xenserver\src\Rackspace.Cloud.Server.Agent.UpdaterService\Commands\StopAgentService.cs,Execute,The length of the statement  "            if(!serviceController.CanStop) throw new ApplicationException("Service {0} can't be stop at this time' please try again later");" is 128.
Magic Number,Rackspace.Cloud.Server.Agent.UpdaterService,AgentUpdater,C:\research\architectureSmells\repos\rackerlabs_openstack-guest-agents-windows-xenserver\src\Rackspace.Cloud.Server.Agent.UpdaterService\AgentUpdater.cs,DoUpdate,The following statement contains a magic number: new Timer(TimerElapsed'null'10000'0);
