Namespace,Type,Method,LOC,CC,PC
D_IDE.D.CodeCompletion,DAfterSpaceCompletion,DAfterSpaceCompletion,2,1,0
D_IDE.D.CodeCompletion,DMethodOverloadProvider,Create,10,2,1
D_IDE.D.CodeCompletion,DMethodOverloadProvider,DMethodOverloadProvider,4,1,1
D_IDE.D.CodeCompletion,DMethodOverloadProvider,NotifyPropertyChanged,6,2,1
D_IDE.D,DCodeCompletionSupport,BuildCompletionData,4,1,4
D_IDE.D,DCodeCompletionSupport,CanShowCompletionWindow,3,1,1
D_IDE.D,DCodeCompletionSupport,BuildToolTip,27,4,2
D_IDE.D,DCodeCompletionSupport,ConvertWFToWPFBitmap,3,1,1
D_IDE.D,DCodeCompletionSupport,InitImages,50,2,0
D_IDE.D,DCodeCompletionSupport,GetNodeImage,7,3,1
D_IDE.D,IDECompletionDataGenerator,IDECompletionDataGenerator,3,1,1
D_IDE.D,IDECompletionDataGenerator,Add,3,1,1
D_IDE.D,IDECompletionDataGenerator,Add,3,1,1
D_IDE.D,IDECompletionDataGenerator,AddPropertyAttribute,3,1,1
D_IDE.D,IDECompletionDataGenerator,AddTextItem,3,1,2
D_IDE.D,IDECompletionDataGenerator,AddModule,3,1,2
D_IDE.D,IDECompletionDataGenerator,AddPackage,3,1,1
D_IDE.D,IDECompletionDataGenerator,AddIconItem,3,1,3
D_IDE.D,IDECompletionDataGenerator,AddCodeGeneratingNodeItem,3,1,2
D_IDE.D,TextCompletionData,TextCompletionData,4,1,2
D_IDE.D,TextCompletionData,Complete,3,1,3
D_IDE.D,PropertyAttributeCompletionData,PropertyAttributeCompletionData,4,1,1
D_IDE.D,PropertyAttributeCompletionData,Complete,3,1,3
D_IDE.D,TokenCompletionData,TokenCompletionData,13,1,1
D_IDE.D,TokenCompletionData,Complete,3,1,3
D_IDE.D,TokenCompletionData,CompareTo,3,1,1
D_IDE.D,NamespaceCompletionData,NamespaceCompletionData,5,1,2
D_IDE.D,NamespaceCompletionData,Init,14,4,0
D_IDE.D,NamespaceCompletionData,Complete,3,1,3
D_IDE.D,NamespaceCompletionData,CompareTo,3,1,1
D_IDE.D,DCompletionData,DCompletionData,3,1,1
D_IDE.D,DCompletionData,Complete,3,1,3
D_IDE.D,DCompletionData,CompareTo,3,1,1
D_IDE.D,ToolTipContentHelper,CreateToolTipContent,13,2,2
D_IDE.D,DEditorDocument,DEditorDocument,3,1,0
D_IDE.D,DEditorDocument,DEditorDocument,3,1,1
D_IDE.D,DEditorDocument,Init,94,1,0
D_IDE.D,DEditorDocument,UpdateFoldings,9,4,0
D_IDE.D,DEditorDocument,updateFoldingsInternal,24,8,1
D_IDE.D,DEditorDocument,lookup_Types_SelectionChanged,10,3,2
D_IDE.D,DEditorDocument,CtrlSpaceCompletion,3,1,2
D_IDE.D,DEditorDocument,CommentBlock,26,3,2
D_IDE.D,DEditorDocument,ContextMenu_GotoDefinition_Click,46,8,2
D_IDE.D,DEditorDocument,ContextMenu_AddImportStatement_Click,16,2,2
D_IDE.D,DEditorDocument,Document_Changed,4,1,2
D_IDE.D,DEditorDocument,Parse,52,3,0
D_IDE.D,DEditorDocument,ParserLoop,23,6,0
D_IDE.D,DEditorDocument,UpdateSemanticHighlightings,15,5,1
D_IDE.D,DEditorDocument,UpdateSemanticHighlighting,84,3,1
D_IDE.D,DEditorDocument,_insertTypeDataInternal,10,4,3
D_IDE.D,DEditorDocument,UpdateTypeLookupData,33,4,0
D_IDE.D,DEditorDocument,_updateTypeLookupDataTh,106,16,1
D_IDE.D,DEditorDocument,TextArea_SelectionChanged,3,1,2
D_IDE.D,DEditorDocument,ShowCodeCompletionWindow,75,8,1
D_IDE.D,DEditorDocument,CompletionList_InsertionRequested,5,2,2
D_IDE.D,DEditorDocument,CloseCompletionPopups,12,3,0
D_IDE.D,DEditorDocument,ShowInsightWindow,27,4,1
D_IDE.D,DEditorDocument,insightWindow_Closed,3,1,2
D_IDE.D,DEditorDocument,TextArea_TextEntering,19,7,2
D_IDE.D,DEditorDocument,TextArea_TextEntered,20,5,2
D_IDE.D,DEditorDocument,Editor_MouseHoverStopped,3,1,2
D_IDE.D,DEditorDocument,Editor_MouseHover,59,7,2
D_IDE.D,DEditorDocument,ReformatFileCmd,3,1,2
D_IDE.D,CodeSymbolMarker,GetIdentifier,12,3,1
D_IDE.D,CodeSymbolMarker,CodeSymbolMarker,5,1,4
D_IDE.D,CodeSymbolMarker,CodeSymbolMarker,2,1,4
D_IDE.D,CodeSymbolMarker,Init,4,1,0
D_IDE.D,ToolTipRequestArgs,ToolTipRequestArgs,4,1,2
D_IDE.D,DIndentationStrategy,DIndentationStrategy,3,1,1
D_IDE.D,DIndentationStrategy,RawlyIndentLine,28,6,3
D_IDE.D,DIndentationStrategy,RawlyIndentLine,20,5,3
D_IDE.D,DIndentationStrategy,UpdateIndentation,3,1,1
D_IDE.D,DIndentationStrategy,IndentLine,3,1,2
D_IDE.D,DIndentationStrategy,IndentLine,16,4,3
D_IDE.D,DIndentationStrategy,FormatDocument,18,1,1
D_IDE.D,DIndentationStrategy,IndentLines,3,1,3
D_IDE.D,DocAdapter,DocAdapter,3,1,1
D_IDE.D,DocAdapter,ToOffset,3,1,1
D_IDE.D,DocAdapter,ToOffset,3,1,2
D_IDE.D,DocAdapter,ToLocation,4,1,1
D_IDE.D,DResources,DResources,2,1,0
D_IDE.D,DParseError,DParseError,5,2,1
D_IDE.D,DSettingsPage,DSettingsPage,4,1,0
D_IDE.D,DSettingsPage,ApplyChanges,13,1,0
D_IDE.D,DSettingsPage,LoadCurrent,12,1,0
D_IDE.D,DMDSettingsPage,DMDSettingsPage,6,1,1
D_IDE.D,DMDSettingsPage,ApplyChanges,14,1,0
D_IDE.D,DMDSettingsPage,LoadCurrent,13,3,0
D_IDE.D,DMDSettingsPage,ShowBuildArgConfig,4,1,1
D_IDE.D,DMDSettingsPage,button_DbgArgs_Click,3,1,2
D_IDE.D,DMDSettingsPage,button_ResArgs_Click,3,1,2
D_IDE.D,DMDSettingsPage,List_DefaultLibs_SelectionChanged,3,1,2
D_IDE.D,DMDSettingsPage,button_AddLib_Click,5,2,2
D_IDE.D,DMDSettingsPage,button_ApplyLib_Click,4,2,2
D_IDE.D,DMDSettingsPage,button_DeleteLib_Click,12,4,2
D_IDE.D,DMDSettingsPage,buttonBaseDirBrowse_Click,6,2,2
D_IDE.D,DMDSettingsPage,ShowOpenExeDlg,7,2,1
D_IDE.D,DMDSettingsPage,buttonSrcCompBrowse_Click,3,1,2
D_IDE.D,DMDSettingsPage,button3_Click,3,1,2
D_IDE.D,DMDSettingsPage,button4_Click,3,1,2
D_IDE.D,DMDSettingsPage,button5_Click,3,1,2
D_IDE.D,DMDSettingsPage,button6_Click,3,1,2
D_IDE.D,BuildArgumentForm,BuildArgumentForm,5,1,1
D_IDE.D,BuildArgumentForm,LoadCurrent,8,1,0
D_IDE.D,BuildArgumentForm,Apply,7,1,0
D_IDE.D,BuildArgumentForm,Button_OK_Click,4,1,2
D_IDE.D,BuildArgumentForm,button_Defaults_Click,7,2,2
D_IDE.D,BuildArgumentForm,InitializeComponent,13,2,0
D_IDE.D,BuildArgumentForm,Connect,57,13,2
D_IDE.D,DBuildSupport,CanBuildFile,3,1,1
D_IDE.D,DBuildSupport,CanBuildProject,3,1,1
D_IDE.D,DBuildSupport,BuildProject,69,13,1
D_IDE.D,DBuildSupport,CompileSource,24,3,5
D_IDE.D,DBuildSupport,LinkFiles,53,5,7
D_IDE.D,DBuildSupport,BuildModule,37,5,5
D_IDE.D,DBuildSupport,CreatePDBFromExe,41,5,1
D_IDE.D,DBuildSupport,OnExit,5,2,0
D_IDE.D,DBuildSupport,OnOutput,4,2,1
D_IDE.D,DBuildSupport,ParseErrorMessage,17,3,1
D_IDE.D,DBuildSupport,BuildDSourceCompileArgumentString,13,2,4
D_IDE.D,DBuildSupport,BuildDLinkerArgumentString,24,4,5
D_IDE.D,DBuildSupport,StopBuilding,6,2,0
D_IDE.D,DDebugSupport,GetChildren,37,12,2
D_IDE.D,DDebugSupport,GetChildSymbols,8,3,2
D_IDE.D,DDebugSupport,HasChildren,7,1,2
D_IDE.D,DDebugSupport,PostlaunchInit,4,1,1
D_IDE.D,DObject,toString,1,1,0
D_IDE.D,DObject,toHash,1,1,0
D_IDE.D,DObject,opCmp,1,1,1
D_IDE.D,DObject,opEquals,1,1,1
D_IDE.D,DObject,opEquals,1,1,2
D_IDE.D,DDebugSymbolWrapper,DDebugSymbolWrapper,101,16,2
D_IDE.D,DDebugSymbolWrapper,DetermineArrayType,56,14,3
D_IDE.D,DDebugSymbolWrapper,ExtractArray,18,1,3
D_IDE.D,DDebugSymbolWrapper,BuildArrayContentString,38,9,2
D_IDE.D,DDebugSymbolWrapper,BuildArrayContentString,5,1,2
D_IDE.D,DDebugSymbolWrapper,IsBasicType,3,1,1
D_IDE.D,DDebugSymbolWrapper,IsBasicType,3,1,1
D_IDE.D,DDebugSymbolWrapper,IsArray,3,1,1
D_IDE.D,DDebugSymbolWrapper,IsArray,3,1,1
D_IDE.D,DIcons,DIcons,2,1,0
D_IDE.D,DLanguageBinding,DLanguageBinding,64,2,0
D_IDE.D,DLanguageBinding,CreateEmptyProject,55,5,3
D_IDE.D,DLanguageBinding,OpenProject,6,1,2
D_IDE.D,DLanguageBinding,IsDSource,3,1,1
D_IDE.D,DLanguageBinding,SupportsEditor,3,1,1
D_IDE.D,DLanguageBinding,OpenFile,3,1,2
D_IDE.D,DLanguageBinding,GetFileSyntaxTree,12,4,2
D_IDE.D,DLanguageBinding,SaveSettings,5,1,1
D_IDE.D,DLanguageBinding,LoadSettings,12,3,1
D_IDE.D,InitialSetup,SetupInitialDmdConfig,35,6,0
D_IDE.D,InitialSetup,SearchForDmdInstallations,24,6,1
D_IDE.D,DProject,DProject,1,1,0
D_IDE.D,DProject,DProject,4,1,2
D_IDE.D,DProject,ParseDSourcesAsync,3,1,0
D_IDE.D,DProject,LoadLanguageSpecificSettings,28,8,1
D_IDE.D,DProject,SaveLanguageSpecificSettings,9,2,1
D_IDE.D,DSettings,DMDConfig,3,1,0
D_IDE.D,DSettings,DMDConfig,5,2,1
D_IDE.D,DSettings,Save,34,1,1
D_IDE.D,DSettings,Load,50,19,1
D_IDE.D,DMDConfig,DMDConfig,4,1,0
D_IDE.D,DMDConfig,TryAddImportPaths,22,7,0
D_IDE.D,DMDConfig,BuildArguments,5,2,1
D_IDE.D,DMDConfig,Load,69,21,1
D_IDE.D,DMDConfig,ReparseImportDirectories,4,1,0
D_IDE.D,DMDConfig,parsedSources,23,3,1
D_IDE.D,DMDConfig,Save,59,10,1
D_IDE.D,DBuildArguments,Load,29,8,1
D_IDE.D,DBuildArguments,Save,20,1,1
D_IDE.D,DBuildArguments,ApplyFrom,8,1,1
D_IDE.D,DBuildArguments,Reset,3,1,0
D_IDE.D,DBuildArguments,ProvideDefaultBuildArguments,18,2,2
D_IDE.D,DPrjSettingsPage,DPrjSettingsPage,4,1,0
D_IDE.D,DPrjSettingsPage,ApplyChanges,11,2,1
D_IDE.D,DPrjSettingsPage,LoadCurrent,15,5,1
D_IDE.D,DPrjSettingsPage,List_Libs_SelectionChanged,3,1,2
D_IDE.D,DPrjSettingsPage,button_AddLib_Click,5,2,2
D_IDE.D,DPrjSettingsPage,button_ApplyLib_Click,4,2,2
D_IDE.D,DPrjSettingsPage,button_DeleteLib_Click,11,4,2
D_IDE.D,DPrjSettingsPage,button_ReparseProjSources_Click,6,2,2
D_IDE.D,GlobalParseCachePage,GlobalParseCachePage,6,1,2
D_IDE.D,GlobalParseCachePage,ApplyChanges,22,5,0
D_IDE.D,GlobalParseCachePage,finishedAnalysis,4,1,0
D_IDE.D,GlobalParseCachePage,LoadCurrent,3,1,0
D_IDE.D,GlobalParseCachePage,button_AddDir_Click,5,2,2
D_IDE.D.DEditor,DBracketSearcher,SearchBrackets,47,13,4
D_IDE.ResourceFiles,ResScriptBuildSupport,CanBuildProject,3,1,1
D_IDE.ResourceFiles,ResScriptBuildSupport,CanBuildFile,3,1,1
D_IDE.ResourceFiles,ResScriptBuildSupport,BuildProject,3,1,1
D_IDE.ResourceFiles,ResScriptBuildSupport,BuildModule,54,5,5
D_IDE.ResourceFiles,ResScriptBuildSupport,BuildResArgumentString,8,1,4
D_IDE.ResourceFiles,ResScriptBuildSupport,ParseErrorMessage,17,3,1
D_IDE.ResourceFiles,ResScriptBuildSupport,OnExit,5,2,0
D_IDE.ResourceFiles,ResSettingsPage,ResSettingsPage,4,1,0
D_IDE.ResourceFiles,ResSettingsPage,ApplyChanges,6,1,0
D_IDE.ResourceFiles,ResSettingsPage,LoadCurrent,5,1,0
D_IDE.ResourceFiles,ResSettingsPage,ShowOpenExeDlg,7,2,1
D_IDE.ResourceFiles,ResSettingsPage,buttonResCmpPath_Click,3,1,2
D_IDE.ResourceFiles,ResSettingsPage,button2_Click,3,1,2
D_IDE.ResourceFiles,ResResources,ResResources,2,1,0
D_IDE.ResourceFiles,ResScriptFileBinding,ResScriptFileBinding,18,1,0
D_IDE.ResourceFiles,ResScriptFileBinding,SupportsEditor,3,1,1
D_IDE.ResourceFiles,ResScriptFileBinding,SaveSettings,5,1,1
D_IDE.ResourceFiles,ResScriptFileBinding,LoadSettings,8,2,1
D_IDE.ResourceFiles,ResConfig,Save,16,1,1
D_IDE.ResourceFiles,ResConfig,Load,19,3,1
