Implementation smell,Namespace,Class,File,Method,Description
Long Statement,NuGet.VisualStudio12,ProjectHelper,D:\newReposJune17\NuGet_NuGet.VisualStudioExtension\src\VisualStudio12\ProjectHelper.cs,GetUnconfiguredProject,The length of the statement  "			if (ErrorHandler.Succeeded (hierarchy.GetProperty ((uint)VSConstants.VSITEMID.Root' (int)__VSHPROPID.VSHPROPID_ExtObject' out extObject))) { " is 140.
