Implementation smell,Namespace,Class,File,Method,Description
Complex Method,Microsoft.Owin.Security.SinaWeibo,SinaWeiboAccountAuthenticationHandler,C:\repos\tinysnake_microsoft-owin-security-sinaweibo\Microsoft.Owin.Security.SinaWeibo\SinaWeiboAccountAuthenticationHandler.cs,AuthenticateCoreAsync,Cyclomatic complexity of the method is 9
Long Statement,Microsoft.Owin.Security.SinaWeibo,SinaWeiboAccountAuthenticationHandler,C:\repos\tinysnake_microsoft-owin-security-sinaweibo\Microsoft.Owin.Security.SinaWeibo\SinaWeiboAccountAuthenticationHandler.cs,InvokeAsync,The length of the statement  "	if (Options.ReturnEndpointPath != null && String.Equals (Options.ReturnEndpointPath' Request.Path.Value' StringComparison.OrdinalIgnoreCase)) { " is 143.
Long Statement,Microsoft.Owin.Security.SinaWeibo,SinaWeiboAccountAuthenticationHandler,C:\repos\tinysnake_microsoft-owin-security-sinaweibo\Microsoft.Owin.Security.SinaWeibo\SinaWeiboAccountAuthenticationHandler.cs,InvokeReturnPathAsync,The length of the statement  "			signInIdentity = new ClaimsIdentity (signInIdentity.Claims' context.SignInAsAuthenticationType' signInIdentity.NameClaimType' signInIdentity.RoleClaimType); " is 156.
Long Statement,Microsoft.Owin.Security.SinaWeibo,SinaWeiboAccountAuthenticationHandler,C:\repos\tinysnake_microsoft-owin-security-sinaweibo\Microsoft.Owin.Security.SinaWeibo\SinaWeiboAccountAuthenticationHandler.cs,AuthenticateCoreAsync,The length of the statement  "		HttpResponseMessage userInfoResponse = await _httpClient.GetAsync (UserInfoEndpoint + "?access_token=" + Uri.EscapeDataString (accessToken) + "&uid=" + oauth2Token ["uid"].Value<string> ()' Request.CallCancelled); " is 213.
Long Statement,Microsoft.Owin.Security.SinaWeibo,SinaWeiboAccountAuthenticationHandler,C:\repos\tinysnake_microsoft-owin-security-sinaweibo\Microsoft.Owin.Security.SinaWeibo\SinaWeiboAccountAuthenticationHandler.cs,AuthenticateCoreAsync,The length of the statement  "			HttpResponseMessage emailResponse = await _httpClient.GetAsync (EmailDetailEndpoint + "?access_token=" + Uri.EscapeDataString (accessToken)' Request.CallCancelled); " is 164.
Long Statement,Microsoft.Owin.Security.SinaWeibo,SinaWeiboAccountAuthenticationHandler,C:\repos\tinysnake_microsoft-owin-security-sinaweibo\Microsoft.Owin.Security.SinaWeibo\SinaWeiboAccountAuthenticationHandler.cs,ApplyResponseChallengeAsync,The length of the statement  "	AuthenticationResponseChallenge challenge = Helper.LookupChallenge (Options.AuthenticationType' Options.AuthenticationMode); " is 124.
Long Statement,Microsoft.Owin.Security.SinaWeibo,SinaWeiboAccountAuthenticationHandler,C:\repos\tinysnake_microsoft-owin-security-sinaweibo\Microsoft.Owin.Security.SinaWeibo\SinaWeiboAccountAuthenticationHandler.cs,ApplyResponseChallengeAsync,The length of the statement  "		string currentUri = string.IsNullOrEmpty (currentQueryString) ? requestPrefix + Request.PathBase + Request.Path : requestPrefix + Request.PathBase + Request.Path + "?" + currentQueryString; " is 189.
Long Statement,Microsoft.Owin.Security.SinaWeibo,SinaWeiboAccountAuthenticationHandler,C:\repos\tinysnake_microsoft-owin-security-sinaweibo\Microsoft.Owin.Security.SinaWeibo\SinaWeiboAccountAuthenticationHandler.cs,ApplyResponseChallengeAsync,The length of the statement  "		string authorizationEndpoint = "https://api.weibo.com/oauth2/authorize" + "?client_id=" + Uri.EscapeDataString (Options.AppId ?? string.Empty) + "&redirect_uri=" + Uri.EscapeDataString (redirectUri) + "&scope=" + Uri.EscapeDataString (scope) + "&state=" + Uri.EscapeDataString (state); " is 285.
Long Statement,Microsoft.Owin.Security.SinaWeibo,SinaWeiboAccountAuthenticationMiddleware,C:\repos\tinysnake_microsoft-owin-security-sinaweibo\Microsoft.Owin.Security.SinaWeibo\SinaWeiboAccountAuthenticationMiddleware.cs,ResolveHttpMessageHandler,The length of the statement  "			throw new InvalidOperationException ("An ICertificateValidator cannot be specified at the same time as an HttpMessageHandler unless it is a WebRequestHandler."); " is 161.
Magic Number,Microsoft.Owin.Security.SinaWeibo,SinaWeiboAccountAuthenticationHandler,C:\repos\tinysnake_microsoft-owin-security-sinaweibo\Microsoft.Owin.Security.SinaWeibo\SinaWeiboAccountAuthenticationHandler.cs,ApplyResponseChallengeAsync,The following statement contains a magic number: if (Response.StatusCode != 401) {  	return Task.FromResult<object> (null);  }  
Magic Number,Microsoft.Owin.Security.SinaWeibo,SinaWeiboAccountAuthenticationMiddleware,C:\repos\tinysnake_microsoft-owin-security-sinaweibo\Microsoft.Owin.Security.SinaWeibo\SinaWeiboAccountAuthenticationMiddleware.cs,SinaWeiboAccountAuthenticationMiddleware,The following statement contains a magic number: _httpClient.MaxResponseContentBufferSize = 1024 * 1024 * 10;  
Magic Number,Microsoft.Owin.Security.SinaWeibo,SinaWeiboAccountAuthenticationMiddleware,C:\repos\tinysnake_microsoft-owin-security-sinaweibo\Microsoft.Owin.Security.SinaWeibo\SinaWeiboAccountAuthenticationMiddleware.cs,SinaWeiboAccountAuthenticationMiddleware,The following statement contains a magic number: _httpClient.MaxResponseContentBufferSize = 1024 * 1024 * 10;  
Magic Number,Microsoft.Owin.Security.SinaWeibo,SinaWeiboAccountAuthenticationMiddleware,C:\repos\tinysnake_microsoft-owin-security-sinaweibo\Microsoft.Owin.Security.SinaWeibo\SinaWeiboAccountAuthenticationMiddleware.cs,SinaWeiboAccountAuthenticationMiddleware,The following statement contains a magic number: _httpClient.MaxResponseContentBufferSize = 1024 * 1024 * 10;  
Magic Number,Microsoft.Owin.Security.SinaWeibo,SinaWeiboAccountAuthenticationOptions,C:\repos\tinysnake_microsoft-owin-security-sinaweibo\Microsoft.Owin.Security.SinaWeibo\SinaWeiboAccountAuthenticationOptions.cs,SinaWeiboAccountAuthenticationOptions,The following statement contains a magic number: BackchannelTimeout = TimeSpan.FromSeconds (60);  
