Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AnonymousController,1,9,0,1,9,70,16,0,0,0,4,3
CommonController,1,8,0,1,8,99,22,0,0,0,4,12
ConfigurationController,1,10,0,1,10,76,16,0,0,0,4,4
EventController,1,7,0,1,7,54,13,0,0,0,3,3
UrlController,1,8,0,1,8,64,15,0,0,0,3,1
EventInfo,5,1,5,0,1,58,1,0,0,1,0,6
UrlInfo,2,1,2,0,1,30,1,0,0,1,0,3
ValueController,1,10,0,1,10,67,16,0,0,0,3,3
AnonymousInfo,4,1,4,0,1,49,1,0,0,1,0,3
TempUserInfo,0,0,2,0,0,11,0,0,0,0,0,1
ConfigurationInfo,8,1,7,0,1,76,1,0,1,1,0,9
ConfigurationInfoLimited,7,2,7,0,2,85,2,1,0,1,1,2
ConfigurationPermissionController,1,8,0,1,8,58,14,0,0,0,3,2
ConfigurationPermissionInfo,2,2,2,0,2,38,2,0,0,1,0,7
ConfigurationPermissionCollection,0,16,0,0,16,110,27,0,0,0,1,0
ControlController,1,8,0,1,8,58,14,0,0,0,3,3
ControlInfo,9,1,9,0,1,96,1,0,0,1,0,7
DataProvider,1,52,0,0,50,94,52,1,0,0,7,7
jsInfo,3,3,6,0,3,62,3,0,0,0.78,4,2
ValueInfo,9,1,9,0,1,94,1,0,0,1,0,5
SqlDataProvider,7,52,4,0,50,291,55,0,1,0.98,7,0
Configuration,0,10,3,0,0,128,17,0,0,0,3,0
Settings,0,2,0,0,2,31,5,0,0,0,0,0
UAHandler,0,22,2,0,0,427,94,0,0,0,10,0
UAHtml,2,8,5,0,6,155,22,0,0,0.5,9,1
UAHttpModule,0,3,0,0,2,19,4,0,0,0,1,0
UniversalAutosave,1,27,1,0,0,422,62,0,0,0.63,13,0
UaPermissionsGrid,2,15,4,0,2,217,35,0,0,0.67,1,0
