Method,LOC,CC,PC
Compressor:preparexbuf,42,14,1
Compressor:addbit,11,3,1
Compressor:addbits,4,3,2
Compressor:repeat,4,1,1
Compressor:slide,10,5,2
Compressor:inplace,4,1,1
Compressor:newbt,11,5,2
Compressor:runVGA,38,9,1
Compressor:run,3,1,1
Compressor:compress,3,1,1
Decompressor:dssi,3,1,0
Decompressor:dssi,11,4,1
Decompressor:setBytes,4,3,2
Decompressor:nextBt,11,2,0
Decompressor:run,7,1,1
Decompressor:runEGA,3,1,1
Decompressor:runVGA,45,9,1
Decompressor:decompress,3,1,1
ImgForm:ImgForm,3,1,0
ImgForm:ImgForm,17,6,5
ImgForm:pictureBox1_Paint,11,3,2
ImgForm:nud_w_ValueChanged,5,1,2
ImgForm:ImgForm_Load,3,1,2
ImgForm:button1_Click,4,1,2
LureCommon:dumpFile,5,1,2
LureCommon:makeXml,5,1,1
LureCommon:loadXml,5,1,1
LureCommon:revert,6,3,1
LureCommon:revert,9,2,2
LureCommon:strToInt,5,1,1
LureCommon:checkArrLength,8,2,2
LureCommon:checkArrLength,3,1,3
LureCommon:findNode,3,1,2
LureCommon:findNode,10,4,4
LureCommon:checkFile,4,2,1
LureConfig:get,14,8,0
LureConfig:LureConfig,24,12,0
LureConfig:setParams,52,34,1
LureConfig:findFile,6,3,1
LureConfig:outputFile,5,1,1
LureConfig:inputFile,5,1,1
LureConfig:direcroty,5,1,1
LureConfig:convert,30,12,1
LureConfig:getPalette,6,3,1
LureConfig:saveImage,16,5,5
BinaryHelper:read_LE,6,3,3
BinaryHelper:read_BE,6,3,3
BinaryHelper:write_LE,6,2,4
BinaryHelper:write_BE,6,2,4
BinaryHelper:write_LE,3,1,3
BinaryHelper:write_LE,3,1,3
BinaryHelper:readU16_LE,3,1,2
BinaryHelper:readU32_LE,3,1,2
BinaryHelper:readU16_BE,3,1,2
BinaryHelper:readString,7,1,3
BinaryHelper:readZString,6,3,2
BinaryHelper:writeString,7,1,3
BinaryHelper:writeZString,5,1,3
LureDisk:LureDisk,62,17,2
LureDisk:readEntries,8,5,0
LureDisk:indexById,6,3,1
LureDisk:objById,3,1,1
LureDisk:objByIndex,5,1,1
LureDisk:setObject,11,3,2
LureDisk:reBuildDisk,26,9,2
LureDisk:saveDisk,52,15,0
LureDisks:getDisks,5,2,0
LureDisks:get,3,1,1
LureDisks:getResource,6,1,1
LureDisks:LureDisks,4,3,0
LureDisks:getDisk,7,3,1
LureDisks:setResource,8,2,2
LureDisks:saveAll,5,4,0
LureFont:LureFont,4,1,1
LureFont:export,16,6,0
LureFont:import,16,7,1
LureImage:LureImage,8,1,4
LureImage:export,3,1,0
LureImage:export,21,8,3
LureImage:import,16,7,1
TextDecoder:get,5,2,0
TextDecoder:TextDecoder,3,1,0
TextDecoder:readDecoder,25,4,1
TextDecoder:replaceChar,15,1,1
TextDecoder:replaceString,19,2,1
TextDecoder:hasChar,8,4,3
TextDecoder:getCharCode,10,5,2
TextDecoder:procNode,17,4,4
TextDecoder:export,11,3,0
TextDecoder:impNode,15,4,3
TextDecoder:import,13,4,1
LureNames:get,5,2,0
LureNames:LureNames,3,1,0
LureNames:getName,4,1,1
LureNames:processNames,11,2,1
LureText:LureText,4,1,1
LureText:getBit,9,2,2
LureText:getChar,14,4,2
LureText:readString,7,3,3
LureText:export,3,1,0
LureText:export,45,8,1
LureText:addbit,11,3,4
LureText:addText,15,4,5
LureText:import,68,18,1
LureStringList:LureStringList,4,1,1
LureStringList:export,15,3,0
LureStringList:import,20,5,1
LureTexts:get,5,2,0
LureTexts:getAllTexts,9,5,0
LureTexts:setAllTexts,7,5,1
LureTexts:LureTexts,3,1,0
LureTexts:addText,6,3,2
LureTexts:save,15,9,2
LureTexts:load,22,10,2
Program:usage,27,1,0
Program:list,33,16,1
Program:dump,9,2,1
Program:export,45,27,1
Program:import,46,27,1
Program:exportResource,43,33,1
Program:importResource,48,38,1
Program:getarg,5,1,2
Program:viewImage,19,7,3
Program:Main,52,20,1
Program:test,52,11,1
