Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Microsoft.OData.Performance,UpdateTests,C:\research\architectureSmells\repos\OData_odata.net\test\PerformanceTests\ServiceTests\UpdateTests.cs,PatchEntity,The length of the statement  "                        ODataMessageWriterSettings writerSettings = new ODataMessageWriterSettings() { BaseUri = serviceFixture.ServiceBaseUri }; " is 121.
Long Statement,Microsoft.OData.Performance,UpdateTests,C:\research\architectureSmells\repos\OData_odata.net\test\PerformanceTests\ServiceTests\UpdateTests.cs,PatchEntity,The length of the statement  "                        var requestMessage = new HttpWebRequestMessage(new Uri(serviceFixture.ServiceBaseUri.AbsoluteUri + "SimplePeopleSet(" + (PersonIdBase++) + ")"' UriKind.Absolute)); " is 163.
Long Statement,Microsoft.OData.Performance,UpdateTests,C:\research\architectureSmells\repos\OData_odata.net\test\PerformanceTests\ServiceTests\UpdateTests.cs,ResetDataSource,The length of the statement  "            ODataMessageWriterSettings writerSettings = new ODataMessageWriterSettings() { BaseUri = serviceFixture.ServiceBaseUri }; " is 121.
Long Statement,Microsoft.OData.Performance,UpdateTests,C:\research\architectureSmells\repos\OData_odata.net\test\PerformanceTests\ServiceTests\UpdateTests.cs,ResetDataSource,The length of the statement  "            var requestMessage = new HttpWebRequestMessage(new Uri(serviceFixture.ServiceBaseUri.AbsoluteUri + "ResetDataSource"' UriKind.Absolute)); " is 137.
Magic Number,Microsoft.OData.Performance,TestServiceFixture<ClassType>,C:\research\architectureSmells\repos\OData_odata.net\test\PerformanceTests\ServiceTests\Common\TestServiceFixture.cs,TestServiceFixture,The following statement contains a magic number: System.Threading.Thread.Sleep(2000);
Magic Number,Microsoft.OData.Performance,QueryOptionTests,C:\research\architectureSmells\repos\OData_odata.net\test\PerformanceTests\ServiceTests\QueryOptionTests.cs,QueryOptionsWithoutExpand,The following statement contains a magic number: int RequestsPerIteration = 20;
Magic Number,Microsoft.OData.Performance,QueryOptionTests,C:\research\architectureSmells\repos\OData_odata.net\test\PerformanceTests\ServiceTests\QueryOptionTests.cs,QueryAndVerify,The following statement contains a magic number: Assert.Equal(200' responseMessage.StatusCode);
Magic Number,Microsoft.OData.Performance,SimpleQueryTests,C:\research\architectureSmells\repos\OData_odata.net\test\PerformanceTests\ServiceTests\SimpleQueryTests.cs,QuerySimpleEntitySet,The following statement contains a magic number: int RequestsPerIteration = 100;
Magic Number,Microsoft.OData.Performance,SimpleQueryTests,C:\research\architectureSmells\repos\OData_odata.net\test\PerformanceTests\ServiceTests\SimpleQueryTests.cs,QuerySingleEntity,The following statement contains a magic number: int RequestsPerIteration = 100;
Magic Number,Microsoft.OData.Performance,SimpleQueryTests,C:\research\architectureSmells\repos\OData_odata.net\test\PerformanceTests\ServiceTests\SimpleQueryTests.cs,QueryAndVerify,The following statement contains a magic number: Assert.Equal(200' responseMessage.StatusCode);
Magic Number,Microsoft.OData.Performance,UpdateTests,C:\research\architectureSmells\repos\OData_odata.net\test\PerformanceTests\ServiceTests\UpdateTests.cs,PostEntity,The following statement contains a magic number: int RequestsPerIteration = 100;
Magic Number,Microsoft.OData.Performance,UpdateTests,C:\research\architectureSmells\repos\OData_odata.net\test\PerformanceTests\ServiceTests\UpdateTests.cs,PostEntity,The following statement contains a magic number: int PersonIdBase = 100;
Magic Number,Microsoft.OData.Performance,UpdateTests,C:\research\architectureSmells\repos\OData_odata.net\test\PerformanceTests\ServiceTests\UpdateTests.cs,PostEntity,The following statement contains a magic number: Assert.Equal(201' responseMessage.StatusCode);
Magic Number,Microsoft.OData.Performance,UpdateTests,C:\research\architectureSmells\repos\OData_odata.net\test\PerformanceTests\ServiceTests\UpdateTests.cs,DeleteEntity,The following statement contains a magic number: int RequestsPerIteration = 100;
Magic Number,Microsoft.OData.Performance,UpdateTests,C:\research\architectureSmells\repos\OData_odata.net\test\PerformanceTests\ServiceTests\UpdateTests.cs,DeleteEntity,The following statement contains a magic number: Assert.Equal(204' responseMessage.StatusCode);
Magic Number,Microsoft.OData.Performance,UpdateTests,C:\research\architectureSmells\repos\OData_odata.net\test\PerformanceTests\ServiceTests\UpdateTests.cs,PutEntity,The following statement contains a magic number: int RequestsPerIteration = 100;
Magic Number,Microsoft.OData.Performance,UpdateTests,C:\research\architectureSmells\repos\OData_odata.net\test\PerformanceTests\ServiceTests\UpdateTests.cs,PutEntity,The following statement contains a magic number: Assert.Equal(204' responseMessage.StatusCode);
Magic Number,Microsoft.OData.Performance,UpdateTests,C:\research\architectureSmells\repos\OData_odata.net\test\PerformanceTests\ServiceTests\UpdateTests.cs,PatchEntity,The following statement contains a magic number: int RequestsPerIteration = 100;
Magic Number,Microsoft.OData.Performance,UpdateTests,C:\research\architectureSmells\repos\OData_odata.net\test\PerformanceTests\ServiceTests\UpdateTests.cs,PatchEntity,The following statement contains a magic number: Assert.Equal(204' responseMessage.StatusCode);
Magic Number,Microsoft.OData.Performance,UpdateTests,C:\research\architectureSmells\repos\OData_odata.net\test\PerformanceTests\ServiceTests\UpdateTests.cs,ResetDataSource,The following statement contains a magic number: Assert.Equal(204' responseMessage.StatusCode);
