Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,Microsoft.OData.Service.TDDUnitTests,AstoriaUnitTests.Tests.Server,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: AstoriaUnitTests.Tests.Server' AstoriaUnitTests.Tests.Server.Simulators,AstoriaUnitTests.Tests.Server.DataServiceConfigurationTests' AstoriaUnitTests.Tests.Server.MetadataObjectModelTests' AstoriaUnitTests.Tests.Server.RequestUriProcessorTests' AstoriaUnitTests.Tests.Server.Simulators.ProviderMemberSimulator,AstoriaUnitTests.Tests.Server.DataServiceConfigurationTests' AstoriaUnitTests.Tests.Server.MetadataObjectModelTests' AstoriaUnitTests.Tests.Server.RequestUriProcessorTests' AstoriaUnitTests.Tests.Server.Simulators.ProviderMemberSimulator
Unstable Dependency,Microsoft.OData.Service.TDDUnitTests,AstoriaUnitTests.Tests.Server.Simulators,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): AstoriaUnitTests.Tests.Server,AstoriaUnitTests.Tests.Server.Simulators.ObjectContextServiceProvider_MetadataTests' AstoriaUnitTests.Tests.Server.Simulators.TestEnum' AstoriaUnitTests.Tests.Server.Simulators.PrimitiveResourceTypeMapTests' AstoriaUnitTests.Tests.Server.Simulators.TestPrimitiveType,AstoriaUnitTests.Tests.Server.Simulators.ObjectContextServiceProvider_MetadataTests' AstoriaUnitTests.Tests.Server.Simulators.TestEnum' AstoriaUnitTests.Tests.Server.Simulators.PrimitiveResourceTypeMapTests' AstoriaUnitTests.Tests.Server.Simulators.TestPrimitiveType
God Component,Microsoft.OData.Service.TDDUnitTests,AstoriaUnitTests.TDD.Tests.Server,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 63,AstoriaUnitTests.TDD.Tests.Server.Author' AstoriaUnitTests.TDD.Tests.Server.Book' AstoriaUnitTests.TDD.Tests.Server.NullReturningProviderBehavior' AstoriaUnitTests.TDD.Tests.Server.PPAbstractType' AstoriaUnitTests.TDD.Tests.Server.PPComplexType' AstoriaUnitTests.TDD.Tests.Server.PPEntityType' AstoriaUnitTests.TDD.Tests.Server.ReflectionBookStoreDataServiceWithOps2' AstoriaUnitTests.TDD.Tests.Server.MyType' AstoriaUnitTests.TDD.Tests.Server.FakeReflectionProviderBehavior' AstoriaUnitTests.TDD.Tests.Server.DataServiceSimulatorWithGetService' AstoriaUnitTests.TDD.Tests.Server.ReflectionBookStore' AstoriaUnitTests.TDD.Tests.Server.BookStoreProvider' AstoriaUnitTests.TDD.Tests.Server.ReflectionBookStoreDataServiceWithOps' AstoriaUnitTests.TDD.Tests.Server.HandleExceptionArgsTests' AstoriaUnitTests.TDD.Tests.Server.TestReplaceFeature' AstoriaUnitTests.TDD.Tests.Server.AcceptableContentTypeSelectorSimulator' AstoriaUnitTests.TDD.Tests.Server.TestSerializedEntityKey' AstoriaUnitTests.TDD.Tests.Server.EntityType' AstoriaUnitTests.TDD.Tests.Server.ClientPreferenceTests' AstoriaUnitTests.TDD.Tests.Server.BookStoreDataServiceWithReflectionProvider' AstoriaUnitTests.TDD.Tests.Server.BookStoreDataServiceWithInheritedReflectionProvider' AstoriaUnitTests.TDD.Tests.Server.TestActionResolver' AstoriaUnitTests.TDD.Tests.Server.StupidHostSimulator' AstoriaUnitTests.TDD.Tests.Server.NotImplementedHost' AstoriaUnitTests.TDD.Tests.Server.ErrorHandlerTests' AstoriaUnitTests.TDD.Tests.Server.ReflectionBookStoreDataService' AstoriaUnitTests.TDD.Tests.Server.PPServiceOperationMethodClass' AstoriaUnitTests.TDD.Tests.Server.LinqExtensionsTests' AstoriaUnitTests.TDD.Tests.Server.EntityToSerializeTests' AstoriaUnitTests.TDD.Tests.Server.VersionUtilTests' AstoriaUnitTests.TDD.Tests.Server.ExpandedWrapperTests' AstoriaUnitTests.TDD.Tests.Server.DataServiceProviderWrapperTests' AstoriaUnitTests.TDD.Tests.Server.WebUtilTests' AstoriaUnitTests.TDD.Tests.Server.TestDataServiceProvider,AstoriaUnitTests.TDD.Tests.Server.ClientPreferenceTests' AstoriaUnitTests.TDD.Tests.Server.WebUtilTests' AstoriaUnitTests.TDD.Tests.Server.ContentTypeUtilTests' AstoriaUnitTests.TDD.Tests.Server.AnnotationsTests' AstoriaUnitTests.TDD.Tests.Server.DataServiceSimulatorWithGetService' AstoriaUnitTests.TDD.Tests.Server.SkipTokenAndETagParserTests' AstoriaUnitTests.TDD.Tests.Server.MetadataProviderEdmModelTests' AstoriaUnitTests.TDD.Tests.Server.ErrorHandlerTests' AstoriaUnitTests.TDD.Tests.Server.Author' AstoriaUnitTests.TDD.Tests.Server.Book' AstoriaUnitTests.TDD.Tests.Server.ReflectionBookStore' AstoriaUnitTests.TDD.Tests.Server.ReflectionBookStoreDataService' AstoriaUnitTests.TDD.Tests.Server.BookStoreWithReflectionProvider' AstoriaUnitTests.TDD.Tests.Server.BookStoreDataServiceWithReflectionProvider' AstoriaUnitTests.TDD.Tests.Server.BookStoreProvider' AstoriaUnitTests.TDD.Tests.Server.BookStoreDataServiceWithInheritedReflectionProvider' AstoriaUnitTests.TDD.Tests.Server.PublicProviderTests' AstoriaUnitTests.TDD.Tests.Server.NullReturningProviderBehavior' AstoriaUnitTests.TDD.Tests.Server.PPAbstractType' AstoriaUnitTests.TDD.Tests.Server.PPComplexType' AstoriaUnitTests.TDD.Tests.Server.PPEntityType' AstoriaUnitTests.TDD.Tests.Server.PPServiceOperationMethodClass' AstoriaUnitTests.TDD.Tests.Server.ReflectionBookStoreDataServiceWithOps' AstoriaUnitTests.TDD.Tests.Server.ReflectionBookStoreDataServiceWithOps2' AstoriaUnitTests.TDD.Tests.Server.SelectedOperationsCacheTests' AstoriaUnitTests.TDD.Tests.Server.DataServiceActionProviderWrapperTests' AstoriaUnitTests.TDD.Tests.Server.TestActionProviderWithResolution' AstoriaUnitTests.TDD.Tests.Server.TestActionResolver' AstoriaUnitTests.TDD.Tests.Server.TestDataServiceProvider' AstoriaUnitTests.TDD.Tests.Server.HandleExceptionArgsTests' AstoriaUnitTests.TDD.Tests.Server.LinqExtensionsTests' AstoriaUnitTests.TDD.Tests.Server.OperationSerializerTests' AstoriaUnitTests.TDD.Tests.Server.OperationLinkBuilderTests' AstoriaUnitTests.TDD.Tests.Server.OperationCacheTests' AstoriaUnitTests.TDD.Tests.Server.LiteralConversionTests' AstoriaUnitTests.TDD.Tests.Server.KeySerializationTests' AstoriaUnitTests.TDD.Tests.Server.CallbackQueryOptionHandlerTests' AstoriaUnitTests.TDD.Tests.Server.DataServiceBehaviorTests' AstoriaUnitTests.TDD.Tests.Server.TestReplaceFeature' AstoriaUnitTests.TDD.Tests.Server.EntityToSerializeTests' AstoriaUnitTests.TDD.Tests.Server.MyType' AstoriaUnitTests.TDD.Tests.Server.ProjectedWrapperTests' AstoriaUnitTests.TDD.Tests.Server.ODataFormatWithParametersTests' AstoriaUnitTests.TDD.Tests.Server.DataServiceOperationContextTests' AstoriaUnitTests.TDD.Tests.Server.StupidHostSimulator' AstoriaUnitTests.TDD.Tests.Server.MessageWriterBuilderTests' AstoriaUnitTests.TDD.Tests.Server.FakeReflectionProviderBehavior' AstoriaUnitTests.TDD.Tests.Server.ExpandAndSelectParsingTests' AstoriaUnitTests.TDD.Tests.Server.AstoriaRequestMessageTests' AstoriaUnitTests.TDD.Tests.Server.AcceptableContentTypeSelectorSimulator' AstoriaUnitTests.TDD.Tests.Server.NotImplementedHost' AstoriaUnitTests.TDD.Tests.Server.AstoriaResponseMessageTests' AstoriaUnitTests.TDD.Tests.Server.TestActionProvider' AstoriaUnitTests.TDD.Tests.Server.TestSerializedEntityKey' AstoriaUnitTests.TDD.Tests.Server.VersionUtilTests' AstoriaUnitTests.TDD.Tests.Server.WcfQueryStringHandlerTests' AstoriaUnitTests.TDD.Tests.Server.AcceptableContentTypeSelectorTests' AstoriaUnitTests.TDD.Tests.Server.RequestDescriptionTests' AstoriaUnitTests.TDD.Tests.Server.ExpandedWrapperTests' AstoriaUnitTests.TDD.Tests.Server.EntityType' AstoriaUnitTests.TDD.Tests.Server.PayloadMetadataVerbosityTests' AstoriaUnitTests.TDD.Tests.Server.DataServiceProviderWrapperTests' AstoriaUnitTests.TDD.Tests.Server.HttpVerbsTests
God Component,Microsoft.OData.Service.TDDUnitTests,AstoriaUnitTests.Tests.Server,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 31,AstoriaUnitTests.Tests.Server.Order' AstoriaUnitTests.Tests.Server.SpecialOrder,AstoriaUnitTests.Tests.Server.DataServiceConfigurationTests' AstoriaUnitTests.Tests.Server.DataServiceExceptionSerializationTests' AstoriaUnitTests.Tests.Server.PipelineTests' AstoriaUnitTests.Tests.Server.ResourceTypeTests' AstoriaUnitTests.Tests.Server.UpdatableWrapperTests' AstoriaUnitTests.Tests.Server.CustomUpdatableProviderService' AstoriaUnitTests.Tests.Server.CustomUpdateProvider2Service' AstoriaUnitTests.Tests.Server.DataServiceExecutionProviderWrapperTests' AstoriaUnitTests.Tests.Server.CustomExecutionProviderService' AstoriaUnitTests.Tests.Server.DataServiceExecutionProviderTests' AstoriaUnitTests.Tests.Server.ExpressionLexerTest' AstoriaUnitTests.Tests.Server.MetadataObjectModelTests' AstoriaUnitTests.Tests.Server.ObjectContextMetadataTests' AstoriaUnitTests.Tests.Server.Order' AstoriaUnitTests.Tests.Server.SpecialOrder' AstoriaUnitTests.Tests.Server.OrderDetail' AstoriaUnitTests.Tests.Server.Address' AstoriaUnitTests.Tests.Server.ObjectContextServiceProvider_MetadataTests' AstoriaUnitTests.Tests.Server.TestEntityType' AstoriaUnitTests.Tests.Server.TestEntityTypeWithInteger' AstoriaUnitTests.Tests.Server.TestEnum' AstoriaUnitTests.Tests.Server.TestEntityTypeWithEnum' AstoriaUnitTests.Tests.Server.PrimitiveResourceTypeMapTests' AstoriaUnitTests.Tests.Server.TestPrimitiveType' AstoriaUnitTests.Tests.Server.DataStringEscapeBuilderTests' AstoriaUnitTests.Tests.Server.RequestUriProcessorTests' AstoriaUnitTests.Tests.Server.TestEntityContext' AstoriaUnitTests.Tests.Server.DistanceOperationImplementation' AstoriaUnitTests.Tests.Server.ConstantExpressionValidatingVisitor' AstoriaUnitTests.Tests.Server.MultiThreadingTest' AstoriaUnitTests.Tests.Server.ServiceSimulatorFactory
Feature Concentration,Microsoft.OData.Service.TDDUnitTests,AstoriaUnitTests.TDD.Tests.Server,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ClientPreferenceTests]' [WebUtilTests]' [ContentTypeUtilTests]' [AnnotationsTests]' [DataServiceSimulatorWithGetService' MetadataProviderEdmModelTests' TestActionProvider' DataServiceProviderWrapperTests' DataServiceActionProviderWrapperTests' TestActionProviderWithResolution' TestActionResolver' TestDataServiceProvider]' [SkipTokenAndETagParserTests]' [ErrorHandlerTests]' [Author' Book' ReflectionBookStore' ReflectionBookStoreDataService' BookStoreWithReflectionProvider' BookStoreDataServiceWithReflectionProvider' BookStoreDataServiceWithInheritedReflectionProvider' PublicProviderTests' NullReturningProviderBehavior' PPAbstractType' PPComplexType' PPEntityType' PPServiceOperationMethodClass' ReflectionBookStoreDataServiceWithOps' ReflectionBookStoreDataServiceWithOps2' BookStoreProvider]' [SelectedOperationsCacheTests]' [HandleExceptionArgsTests]' [LinqExtensionsTests]' [OperationSerializerTests' TestSerializedEntityKey' OperationLinkBuilderTests]' [OperationCacheTests]' [LiteralConversionTests]' [KeySerializationTests]' [CallbackQueryOptionHandlerTests]' [DataServiceBehaviorTests' TestReplaceFeature]' [EntityToSerializeTests' MyType]' [ProjectedWrapperTests]' [ODataFormatWithParametersTests]' [DataServiceOperationContextTests' StupidHostSimulator]' [MessageWriterBuilderTests]' [FakeReflectionProviderBehavior]' [ExpandAndSelectParsingTests]' [AstoriaRequestMessageTests' AcceptableContentTypeSelectorSimulator]' [NotImplementedHost]' [AstoriaResponseMessageTests]' [VersionUtilTests]' [WcfQueryStringHandlerTests]' [AcceptableContentTypeSelectorTests]' [RequestDescriptionTests]' [ExpandedWrapperTests' EntityType]' [PayloadMetadataVerbosityTests]' [HttpVerbsTests]. LCC (Lack of Component Cohesion) = 0.54,AstoriaUnitTests.TDD.Tests.Server.AstoriaRequestMessageTests' AstoriaUnitTests.TDD.Tests.Server.AcceptableContentTypeSelectorSimulator' AstoriaUnitTests.TDD.Tests.Server.ExpandedWrapperTests' AstoriaUnitTests.TDD.Tests.Server.EntityType' AstoriaUnitTests.TDD.Tests.Server.ClientPreferenceTests' AstoriaUnitTests.TDD.Tests.Server.WebUtilTests' AstoriaUnitTests.TDD.Tests.Server.ContentTypeUtilTests' AstoriaUnitTests.TDD.Tests.Server.AnnotationsTests' AstoriaUnitTests.TDD.Tests.Server.SkipTokenAndETagParserTests' AstoriaUnitTests.TDD.Tests.Server.ErrorHandlerTests' AstoriaUnitTests.TDD.Tests.Server.SelectedOperationsCacheTests' AstoriaUnitTests.TDD.Tests.Server.HandleExceptionArgsTests' AstoriaUnitTests.TDD.Tests.Server.LinqExtensionsTests' AstoriaUnitTests.TDD.Tests.Server.OperationCacheTests' AstoriaUnitTests.TDD.Tests.Server.LiteralConversionTests' AstoriaUnitTests.TDD.Tests.Server.KeySerializationTests' AstoriaUnitTests.TDD.Tests.Server.CallbackQueryOptionHandlerTests' AstoriaUnitTests.TDD.Tests.Server.ProjectedWrapperTests' AstoriaUnitTests.TDD.Tests.Server.ODataFormatWithParametersTests' AstoriaUnitTests.TDD.Tests.Server.MessageWriterBuilderTests' AstoriaUnitTests.TDD.Tests.Server.FakeReflectionProviderBehavior' AstoriaUnitTests.TDD.Tests.Server.ExpandAndSelectParsingTests' AstoriaUnitTests.TDD.Tests.Server.NotImplementedHost' AstoriaUnitTests.TDD.Tests.Server.AstoriaResponseMessageTests' AstoriaUnitTests.TDD.Tests.Server.VersionUtilTests' AstoriaUnitTests.TDD.Tests.Server.WcfQueryStringHandlerTests' AstoriaUnitTests.TDD.Tests.Server.AcceptableContentTypeSelectorTests' AstoriaUnitTests.TDD.Tests.Server.RequestDescriptionTests' AstoriaUnitTests.TDD.Tests.Server.PayloadMetadataVerbosityTests' AstoriaUnitTests.TDD.Tests.Server.HttpVerbsTests,AstoriaUnitTests.TDD.Tests.Server.ClientPreferenceTests' AstoriaUnitTests.TDD.Tests.Server.WebUtilTests' AstoriaUnitTests.TDD.Tests.Server.ContentTypeUtilTests' AstoriaUnitTests.TDD.Tests.Server.AnnotationsTests' AstoriaUnitTests.TDD.Tests.Server.DataServiceSimulatorWithGetService' AstoriaUnitTests.TDD.Tests.Server.SkipTokenAndETagParserTests' AstoriaUnitTests.TDD.Tests.Server.MetadataProviderEdmModelTests' AstoriaUnitTests.TDD.Tests.Server.ErrorHandlerTests' AstoriaUnitTests.TDD.Tests.Server.Author' AstoriaUnitTests.TDD.Tests.Server.Book' AstoriaUnitTests.TDD.Tests.Server.ReflectionBookStore' AstoriaUnitTests.TDD.Tests.Server.ReflectionBookStoreDataService' AstoriaUnitTests.TDD.Tests.Server.BookStoreWithReflectionProvider' AstoriaUnitTests.TDD.Tests.Server.BookStoreDataServiceWithReflectionProvider' AstoriaUnitTests.TDD.Tests.Server.BookStoreProvider' AstoriaUnitTests.TDD.Tests.Server.BookStoreDataServiceWithInheritedReflectionProvider' AstoriaUnitTests.TDD.Tests.Server.PublicProviderTests' AstoriaUnitTests.TDD.Tests.Server.NullReturningProviderBehavior' AstoriaUnitTests.TDD.Tests.Server.PPAbstractType' AstoriaUnitTests.TDD.Tests.Server.PPComplexType' AstoriaUnitTests.TDD.Tests.Server.PPEntityType' AstoriaUnitTests.TDD.Tests.Server.PPServiceOperationMethodClass' AstoriaUnitTests.TDD.Tests.Server.ReflectionBookStoreDataServiceWithOps' AstoriaUnitTests.TDD.Tests.Server.ReflectionBookStoreDataServiceWithOps2' AstoriaUnitTests.TDD.Tests.Server.SelectedOperationsCacheTests' AstoriaUnitTests.TDD.Tests.Server.DataServiceActionProviderWrapperTests' AstoriaUnitTests.TDD.Tests.Server.TestActionProviderWithResolution' AstoriaUnitTests.TDD.Tests.Server.TestActionResolver' AstoriaUnitTests.TDD.Tests.Server.TestDataServiceProvider' AstoriaUnitTests.TDD.Tests.Server.HandleExceptionArgsTests' AstoriaUnitTests.TDD.Tests.Server.LinqExtensionsTests' AstoriaUnitTests.TDD.Tests.Server.OperationSerializerTests' AstoriaUnitTests.TDD.Tests.Server.OperationLinkBuilderTests' AstoriaUnitTests.TDD.Tests.Server.OperationCacheTests' AstoriaUnitTests.TDD.Tests.Server.LiteralConversionTests' AstoriaUnitTests.TDD.Tests.Server.KeySerializationTests' AstoriaUnitTests.TDD.Tests.Server.CallbackQueryOptionHandlerTests' AstoriaUnitTests.TDD.Tests.Server.DataServiceBehaviorTests' AstoriaUnitTests.TDD.Tests.Server.TestReplaceFeature' AstoriaUnitTests.TDD.Tests.Server.EntityToSerializeTests' AstoriaUnitTests.TDD.Tests.Server.MyType' AstoriaUnitTests.TDD.Tests.Server.ProjectedWrapperTests' AstoriaUnitTests.TDD.Tests.Server.ODataFormatWithParametersTests' AstoriaUnitTests.TDD.Tests.Server.DataServiceOperationContextTests' AstoriaUnitTests.TDD.Tests.Server.StupidHostSimulator' AstoriaUnitTests.TDD.Tests.Server.MessageWriterBuilderTests' AstoriaUnitTests.TDD.Tests.Server.FakeReflectionProviderBehavior' AstoriaUnitTests.TDD.Tests.Server.ExpandAndSelectParsingTests' AstoriaUnitTests.TDD.Tests.Server.AstoriaRequestMessageTests' AstoriaUnitTests.TDD.Tests.Server.AcceptableContentTypeSelectorSimulator' AstoriaUnitTests.TDD.Tests.Server.NotImplementedHost' AstoriaUnitTests.TDD.Tests.Server.AstoriaResponseMessageTests' AstoriaUnitTests.TDD.Tests.Server.TestActionProvider' AstoriaUnitTests.TDD.Tests.Server.TestSerializedEntityKey' AstoriaUnitTests.TDD.Tests.Server.VersionUtilTests' AstoriaUnitTests.TDD.Tests.Server.WcfQueryStringHandlerTests' AstoriaUnitTests.TDD.Tests.Server.AcceptableContentTypeSelectorTests' AstoriaUnitTests.TDD.Tests.Server.RequestDescriptionTests' AstoriaUnitTests.TDD.Tests.Server.ExpandedWrapperTests' AstoriaUnitTests.TDD.Tests.Server.EntityType' AstoriaUnitTests.TDD.Tests.Server.PayloadMetadataVerbosityTests' AstoriaUnitTests.TDD.Tests.Server.DataServiceProviderWrapperTests' AstoriaUnitTests.TDD.Tests.Server.HttpVerbsTests
Feature Concentration,Microsoft.OData.Service.TDDUnitTests,AstoriaUnitTests.Tests.Server,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DataServiceConfigurationTests]' [DataServiceExceptionSerializationTests]' [PipelineTests]' [ResourceTypeTests]' [UpdatableWrapperTests' CustomUpdatableProviderService' CustomUpdateProvider2Service' ServiceSimulatorFactory' DataServiceExecutionProviderWrapperTests' DataServiceExecutionProviderTests' ObjectContextServiceProvider_MetadataTests' TestEntityType' TestEntityTypeWithInteger' TestEnum' TestEntityTypeWithEnum' PrimitiveResourceTypeMapTests' TestPrimitiveType' RequestUriProcessorTests' TestEntityContext' DistanceOperationImplementation' ConstantExpressionValidatingVisitor]' [CustomExecutionProviderService]' [ExpressionLexerTest]' [MetadataObjectModelTests]' [ObjectContextMetadataTests' Order' SpecialOrder' OrderDetail' Address]' [DataStringEscapeBuilderTests]' [MultiThreadingTest]. LCC (Lack of Component Cohesion) = 0.35,AstoriaUnitTests.Tests.Server.PipelineTests' AstoriaUnitTests.Tests.Server.ResourceTypeTests' AstoriaUnitTests.Tests.Server.CustomExecutionProviderService' AstoriaUnitTests.Tests.Server.ExpressionLexerTest' AstoriaUnitTests.Tests.Server.MetadataObjectModelTests' AstoriaUnitTests.Tests.Server.DataStringEscapeBuilderTests' AstoriaUnitTests.Tests.Server.MultiThreadingTest,AstoriaUnitTests.Tests.Server.DataServiceConfigurationTests' AstoriaUnitTests.Tests.Server.DataServiceExceptionSerializationTests' AstoriaUnitTests.Tests.Server.PipelineTests' AstoriaUnitTests.Tests.Server.ResourceTypeTests' AstoriaUnitTests.Tests.Server.UpdatableWrapperTests' AstoriaUnitTests.Tests.Server.CustomUpdatableProviderService' AstoriaUnitTests.Tests.Server.CustomUpdateProvider2Service' AstoriaUnitTests.Tests.Server.DataServiceExecutionProviderWrapperTests' AstoriaUnitTests.Tests.Server.CustomExecutionProviderService' AstoriaUnitTests.Tests.Server.DataServiceExecutionProviderTests' AstoriaUnitTests.Tests.Server.ExpressionLexerTest' AstoriaUnitTests.Tests.Server.MetadataObjectModelTests' AstoriaUnitTests.Tests.Server.ObjectContextMetadataTests' AstoriaUnitTests.Tests.Server.Order' AstoriaUnitTests.Tests.Server.SpecialOrder' AstoriaUnitTests.Tests.Server.OrderDetail' AstoriaUnitTests.Tests.Server.Address' AstoriaUnitTests.Tests.Server.ObjectContextServiceProvider_MetadataTests' AstoriaUnitTests.Tests.Server.TestEntityType' AstoriaUnitTests.Tests.Server.TestEntityTypeWithInteger' AstoriaUnitTests.Tests.Server.TestEnum' AstoriaUnitTests.Tests.Server.TestEntityTypeWithEnum' AstoriaUnitTests.Tests.Server.PrimitiveResourceTypeMapTests' AstoriaUnitTests.Tests.Server.TestPrimitiveType' AstoriaUnitTests.Tests.Server.DataStringEscapeBuilderTests' AstoriaUnitTests.Tests.Server.RequestUriProcessorTests' AstoriaUnitTests.Tests.Server.TestEntityContext' AstoriaUnitTests.Tests.Server.DistanceOperationImplementation' AstoriaUnitTests.Tests.Server.ConstantExpressionValidatingVisitor' AstoriaUnitTests.Tests.Server.MultiThreadingTest' AstoriaUnitTests.Tests.Server.ServiceSimulatorFactory
Feature Concentration,Microsoft.OData.Service.TDDUnitTests,AstoriaUnitTests.Tests.Server.Simulators,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DataServiceProviderSimulator' IDataSourceSimulator]' [ProviderMemberSimulator' ProviderTypeSimulator' ProviderMetadataSimulator]' [DataServiceSimulator]. LCC (Lack of Component Cohesion) = 0.5,AstoriaUnitTests.Tests.Server.Simulators.DataServiceProviderSimulator' AstoriaUnitTests.Tests.Server.Simulators.IDataSourceSimulator' AstoriaUnitTests.Tests.Server.Simulators.DataServiceSimulator,AstoriaUnitTests.Tests.Server.Simulators.DataServiceProviderSimulator' AstoriaUnitTests.Tests.Server.Simulators.IDataSourceSimulator' AstoriaUnitTests.Tests.Server.Simulators.ProviderMemberSimulator' AstoriaUnitTests.Tests.Server.Simulators.ProviderMetadataSimulator' AstoriaUnitTests.Tests.Server.Simulators.ProviderTypeSimulator' AstoriaUnitTests.Tests.Server.Simulators.DataServiceSimulator
Scattered Functionality,Microsoft.OData.Service.TDDUnitTests,AstoriaUnitTests.TDD.Tests.Server,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Microsoft.OData.Service.Providers' AstoriaUnitTests.Tests.Server.Simulators' Microsoft.OData.Service,Microsoft.OData.Service.Providers.ResourceType' AstoriaUnitTests.Tests.Server.Simulators.DataServiceProviderSimulator' Microsoft.OData.Service.Providers.ResourceSet' Microsoft.OData.Service.DataServiceConfiguration,Microsoft.OData.Service.Providers.ResourceType' AstoriaUnitTests.Tests.Server.Simulators.DataServiceProviderSimulator' Microsoft.OData.Service.Providers.ResourceSet' Microsoft.OData.Service.DataServiceConfiguration
Scattered Functionality,Microsoft.OData.Service.TDDUnitTests,AstoriaUnitTests.TDD.Tests.Server,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Microsoft.OData.Service.Providers' AstoriaUnitTests.Tests.Server.Simulators,Microsoft.OData.Service.Providers.ResourceSet' AstoriaUnitTests.Tests.Server.Simulators.DataServiceProviderSimulator' Microsoft.OData.Service.Providers.Operation,Microsoft.OData.Service.Providers.ResourceSet' AstoriaUnitTests.Tests.Server.Simulators.DataServiceProviderSimulator' Microsoft.OData.Service.Providers.Operation
