Method,LOC,CC,PC
AsyncExtensions:GetActionTask,5,1,1
AsyncExtensions:GetActionTask,5,1,2
AsyncExtensions:GetActionTask,5,1,2
AsyncExtensions:GetTask,5,1,3
AsyncExtensions:GetTask,5,1,1
AsyncExtensions:GetTask,5,1,2
AsyncExtensions:GetTask,5,1,2
AsyncExtensions:GetTask,5,1,3
AsyncExtensions:ForEachAsync,6,1,2
AsyncExtensions:ForEachAsync,9,1,3
AsyncExtensions:ForEachAsync,6,1,3
AsyncExtensions:ForEachAsync,9,1,4
AsyncExtensions:ToListAsync,3,1,1
AsyncExtensions:ToListAsync,3,1,2
AsyncExtensions:ToListAsync,3,1,2
AsyncExtensions:ToListAsync,3,1,3
AsyncExtensions:ToArrayAsync,3,1,1
AsyncExtensions:ToArrayAsync,3,1,2
AsyncExtensions:ToArrayAsync,3,1,2
AsyncExtensions:ToArrayAsync,3,1,3
AsyncExtensions:ToDictionaryAsync,3,1,2
AsyncExtensions:ToDictionaryAsync,3,1,3
AsyncExtensions:ToDictionaryAsync,3,1,3
AsyncExtensions:ToDictionaryAsync,3,1,4
AsyncExtensions:ToDictionaryAsync,3,1,3
AsyncExtensions:ToDictionaryAsync,3,1,4
AsyncExtensions:ToDictionaryAsync,3,1,4
AsyncExtensions:ToDictionaryAsync,3,1,5
AsyncExtensions:ToDictionaryAsync,3,1,3
AsyncExtensions:ToDictionaryAsync,3,1,4
AsyncExtensions:ToDictionaryAsync,3,1,4
AsyncExtensions:ToDictionaryAsync,3,1,5
AsyncExtensions:ToDictionaryAsync,3,1,4
AsyncExtensions:ToDictionaryAsync,3,1,5
AsyncExtensions:ToDictionaryAsync,3,1,5
AsyncExtensions:ToDictionaryAsync,3,1,6
AsyncExtensions:FirstAsync,3,1,1
AsyncExtensions:FirstAsync,3,1,2
AsyncExtensions:FirstAsync,3,1,2
AsyncExtensions:FirstAsync,3,1,3
AsyncExtensions:FirstOrDefaultAsync,3,1,1
AsyncExtensions:FirstOrDefaultAsync,3,1,2
AsyncExtensions:FirstOrDefaultAsync,3,1,2
AsyncExtensions:FirstOrDefaultAsync,3,1,3
AsyncExtensions:SingleAsync,3,1,1
AsyncExtensions:SingleAsync,3,1,2
