Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,OpenSslWrapper,OpenSSL.Extensions,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: OpenSSL.Extensions' OpenSSL.SSL,OpenSSL.Extensions.AlpnExtension' OpenSSL.SSL.SslStreamClient
Cyclic Dependency,OpenSslWrapper,OpenSSL.Core,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: OpenSSL.Core' OpenSSL.Crypto,OpenSSL.Core.BIO' OpenSSL.Crypto.Cipher
Unstable Dependency,OpenSslWrapper,OpenSSL.Extensions,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): OpenSSL.SSL,OpenSSL.Extensions.Errors
Unstable Dependency,OpenSslWrapper,OpenSSL.Core,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): OpenSSL.Crypto,OpenSSL.Core.MessageDigest' OpenSSL.Core.MessageDigestContext
God Component,OpenSslWrapper,OpenSSL.Core,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 43,OpenSSL.Core.CloseOption' OpenSSL.Core.DebugOptions' OpenSSL.Core.MemoryCheck' OpenSSL.Core.FIPS' OpenSSL.Core.CryptoLockTypes' OpenSSL.Core.bn_gencb_st' OpenSSL.Core.OBJ_NAME' OpenSSL.Core.Delegates' OpenSSL.Core.rand_meth_st' OpenSSL.Core.IStackable' OpenSSL.Core.IStack' OpenSSL.Core.StatusType' OpenSSL.Core.Format' OpenSSL.Core.Objects
God Component,OpenSslWrapper,OpenSSL.X509,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 38,OpenSSL.X509.X509V3_CTX' OpenSSL.X509._PKCS12' OpenSSL.X509.PBE' OpenSSL.X509.KeyType' OpenSSL.X509._PKCS7' OpenSSL.X509.PKCS7_SIGNED' OpenSSL.X509.PKCS7_SIGN_ENVELOPE' OpenSSL.X509.X509_VAL' OpenSSL.X509.X509_CINF
Feature Concentration,OpenSslWrapper,OpenSSL.Crypto,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Cipher' EVP_CIPHER' CipherContext' CryptoKey' KeyType' DH' CheckCode' dh_st' DSA' MessageDigest' EVP_MD' MessageDigestContext' RSA' Padding' Envelope' HMAC' HMAC_CTX' EVP_MD_CTX]' [EVP_CIPHER_CTX]' [EVP_PKEY]' [dsa_st]' [rsa_st]. LCC (Lack of Component Cohesion) = 0.23,OpenSSL.Crypto.rsa_st
Feature Concentration,OpenSslWrapper,OpenSSL.X509,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [X509V3Context' X509V3_CTX' Configuration' X509Certificate' X509CertificateAuthority' X509Chain' X509List' X509Extension' X509V3ExtensionValue' X509V3ExtensionList' X509Name' X509Request' X509Store' X509StoreContext' Identity' PKCS12' PBE' KeyType' PKCS7' _PKCS7' PKCS7_SIGNED' PKCS7_SIGN_ENVELOPE' ISequenceNumber' FileSerialNumber' SimpleSerialNumber' X509CertificateInfo' X509_INFO]' [_PKCS12]' [X509_VAL]' [X509_CINF]' [X509]' [X509Object' X509_OBJECT]' [X509_REQ_INFO]' [X509_REQ]' [X509_STORE]' [X509_STORE_CONTEXT]' [VerifyResult]. LCC (Lack of Component Cohesion) = 0.29,OpenSSL.X509.X509_REQ_INFO' OpenSSL.X509.X509_REQ' OpenSSL.X509.X509_STORE' OpenSSL.X509.X509_STORE_CONTEXT' OpenSSL.X509.VerifyResult
Feature Concentration,OpenSslWrapper,OpenSSL.Crypto.EC,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Key' ComputeKeyThunk' DSASignature' Point' Group' Method]' [ec_key_st]' [BuiltinCurve' EC_builtin_curve]' [ECDSA_SIG_st]. LCC (Lack of Component Cohesion) = 0.4,OpenSSL.Crypto.EC.BuiltinCurve' OpenSSL.Crypto.EC.EC_builtin_curve' OpenSSL.Crypto.EC.ec_key_st' OpenSSL.Crypto.EC.ECDSA_SIG_st
Scattered Functionality,OpenSslWrapper,OpenSSL.SSL,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: OpenSSL.Core' OpenSSL.Extensions,OpenSSL.Core.BIO' OpenSSL.Extensions.Sni
