Implementation smell,Namespace,Class,File,Method,Description
Long Method,BruTile.Predefined,KnownTileSources,D:\research\architectureSmells\repos\BruTile_BruTile\BruTile\Predefined\KnownTileSources.cs,Create,The method has 112 lines of code.
Complex Method,BruTile.Predefined,KnownTileSources,D:\research\architectureSmells\repos\BruTile_BruTile\BruTile\Predefined\KnownTileSources.cs,Create,Cyclomatic complexity of the method is 21
Complex Method,BruTile.Wmsc,WmscTileSource,D:\research\architectureSmells\repos\BruTile_BruTile\BruTile\Wmsc\WmscTileSource.cs,ToTileSchema,Cyclomatic complexity of the method is 12
Complex Method,BruTile.Wms,BoundingBox,D:\research\architectureSmells\repos\BruTile_BruTile\BruTile\Wms\BoundingBox.cs,BoundingBox,Cyclomatic complexity of the method is 8
Complex Method,BruTile.Wms,BoundingBox,D:\research\architectureSmells\repos\BruTile_BruTile\BruTile\Wms\BoundingBox.cs,ReadXml,Cyclomatic complexity of the method is 8
Complex Method,BruTile.Wms,Capability,D:\research\architectureSmells\repos\BruTile_BruTile\BruTile\Wms\Capability.cs,Capability,Cyclomatic complexity of the method is 9
Complex Method,BruTile.Wms,Capability,D:\research\architectureSmells\repos\BruTile_BruTile\BruTile\Wms\Capability.cs,ReadXml,Cyclomatic complexity of the method is 11
Complex Method,BruTile.Wms,ContactAddress,D:\research\architectureSmells\repos\BruTile_BruTile\BruTile\Wms\ContactAddress.cs,ReadXml,Cyclomatic complexity of the method is 10
Complex Method,BruTile.Wms,ContactInformation,D:\research\architectureSmells\repos\BruTile_BruTile\BruTile\Wms\ContactInformation.cs,ReadXml,Cyclomatic complexity of the method is 10
Complex Method,BruTile.Wms,ExGeographicBoundingBox,D:\research\architectureSmells\repos\BruTile_BruTile\BruTile\Wms\ExGeographicBoundingBox.cs,ReadXml,Cyclomatic complexity of the method is 8
Complex Method,BruTile.Wms,Layer,D:\research\architectureSmells\repos\BruTile_BruTile\BruTile\Wms\Layer.cs,Layer,Cyclomatic complexity of the method is 17
Complex Method,BruTile.Wms,Layer,D:\research\architectureSmells\repos\BruTile_BruTile\BruTile\Wms\Layer.cs,WriteXml,Cyclomatic complexity of the method is 11
Complex Method,BruTile.Wms,Service,D:\research\architectureSmells\repos\BruTile_BruTile\BruTile\Wms\Service.cs,Service,Cyclomatic complexity of the method is 11
Complex Method,BruTile.Wms,Service,D:\research\architectureSmells\repos\BruTile_BruTile\BruTile\Wms\Service.cs,ReadXml,Cyclomatic complexity of the method is 16
Complex Method,BruTile.Wms,Service,D:\research\architectureSmells\repos\BruTile_BruTile\BruTile\Wms\Service.cs,WriteXml,Cyclomatic complexity of the method is 9
Complex Method,BruTile.Wms,Style,D:\research\architectureSmells\repos\BruTile_BruTile\BruTile\Wms\Style.cs,ReadXml,Cyclomatic complexity of the method is 10
Complex Method,BruTile.Wms,WmsCapabilities,D:\research\architectureSmells\repos\BruTile_BruTile\BruTile\Wms\WmsCapabilities.cs,WmsCapabilities,Cyclomatic complexity of the method is 9
