Method,LOC,CC,PC
AddSpecialChar:AddSpecialChar,38,1,1
AddSpecialChar:cmdAdd_Click,3,1,2
AddSpecialChar:InitializeComponent,13,2,0
AddSpecialChar:Connect,18,2,2
PortableSettingsProvider:Initialize,3,1,2
PortableSettingsProvider:GetAppSettingsPath,5,1,0
PortableSettingsProvider:GetAppSettingsFilename,4,1,0
PortableSettingsProvider:SetPropertyValues,16,2,2
PortableSettingsProvider:GetPropertyValues,13,2,2
PortableSettingsProvider:GetValue,26,2,1
PortableSettingsProvider:SetValue,59,3,1
PortableSettingsProvider:IsRoaming,12,3,1
App:InitializeComponent,8,1,0
App:Main,5,1,0
MainWindow:MainWindow,16,2,0
MainWindow:OnHexPaste,35,6,2
MainWindow:getEncoding,21,2,0
MainWindow:cmdConnect_Click,53,2,2
MainWindow:tcpFunc_ConnectionEstablished,3,1,1
MainWindow:tcpFunc_ConnectionClosed,3,1,1
MainWindow:bytesToHexString,9,3,1
MainWindow:tcpFunc_DataRecieved,69,13,2
MainWindow:GetTextFilename,15,1,0
MainWindow:cmdSave_Click,3,1,2
MainWindow:cmdSend_Click,3,1,2
MainWindow:unescape,4,1,1
MainWindow:escape,21,3,2
MainWindow:SendTel,67,13,1
MainWindow:txtTelegramm_TextChanged,31,6,2
MainWindow:txtTelegramm_MouseDoubleClick,11,2,2
MainWindow:txtTelegramm_MouseUp,12,3,2
MainWindow:txtTelegramm_KeyDown,6,2,2
MainWindow:chkLoggerRefresh_Checked,3,1,2
MainWindow:txtTelegrammHex_PreviewTextInput,6,2,2
MainWindow:txtTelegrammHex_PreviewKeyDown,9,3,2
MainWindow:txtTelegrammHex_TextChanged,63,9,2
MainWindow:txtTelegrammHex_KeyDown,3,1,2
MainWindow:cmdSend_MouseDown,11,3,2
MainWindow:cmdClear_Click,7,1,2
MainWindow:InitializeComponent,13,2,0
MainWindow:_CreateDelegate,3,1,2
MainWindow:Connect,144,2,2
AdvancedColorPickerDialog:OnDragDelta,4,2,1
AdvancedColorPickerDialog:AdvancedColorPickerDialog,9,1,0
AdvancedColorPickerDialog:moveThumb_DragDelta,3,1,2
AdvancedColorPickerDialog:OnDialogResultEvent,5,2,1
AdvancedColorPickerDialog:Image_MouseDown,20,1,2
AdvancedColorPickerDialog:UpdateCurrentColor,6,1,0
AdvancedColorPickerDialog:UpdateMarkerPosition,4,1,0
AdvancedColorPickerDialog:BrightnessSliderValueChanged,27,3,2
AdvancedColorPickerDialog:UpdateSlider,16,1,0
AdvancedColorPickerDialog:Image_MouseMove,21,3,2
AdvancedColorPickerDialog:Ok_Click,3,1,2
AdvancedColorPickerDialog:Cancel_Click,3,1,2
AdvancedColorPickerDialog:InitializeComponent,13,2,0
AdvancedColorPickerDialog:Connect,76,2,2
ColorPickerControlView:OnCurrentColorChanged,5,2,2
ColorPickerControlView:ColorPickerControlView,5,1,0
ColorPickerControlView:SelectColorCommandExecute,3,1,2
ColorPickerControlView:ShowModal,4,1,1
ColorPickerControlView:AdvancedPickerPopUpKeyDown,4,2,2
ColorPickerControlView:Button_Click,4,1,2
ColorPickerControlView:MoreColorsClicked,22,1,2
ColorPickerControlView:AdvancedColorPickerDialogDrag,3,1,2
ColorPickerControlView:AdvancedColorPickerDialogDialogResultEvent,7,2,2
ColorPickerControlView:OnPropertyChanged,4,2,1
ColorPickerControlView:InitializeComponent,13,2,0
ColorPickerControlView:Connect,595,2,2
Resources:Resources,2,1,0
GeneratedInternalTypeHelper:CreateInstance,4,1,2
GeneratedInternalTypeHelper:GetPropertyValue,3,1,3
GeneratedInternalTypeHelper:SetPropertyValue,3,1,4
GeneratedInternalTypeHelper:CreateDelegate,6,1,3
GeneratedInternalTypeHelper:AddEventHandler,3,1,3
