Implementation smell,Namespace,Class,File,Method,Description
Long Method,SimpleTcpSocketWPF,MainWindow,C:\repos\jogibear9988_DotNetSiemensPLCToolBoxLibrary\SimpleTcpSocketWPF\MainWindow.xaml.cs,Connect,The method has 144 lines of code.
Long Method,CustomWPFColorPicker,ColorPickerControlView,C:\repos\jogibear9988_DotNetSiemensPLCToolBoxLibrary\SimpleTcpSocketWPF\ColorPicker\ColorPickerControlView.xaml.cs,Connect,The method has 595 lines of code.
Complex Method,SimpleTcpSocketWPF,MainWindow,C:\repos\jogibear9988_DotNetSiemensPLCToolBoxLibrary\SimpleTcpSocketWPF\MainWindow.xaml.cs,tcpFunc_DataRecieved,Cyclomatic complexity of the method is 13
Complex Method,SimpleTcpSocketWPF,MainWindow,C:\repos\jogibear9988_DotNetSiemensPLCToolBoxLibrary\SimpleTcpSocketWPF\MainWindow.xaml.cs,SendTel,Cyclomatic complexity of the method is 13
Complex Method,SimpleTcpSocketWPF,MainWindow,C:\repos\jogibear9988_DotNetSiemensPLCToolBoxLibrary\SimpleTcpSocketWPF\MainWindow.xaml.cs,txtTelegrammHex_TextChanged,Cyclomatic complexity of the method is 9
Long Statement,SimpleTcpSocketWPF,AddSpecialChar,C:\repos\jogibear9988_DotNetSiemensPLCToolBoxLibrary\SimpleTcpSocketWPF\AddSpecialChar.xaml.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/SimpleTcpSocketWPF;component/addspecialchar.xaml"' System.UriKind.Relative); " is 122.
Long Statement,SimpleTcpSocketWPF,PortableSettingsProvider,C:\repos\jogibear9988_DotNetSiemensPLCToolBoxLibrary\SimpleTcpSocketWPF\PortableSettingsProvider.cs,SetValue,The length of the statement  "                    SettingNode = (XmlElement)this.SettingsXML.SelectSingleNode(SETTINGSROOT + "/" + Environment.MachineName + "/" + propVal.Name); " is 127.
Long Statement,SimpleTcpSocketWPF,MainWindow,C:\repos\jogibear9988_DotNetSiemensPLCToolBoxLibrary\SimpleTcpSocketWPF\MainWindow.xaml.cs,cmdConnect_Click,The length of the statement  "                        tcpFunc = new TCPFunctionsAsync(SynchronizationContext.Current' ip' Int32.Parse(Properties.Settings.Default.Port)' Properties.Settings.Default.Active' Properties.Settings.Default.RecieveFixedLength); " is 199.
Long Statement,SimpleTcpSocketWPF,MainWindow,C:\repos\jogibear9988_DotNetSiemensPLCToolBoxLibrary\SimpleTcpSocketWPF\MainWindow.xaml.cs,cmdConnect_Click,The length of the statement  "                        tcpFunc = new TCPFunctionsAsync(SynchronizationContext.Current' ip' Int32.Parse(Properties.Settings.Default.Port)' Properties.Settings.Default.Active); " is 151.
Long Statement,SimpleTcpSocketWPF,MainWindow,C:\repos\jogibear9988_DotNetSiemensPLCToolBoxLibrary\SimpleTcpSocketWPF\MainWindow.xaml.cs,unescape,The length of the statement  "            return text.Replace("\\f"' "\f").Replace("\\v"' "\v").Replace("\\b"' "\b").Replace("\\0"' "\0").Replace("\\t"' "\t").Replace("\\r"' "\r").Replace("\\n"' "\n").Replace("\\\\"' "\\");            " is 181.
