Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,System.Data.Linq.Design-net_3_5,System.Data.Linq.Design,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: System.Data.Linq.Design' System.Data.Linq.Design.SchemaObjectModel,System.Data.Linq.Design.DbmlExtractorFactory' System.Data.Linq.Design.SchemaObjectModel.Database,System.Data.Linq.Design.DbmlExtractorFactory' System.Data.Linq.Design.SchemaObjectModel.Database
Unstable Dependency,System.Data.Linq.Design-net_3_5,System.Data.Linq.Design,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): System.Data.Linq.Design.SchemaObjectModel,System.Data.Linq.Design.Database,System.Data.Linq.Design.Database
