Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
UpdateField,4,1,0,4,1,15,1,0,0,0,0,1
UpdatafieldFlags,0,0,0,0,0,14,0,0,0,0,0,1
UpdateFieldType,0,0,0,0,0,9,0,0,0,0,0,1
Coords3,1,1,0,1,1,21,1,0,0,0,0,1
Coords4,1,1,0,1,1,23,1,0,0,0,0,1
GenericReader,0,9,0,0,9,124,14,0,0,0,2,1
Program,0,1,0,0,0,10,2,0,0,0,1,0
Extractor,8,11,0,0,2,256,59,0,0,0.76,4,1
