Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,CCI2_PeReader,Microsoft.Cci.MetadataReader.ObjectModelImplementation,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.Cci.MetadataReader.ObjectModelImplementation' Microsoft.Cci.MetadataReader,Microsoft.Cci.MetadataReader.ObjectModelImplementation.ExpressionBase' Microsoft.Cci.MetadataReader.ObjectModelImplementation.ConstantExpression' Microsoft.Cci.MetadataReader.ObjectModelImplementation.TypeOfExpression' Microsoft.Cci.MetadataReader.ObjectModelImplementation.AssemblyQualifiedTypeName' Microsoft.Cci.MetadataReader.ObjectModelImplementation.TypeNameParser' Microsoft.Cci.MetadataReader.ObjectModelImplementation.AttributeDecoder' Microsoft.Cci.MetadataReader.ObjectModelImplementation.ScopedContainerMetadataObject<InternalMemberType'ExternalMemberType'ExternalContainerType>' Microsoft.Cci.MetadataReader.ObjectModelImplementation.Module' Microsoft.Cci.MetadataReader.ObjectModelImplementation.SpecializedNestedGenericType' Microsoft.Cci.MetadataReader.ObjectModelImplementation.TypeCache' Microsoft.Cci.MetadataReader.ExpressionBase' Microsoft.Cci.MetadataReader.ConstantExpression' Microsoft.Cci.MetadataReader.AssemblyQualifiedTypeName' Microsoft.Cci.MetadataReader.TypeNameParser' Microsoft.Cci.MetadataReader.AttributeDecoder' Microsoft.Cci.MetadataReader.MethodBody' Microsoft.Cci.MetadataReader.ILReader' Microsoft.Cci.MetadataReader.PEFileToObjectModel
Cyclic Dependency,CCI2_PeReader,Microsoft.Cci.MetadataReader.ObjectModelImplementation,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.Cci.MetadataReader.ObjectModelImplementation' Microsoft.Cci.MetadataReader.MethodBody' Microsoft.Cci.MetadataReader,Microsoft.Cci.MetadataReader.ObjectModelImplementation.ExpressionBase' Microsoft.Cci.MetadataReader.ObjectModelImplementation.ConstantExpression' Microsoft.Cci.MetadataReader.ObjectModelImplementation.TypeOfExpression' Microsoft.Cci.MetadataReader.ObjectModelImplementation.AssemblyQualifiedTypeName' Microsoft.Cci.MetadataReader.ObjectModelImplementation.TypeNameParser' Microsoft.Cci.MetadataReader.ObjectModelImplementation.AttributeDecoder' Microsoft.Cci.MetadataReader.ObjectModelImplementation.ScopedContainerMetadataObject<InternalMemberType'ExternalMemberType'ExternalContainerType>' Microsoft.Cci.MetadataReader.ObjectModelImplementation.Module' Microsoft.Cci.MetadataReader.ObjectModelImplementation.SpecializedNestedGenericType' Microsoft.Cci.MetadataReader.ObjectModelImplementation.TypeCache' Microsoft.Cci.MetadataReader.MethodBody.MethodBody' Microsoft.Cci.MetadataReader.MethodBody.CilInstruction' Microsoft.Cci.MetadataReader.MethodBody.LocalVariableSignatureConverter' Microsoft.Cci.MetadataReader.MethodBody.ILReader' Microsoft.Cci.MetadataReader.ExpressionBase' Microsoft.Cci.MetadataReader.ConstantExpression' Microsoft.Cci.MetadataReader.AssemblyQualifiedTypeName' Microsoft.Cci.MetadataReader.TypeNameParser' Microsoft.Cci.MetadataReader.AttributeDecoder' Microsoft.Cci.MetadataReader.MethodBody' Microsoft.Cci.MetadataReader.ILReader' Microsoft.Cci.MetadataReader.PEFileToObjectModel
Cyclic Dependency,CCI2_PeReader,Microsoft.Cci.MetadataReader.ObjectModelImplementation,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.Cci.MetadataReader.ObjectModelImplementation' Microsoft.Cci.MetadataReader' Microsoft.Cci.MetadataReader.MethodBody' Microsoft.Cci.MetadataReader,Microsoft.Cci.MetadataReader.ObjectModelImplementation.ExpressionBase' Microsoft.Cci.MetadataReader.ObjectModelImplementation.ConstantExpression' Microsoft.Cci.MetadataReader.ObjectModelImplementation.TypeOfExpression' Microsoft.Cci.MetadataReader.ObjectModelImplementation.AssemblyQualifiedTypeName' Microsoft.Cci.MetadataReader.ObjectModelImplementation.TypeNameParser' Microsoft.Cci.MetadataReader.ObjectModelImplementation.AttributeDecoder' Microsoft.Cci.MetadataReader.ObjectModelImplementation.ScopedContainerMetadataObject<InternalMemberType'ExternalMemberType'ExternalContainerType>' Microsoft.Cci.MetadataReader.ObjectModelImplementation.Module' Microsoft.Cci.MetadataReader.ObjectModelImplementation.SpecializedNestedGenericType' Microsoft.Cci.MetadataReader.ObjectModelImplementation.TypeCache' Microsoft.Cci.MetadataReader.ExpressionBase' Microsoft.Cci.MetadataReader.ConstantExpression' Microsoft.Cci.MetadataReader.AssemblyQualifiedTypeName' Microsoft.Cci.MetadataReader.TypeNameParser' Microsoft.Cci.MetadataReader.AttributeDecoder' Microsoft.Cci.MetadataReader.MethodBody' Microsoft.Cci.MetadataReader.ILReader' Microsoft.Cci.MetadataReader.PEFileToObjectModel' Microsoft.Cci.MetadataReader.MethodBody.MethodBody' Microsoft.Cci.MetadataReader.MethodBody.CilInstruction' Microsoft.Cci.MetadataReader.MethodBody.LocalVariableSignatureConverter' Microsoft.Cci.MetadataReader.MethodBody.ILReader
Cyclic Dependency,CCI2_PeReader,Microsoft.Cci.MetadataReader.ObjectModelImplementation,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.Cci.MetadataReader.ObjectModelImplementation' Microsoft.Cci.MetadataReader.MethodBody' Microsoft.Cci.MetadataReader' Microsoft.Cci.MetadataReader.MethodBody' Microsoft.Cci.MetadataReader,Microsoft.Cci.MetadataReader.ObjectModelImplementation.ExpressionBase' Microsoft.Cci.MetadataReader.ObjectModelImplementation.ConstantExpression' Microsoft.Cci.MetadataReader.ObjectModelImplementation.TypeOfExpression' Microsoft.Cci.MetadataReader.ObjectModelImplementation.AssemblyQualifiedTypeName' Microsoft.Cci.MetadataReader.ObjectModelImplementation.TypeNameParser' Microsoft.Cci.MetadataReader.ObjectModelImplementation.AttributeDecoder' Microsoft.Cci.MetadataReader.ObjectModelImplementation.ScopedContainerMetadataObject<InternalMemberType'ExternalMemberType'ExternalContainerType>' Microsoft.Cci.MetadataReader.ObjectModelImplementation.Module' Microsoft.Cci.MetadataReader.ObjectModelImplementation.SpecializedNestedGenericType' Microsoft.Cci.MetadataReader.ObjectModelImplementation.TypeCache' Microsoft.Cci.MetadataReader.MethodBody.MethodBody' Microsoft.Cci.MetadataReader.MethodBody.CilInstruction' Microsoft.Cci.MetadataReader.MethodBody.LocalVariableSignatureConverter' Microsoft.Cci.MetadataReader.MethodBody.ILReader' Microsoft.Cci.MetadataReader.ExpressionBase' Microsoft.Cci.MetadataReader.ConstantExpression' Microsoft.Cci.MetadataReader.AssemblyQualifiedTypeName' Microsoft.Cci.MetadataReader.TypeNameParser' Microsoft.Cci.MetadataReader.AttributeDecoder' Microsoft.Cci.MetadataReader.MethodBody' Microsoft.Cci.MetadataReader.ILReader' Microsoft.Cci.MetadataReader.PEFileToObjectModel
Cyclic Dependency,CCI2_PeReader,Microsoft.Cci.MetadataReader.MethodBody,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.Cci.MetadataReader.MethodBody' Microsoft.Cci.MetadataReader,Microsoft.Cci.MetadataReader.MethodBody.MethodBody' Microsoft.Cci.MetadataReader.MethodBody.CilInstruction' Microsoft.Cci.MetadataReader.MethodBody.LocalVariableSignatureConverter' Microsoft.Cci.MetadataReader.MethodBody.ILReader' Microsoft.Cci.MetadataReader.ExpressionBase' Microsoft.Cci.MetadataReader.ConstantExpression' Microsoft.Cci.MetadataReader.AssemblyQualifiedTypeName' Microsoft.Cci.MetadataReader.TypeNameParser' Microsoft.Cci.MetadataReader.AttributeDecoder' Microsoft.Cci.MetadataReader.MethodBody' Microsoft.Cci.MetadataReader.ILReader' Microsoft.Cci.MetadataReader.PEFileToObjectModel
Cyclic Dependency,CCI2_PeReader,Microsoft.Cci.MetadataReader.Errors,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.Cci.MetadataReader.Errors' Microsoft.Cci.MetadataReader.PEFile' Microsoft.Cci.MetadataReader.PEFileFlags,Microsoft.Cci.MetadataReader.Errors.DirectoryLocation' Microsoft.Cci.MetadataReader.Errors.MetadataErrorContainer' Microsoft.Cci.MetadataReader.PEFile.TokenTypeIds' Microsoft.Cci.MetadataReader.PEFile.SignatureHeader' Microsoft.Cci.MetadataReader.PEFile.SubSection' Microsoft.Cci.MetadataReader.PEFile.PEFileReader' Microsoft.Cci.MetadataReader.PEFileFlags.TokenTypeIds' Microsoft.Cci.MetadataReader.PEFileFlags.OptionalHeaderDirectoryEntries' Microsoft.Cci.MetadataReader.PEFileFlags.SubSection
Cyclic Dependency,CCI2_PeReader,Microsoft.Cci.MetadataReader.Errors,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.Cci.MetadataReader.Errors' Microsoft.Cci.MetadataReader.PEFile' Microsoft.Cci.MetadataReader.PEFileFlags' Microsoft.Cci.MetadataReader.PEFile' Microsoft.Cci.MetadataReader.PEFileFlags,Microsoft.Cci.MetadataReader.Errors.DirectoryLocation' Microsoft.Cci.MetadataReader.Errors.MetadataErrorContainer' Microsoft.Cci.MetadataReader.PEFile.TokenTypeIds' Microsoft.Cci.MetadataReader.PEFile.SignatureHeader' Microsoft.Cci.MetadataReader.PEFile.SubSection' Microsoft.Cci.MetadataReader.PEFile.PEFileReader' Microsoft.Cci.MetadataReader.PEFileFlags.TokenTypeIds' Microsoft.Cci.MetadataReader.PEFileFlags.OptionalHeaderDirectoryEntries' Microsoft.Cci.MetadataReader.PEFileFlags.SubSection
Cyclic Dependency,CCI2_PeReader,Microsoft.Cci.MetadataReader.PEFileFlags,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.Cci.MetadataReader.PEFileFlags' Microsoft.Cci.MetadataReader.PEFile,Microsoft.Cci.MetadataReader.PEFileFlags.TokenTypeIds' Microsoft.Cci.MetadataReader.PEFileFlags.OptionalHeaderDirectoryEntries' Microsoft.Cci.MetadataReader.PEFileFlags.SubSection' Microsoft.Cci.MetadataReader.PEFile.TokenTypeIds' Microsoft.Cci.MetadataReader.PEFile.SignatureHeader' Microsoft.Cci.MetadataReader.PEFile.SubSection' Microsoft.Cci.MetadataReader.PEFile.PEFileReader
Unstable Dependency,CCI2_PeReader,Microsoft.Cci.MetadataReader.ObjectModelImplementation,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Microsoft.Cci.MetadataReader' Microsoft.Cci,Microsoft.Cci.MetadataReader.ObjectModelImplementation.PEFileToObjectModel' Microsoft.Cci.MetadataReader.ObjectModelImplementation.AttributeDecoder' Microsoft.Cci.MetadataReader.ObjectModelImplementation.CustomAttributeDecoder' Microsoft.Cci.MetadataReader.ObjectModelImplementation.SecurityAttributeDecoder20' Microsoft.Cci.MetadataReader.ObjectModelImplementation.FieldSignatureConverter' Microsoft.Cci.MetadataReader.ObjectModelImplementation.MethodDefSignatureConverter' Microsoft.Cci.MetadataReader.ObjectModelImplementation.PropertySignatureConverter' Microsoft.Cci.MetadataReader.ObjectModelImplementation.MethodRefSignatureConverter' Microsoft.Cci.MetadataReader.ObjectModelImplementation.IGenericTypeInstance
Unstable Dependency,CCI2_PeReader,Microsoft.Cci.MetadataReader,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Microsoft.Cci.MetadataReader.MethodBody' Microsoft.Cci.MetadataReader.Errors,Microsoft.Cci.MetadataReader.MethodBody' Microsoft.Cci.MetadataReader.ILReader' Microsoft.Cci.MetadataReader.LocalVariableDefinition' Microsoft.Cci.MetadataReader.CilInstruction' Microsoft.Cci.MetadataReader.CilExceptionInformation' Microsoft.Cci.MetadataReader.LocalVariableSignatureConverter' Microsoft.Cci.MetadataReader.StandAloneMethodSignatureConverter' Microsoft.Cci.MetadataReader.MetadataErrorContainer' Microsoft.Cci.MetadataReader.MetadataReaderErrorKind
