Project,Namespace,Ca types,Ce types
EventStore.ClientAPI(net452),EventStore.ClientAPI,EventStore.ClientAPI.ClientOperations.ReadAllEventsForwardOperation' EventStore.ClientAPI.ClientOperations.ReadAllEventsBackwardOperation' EventStore.ClientAPI.Internal.EventStoreNodeConnection' EventStore.ClientAPI.Internal.IEventStoreConnectionLogicHandler' EventStore.ClientAPI.Internal.EventStoreConnectionLogicHandler' EventStore.ClientAPI.ClientOperations.ConditionalAppendToStreamOperation' EventStore.ClientAPI.Internal.OperationsManager' EventStore.ClientAPI.Internal.SubscriptionsManager' EventStore.ClientAPI.ClientOperations.DeleteStreamOperation' EventStore.ClientAPI.Internal.IEventStoreTransactionConnection' EventStore.ClientAPI.ClientOperations.TransactionalWriteOperation' EventStore.ClientAPI.Exceptions.WrongExpectedVersionException' EventStore.ClientAPI.ClientOperations.AppendToStreamOperation' EventStore.ClientAPI.ClientOperations.ReadEventOperation' EventStore.ClientAPI.Internal.StartPersistentSubscriptionMessage' EventStore.ClientAPI.ClientOperations.ConnectToPersistentSubscriptionOperation' EventStore.ClientAPI.ClientOperations.SubscriptionOperation<T;TE>' EventStore.ClientAPI.Internal.VolatileEventStoreSubscription' EventStore.ClientAPI.ClientOperations.VolatileSubscriptionOperation' EventStore.ClientAPI.Internal.StartSubscriptionMessage' EventStore.ClientAPI.ClientOperations.StartTransactionOperation' EventStore.ClientAPI.Internal.ClusterDnsEndPointDiscoverer' EventStore.ClientAPI.Internal.StaticEndPointDiscoverer' EventStore.ClientAPI.Internal.StartConnectionMessage' EventStore.ClientAPI.ClientOperations.DeletePersistentSubscriptionOperation' EventStore.ClientAPI.ClientOperations.CommitTransactionOperation' EventStore.ClientAPI.UserManagement.UsersManager' EventStore.ClientAPI.ClientOperations.OperationBase<TResult;TResponse>' EventStore.ClientAPI.ClientOperations.ReadStreamEventsBackwardOperation' EventStore.ClientAPI.ClientOperations.ReadStreamEventsForwardOperation' EventStore.ClientAPI.ClientOperations.UpdatePersistentSubscriptionOperation' EventStore.ClientAPI.UserManagement.UsersClient' EventStore.ClientAPI.Common.Log.NoopLogger' EventStore.ClientAPI.Common.Log.ConsoleLogger' EventStore.ClientAPI.Common.Log.FileLogger' EventStore.ClientAPI.ClientOperations.CreatePersistentSubscriptionOperation' EventStore.ClientAPI.Common.Log.DebugLogger' EventStore.ClientAPI.Internal.SimpleQueuedHandler' EventStore.ClientAPI.PersistentSubscriptions.PersistentSubscriptionsClient' EventStore.ClientAPI.Transport.Tcp.TcpPackageConnection' EventStore.ClientAPI.PersistentSubscriptions.PersistentSubscriptionsManager' EventStore.ClientAPI.Projections.ProjectionsClient' EventStore.ClientAPI.Transport.Tcp.ProtobufExtensions' EventStore.ClientAPI.Projections.ProjectionsManager' EventStore.ClientAPI.Projections.QueryManager' EventStore.ClientAPI.Transport.Tcp.TcpConnectionLockless' EventStore.ClientAPI.Transport.Tcp.TcpConnectionMonitor' EventStore.ClientAPI.Transport.Tcp.TcpConnection' EventStore.ClientAPI.Transport.Tcp.TcpConnectionSsl' EventStore.ClientAPI.Transport.Tcp.TcpClientConnector' EventStore.ClientAPI.Internal.EstablishTcpConnectionMessage' EventStore.ClientAPI.ClientOperations.IResolvedEvent' EventStore.ClientAPI.Internal.Empty' EventStore.ClientAPI.SystemData.StatusCode' EventStore.ClientAPI.ClientOperations.ISubscriptionOperation,EventStore.ClientAPI.Internal.Empty' EventStore.ClientAPI.Messages.ClientMessage' EventStore.ClientAPI.Messages.ResolvedEvent' EventStore.ClientAPI.Common.Utils.Ensure' EventStore.ClientAPI.SystemData.UserCredentials' EventStore.ClientAPI.Transport.Http.IHttpClient' EventStore.ClientAPI.Common.Log.ConsoleLogger' EventStore.ClientAPI.Common.Log.DebugLogger' EventStore.ClientAPI.Common.Log.FileLogger' EventStore.ClientAPI.Common.Log.NoopLogger' EventStore.ClientAPI.Exceptions.OperationExpiredException' EventStore.ClientAPI.Messages.ResolvedIndexedEvent' EventStore.ClientAPI.Common.Utils.Threading.ConcurrentQueueWrapper<T>' EventStore.ClientAPI.Common.Utils.Threading.TaskEx' EventStore.ClientAPI.Exceptions.StreamDeletedException' EventStore.ClientAPI.Internal.ClusterDnsEndPointDiscoverer' EventStore.ClientAPI.Internal.EventStoreNodeConnection' EventStore.ClientAPI.Internal.StaticEndPointDiscoverer' EventStore.ClientAPI.ClientOperations.IResolvedEvent' EventStore.ClientAPI.Common.Utils.Threading.TaskCompletionSourceFactory' EventStore.ClientAPI.Internal.EventStoreConnectionLogicHandler' EventStore.ClientAPI.Internal.StartPersistentSubscriptionMessage' EventStore.ClientAPI.Internal.IEventStoreTransactionConnection' EventStore.ClientAPI.Common.SystemConsumerStrategies' EventStore.ClientAPI.Messages.EventRecord' EventStore.ClientAPI.Common.SystemMetadata' EventStore.ClientAPI.Common.Utils.Helper
EventStore.ClientAPI(net452),EventStore.ClientAPI.ClientOperations,EventStore.ClientAPI.Internal.EventStoreNodeConnection' EventStore.ClientAPI.Internal.EventStoreConnectionLogicHandler' EventStore.ClientAPI.Internal.OperationItem' EventStore.ClientAPI.Internal.StartOperationMessage' EventStore.ClientAPI.Internal.SubscriptionItem' EventStore.ClientAPI.ResolvedEvent' EventStore.ClientAPI.PersistentSubscriptionResolvedEvent' EventStore.ClientAPI.Internal.VolatileEventStoreSubscription,EventStore.ClientAPI.EventData' EventStore.ClientAPI.ILogger' EventStore.ClientAPI.Position' EventStore.ClientAPI.WriteResult' EventStore.ClientAPI.Exceptions.AccessDeniedException' EventStore.ClientAPI.Exceptions.InvalidTransactionException' EventStore.ClientAPI.Exceptions.StreamDeletedException' EventStore.ClientAPI.Exceptions.WrongExpectedVersionException' EventStore.ClientAPI.Messages.ClientMessage' EventStore.ClientAPI.Messages.NewEvent' EventStore.ClientAPI.Messages.WriteEvents' EventStore.ClientAPI.Messages.WriteEventsCompleted' EventStore.ClientAPI.Messages.OperationResult' EventStore.ClientAPI.SystemData.InspectionDecision' EventStore.ClientAPI.SystemData.InspectionResult' EventStore.ClientAPI.SystemData.TcpCommand' EventStore.ClientAPI.SystemData.UserCredentials' EventStore.ClientAPI.Messages.TransactionCommit' EventStore.ClientAPI.Messages.TransactionCommitCompleted' EventStore.ClientAPI.ConditionalWriteStatus' EventStore.ClientAPI.ConditionalWriteResult' EventStore.ClientAPI.PersistentSubscriptionResolvedEvent' EventStore.ClientAPI.IConnectToPersistentSubscriptions' EventStore.ClientAPI.PersistentEventStoreSubscription' EventStore.ClientAPI.PersistentSubscriptionNakEventAction' EventStore.ClientAPI.ResolvedEvent' EventStore.ClientAPI.SubscriptionDropReason' EventStore.ClientAPI.Common.Utils.Ensure' EventStore.ClientAPI.Messages.ConnectToPersistentSubscription' EventStore.ClientAPI.Messages.PersistentSubscriptionAckEvents' EventStore.ClientAPI.Messages.PersistentSubscriptionNakEvents' EventStore.ClientAPI.Messages.NakAction' EventStore.ClientAPI.Messages.PersistentSubscriptionConfirmation' EventStore.ClientAPI.Messages.PersistentSubscriptionStreamEventAppeared' EventStore.ClientAPI.Messages.SubscriptionDropped' EventStore.ClientAPI.Messages.SubscriptionDropReason' EventStore.ClientAPI.SystemData.TcpFlags' EventStore.ClientAPI.SystemData.TcpPackage' EventStore.ClientAPI.Transport.Tcp.TcpPackageConnection' EventStore.ClientAPI.PersistentSubscriptionSettings' EventStore.ClientAPI.Common.SystemConsumerStrategies' EventStore.ClientAPI.Internal.PersistentSubscriptionCreateResult' EventStore.ClientAPI.Internal.PersistentSubscriptionCreateStatus' EventStore.ClientAPI.Messages.CreatePersistentSubscription' EventStore.ClientAPI.Messages.CreatePersistentSubscriptionCompleted' EventStore.ClientAPI.Messages.CreatePersistentSubscriptionResult' EventStore.ClientAPI.Internal.PersistentSubscriptionDeleteResult' EventStore.ClientAPI.Internal.PersistentSubscriptionDeleteStatus' EventStore.ClientAPI.Messages.DeletePersistentSubscription' EventStore.ClientAPI.Messages.DeletePersistentSubscriptionCompleted' EventStore.ClientAPI.Messages.DeletePersistentSubscriptionResult' EventStore.ClientAPI.DeleteResult' EventStore.ClientAPI.Messages.DeleteStream' EventStore.ClientAPI.Messages.DeleteStreamCompleted' EventStore.ClientAPI.Common.Utils.Helper' EventStore.ClientAPI.Exceptions.CommandNotExpectedException' EventStore.ClientAPI.Exceptions.NoResultException' EventStore.ClientAPI.Exceptions.NotAuthenticatedException' EventStore.ClientAPI.Exceptions.ServerErrorException' EventStore.ClientAPI.Messages.NotHandled' EventStore.ClientAPI.Messages.MasterInfo' EventStore.ClientAPI.Messages.NotHandledReason' EventStore.ClientAPI.AllEventsSlice' EventStore.ClientAPI.ReadDirection' EventStore.ClientAPI.Messages.ReadAllEvents' EventStore.ClientAPI.Messages.ReadAllEventsCompleted' EventStore.ClientAPI.Messages.ReadAllResult' EventStore.ClientAPI.EventReadResult' EventStore.ClientAPI.EventReadStatus' EventStore.ClientAPI.Messages.ReadEvent' EventStore.ClientAPI.Messages.ReadEventCompleted' EventStore.ClientAPI.Messages.ReadEventResult' EventStore.ClientAPI.StreamEventsSlice' EventStore.ClientAPI.Messages.ReadStreamEvents' EventStore.ClientAPI.Messages.ReadStreamEventsCompleted' EventStore.ClientAPI.Messages.ReadStreamResult' EventStore.ClientAPI.SystemData.StatusCode' EventStore.ClientAPI.EventStoreTransaction' EventStore.ClientAPI.Internal.IEventStoreTransactionConnection' EventStore.ClientAPI.Messages.TransactionStart' EventStore.ClientAPI.Messages.TransactionStartCompleted' EventStore.ClientAPI.RecordedEvent' EventStore.ClientAPI.EventStoreSubscription' EventStore.ClientAPI.Common.Utils.Threading.ConcurrentQueueWrapper<T>' EventStore.ClientAPI.Common.Utils.Threading.TaskEx' EventStore.ClientAPI.Exceptions.ConnectionClosedException' EventStore.ClientAPI.Messages.UnsubscribeFromStream' EventStore.ClientAPI.Messages.TransactionWrite' EventStore.ClientAPI.Messages.TransactionWriteCompleted' EventStore.ClientAPI.Internal.PersistentSubscriptionUpdateResult' EventStore.ClientAPI.Internal.PersistentSubscriptionUpdateStatus' EventStore.ClientAPI.Messages.UpdatePersistentSubscription' EventStore.ClientAPI.Messages.UpdatePersistentSubscriptionCompleted' EventStore.ClientAPI.Messages.UpdatePersistentSubscriptionResult' EventStore.ClientAPI.Internal.VolatileEventStoreSubscription' EventStore.ClientAPI.Messages.SubscribeToStream' EventStore.ClientAPI.Messages.SubscriptionConfirmation' EventStore.ClientAPI.Messages.StreamEventAppeared
EventStore.ClientAPI(net452),EventStore.ClientAPI.Common.Log,EventStore.ClientAPI.Transport.Tcp.ProtobufExtensions' EventStore.ClientAPI.ConnectionSettingsBuilder' EventStore.ClientAPI.Transport.Tcp.TcpConnectionMonitor,EventStore.ClientAPI.ILogger
EventStore.ClientAPI(net452),EventStore.ClientAPI.Common,EventStore.ClientAPI.Internal.EventStoreNodeConnection' EventStore.ClientAPI.SystemSettings' EventStore.ClientAPI.StreamMetadata' EventStore.ClientAPI.PersistentSubscriptionSettingsBuilder' EventStore.ClientAPI.ClientOperations.CreatePersistentSubscriptionOperation' EventStore.ClientAPI.ClientOperations.UpdatePersistentSubscriptionOperation' EventStore.ClientAPI.PersistentSubscriptionSettings,
EventStore.ClientAPI(net452),EventStore.ClientAPI.Common.Utils,EventStore.ClientAPI.ClientOperations.CreatePersistentSubscriptionOperation' EventStore.ClientAPI.UserManagement.UserUpdateInformation' EventStore.ClientAPI.CatchUpSubscriptionSettings' EventStore.ClientAPI.ClientOperations.UpdatePersistentSubscriptionOperation' EventStore.ClientAPI.ClientOperations.OperationBase<TResult;TResponse>' EventStore.ClientAPI.DnsClusterSettingsBuilder' EventStore.ClientAPI.EventReadResult' EventStore.ClientAPI.Exceptions.StreamDeletedException' EventStore.ClientAPI.EventStoreTransaction' EventStore.ClientAPI.ConnectionSettings' EventStore.ClientAPI.Internal.ClusterDnsEndPointDiscoverer' EventStore.ClientAPI.ClientOperations.SubscriptionOperation<T;TE>' EventStore.ClientAPI.Internal.StaticEndPointDiscoverer' EventStore.ClientAPI.Internal.SimpleQueuedHandler' EventStore.ClientAPI.EventStoreCatchUpSubscription' EventStore.ClientAPI.EventStoreStreamCatchUpSubscription' EventStore.ClientAPI.ConnectionSettingsBuilder' EventStore.ClientAPI.EventStoreConnection' EventStore.ClientAPI.Internal.OperationItem' EventStore.ClientAPI.Internal.OperationsManager' EventStore.ClientAPI.RawStreamMetadataResult' EventStore.ClientAPI.Internal.EventStoreConnectionLogicHandler' EventStore.ClientAPI.StreamEventsSlice' EventStore.ClientAPI.Internal.SubscriptionItem' EventStore.ClientAPI.Internal.SubscriptionsManager' EventStore.ClientAPI.StreamMetadataResult' EventStore.ClientAPI.PersistentSubscriptionSettingsBuilder' EventStore.ClientAPI.SystemData.InspectionResult' EventStore.ClientAPI.Internal.StartConnectionMessage' EventStore.ClientAPI.Internal.TcpConnectionEstablishedMessage' EventStore.ClientAPI.Internal.TcpConnectionClosedMessage' EventStore.ClientAPI.Internal.StartOperationMessage' EventStore.ClientAPI.Internal.StartSubscriptionMessage' EventStore.ClientAPI.Internal.StartPersistentSubscriptionMessage' EventStore.ClientAPI.PersistentSubscriptions.PersistentSubscriptionsManager' EventStore.ClientAPI.StreamMetadata' EventStore.ClientAPI.StreamMetadataBuilder' EventStore.ClientAPI.SystemData.UserCredentials' EventStore.ClientAPI.SystemData.TcpPackage' EventStore.ClientAPI.Transport.Tcp.LengthPrefixMessageFramer' EventStore.ClientAPI.Transport.Http.AsyncStreamCopier<T>' EventStore.ClientAPI.Transport.Http.ClientOperationState' EventStore.ClientAPI.Transport.Tcp.TcpClientConnector' EventStore.ClientAPI.ClusterSettings' EventStore.ClientAPI.Transport.Tcp.TcpConnection' EventStore.ClientAPI.Transport.Tcp.TcpConnectionBase' EventStore.ClientAPI.Transport.Tcp.TcpConnectionMonitor' EventStore.ClientAPI.UserManagement.ResetPasswordDetails' EventStore.ClientAPI.Transport.Tcp.TcpConnectionLockless' EventStore.ClientAPI.UserManagement.ChangePasswordDetails' EventStore.ClientAPI.UserManagement.UsersManager' EventStore.ClientAPI.UserManagement.UserCreationInformation' EventStore.ClientAPI.Transport.Tcp.TcpPackageConnection' EventStore.ClientAPI.Transport.Tcp.TcpConnectionSsl' EventStore.ClientAPI.ClientOperations.ConnectToPersistentSubscriptionOperation' EventStore.ClientAPI.Projections.ProjectionsManager' EventStore.ClientAPI.Internal.EventStoreNodeConnection' EventStore.ClientAPI.Transport.Http.HttpAsyncClient' EventStore.ClientAPI.SystemSettings,EventStore.ClientAPI.Internal.Empty
EventStore.ClientAPI(net452),EventStore.ClientAPI.Common.Utils.Threading,EventStore.ClientAPI.Internal.OperationsManager' EventStore.ClientAPI.EventStoreCatchUpSubscription' EventStore.ClientAPI.Transport.Tcp.TcpConnection' EventStore.ClientAPI.ClientOperations.SubscriptionOperation<T;TE>' EventStore.ClientAPI.Transport.Tcp.TcpConnectionLockless' EventStore.ClientAPI.Transport.Tcp.TcpConnectionSsl' EventStore.ClientAPI.EventStorePersistentSubscription' EventStore.ClientAPI.PersistentSubscriptions.PersistentSubscriptionsClient' EventStore.ClientAPI.UserManagement.UsersClient' EventStore.ClientAPI.Projections.ProjectionsClient' EventStore.ClientAPI.Internal.EventStoreNodeConnection' EventStore.ClientAPI.EventStorePersistentSubscriptionBase' EventStore.ClientAPI.IEventStoreConnectionExtensions,EventStore.ClientAPI.Exceptions.OperationTimedOutException
EventStore.ClientAPI(net452),EventStore.ClientAPI.Exceptions,EventStore.ClientAPI.ClientOperations.AppendToStreamOperation' EventStore.ClientAPI.ClientOperations.ReadAllEventsBackwardOperation' EventStore.ClientAPI.ClientOperations.ReadAllEventsForwardOperation' EventStore.ClientAPI.ClientOperations.ReadStreamEventsBackwardOperation' EventStore.ClientAPI.ClientOperations.ConnectToPersistentSubscriptionOperation' EventStore.ClientAPI.ClientOperations.DeleteStreamOperation' EventStore.ClientAPI.ClientOperations.DeletePersistentSubscriptionOperation' EventStore.ClientAPI.ClientOperations.CreatePersistentSubscriptionOperation' EventStore.ClientAPI.ClientOperations.StartTransactionOperation' EventStore.ClientAPI.ClientOperations.TransactionalWriteOperation' EventStore.ClientAPI.ClientOperations.UpdatePersistentSubscriptionOperation' EventStore.ClientAPI.ClientOperations.ReadEventOperation' EventStore.ClientAPI.ClientOperations.SubscriptionOperation<T;TE>' EventStore.ClientAPI.ClientOperations.CommitTransactionOperation' EventStore.ClientAPI.ClientOperations.ConditionalAppendToStreamOperation' EventStore.ClientAPI.ClientOperations.ReadStreamEventsForwardOperation' EventStore.ClientAPI.Internal.EventStoreConnectionLogicHandler' EventStore.ClientAPI.Internal.ClusterDnsEndPointDiscoverer' EventStore.ClientAPI.ClientOperations.OperationBase<TResult;TResponse>' EventStore.ClientAPI.Internal.SubscriptionsManager' EventStore.ClientAPI.Internal.OperationsManager' EventStore.ClientAPI.ConnectionSettingsBuilder' EventStore.ClientAPI.Common.Utils.Threading.TaskExtensions' EventStore.ClientAPI.PersistentSubscriptions.PersistentSubscriptionsClient' EventStore.ClientAPI.Projections.ProjectionsClient' EventStore.ClientAPI.EventStoreStreamCatchUpSubscription' EventStore.ClientAPI.UserManagement.UsersClient,EventStore.ClientAPI.Common.Utils.Ensure' EventStore.ClientAPI.EventData' EventStore.ClientAPI.IEventStoreConnection
EventStore.ClientAPI(net452),EventStore.ClientAPI.Internal,EventStore.ClientAPI.EventStoreConnection' EventStore.ClientAPI.AllEventsSlice' EventStore.ClientAPI.Common.Utils.Helper' EventStore.ClientAPI.EventData' EventStore.ClientAPI.RawStreamMetadataResult' EventStore.ClientAPI.StreamEventsSlice' EventStore.ClientAPI.RecordedEvent' EventStore.ClientAPI.StreamMetadata' EventStore.ClientAPI.SystemData.TcpPackage' EventStore.ClientAPI.EventStorePersistentSubscription' EventStore.ClientAPI.EventStoreTransaction' EventStore.ClientAPI.ClientOperations.StartTransactionOperation' EventStore.ClientAPI.ClientOperations.CreatePersistentSubscriptionOperation' EventStore.ClientAPI.ClientOperations.DeletePersistentSubscriptionOperation' EventStore.ClientAPI.ClientOperations.UpdatePersistentSubscriptionOperation' EventStore.ClientAPI.ClientOperations.VolatileSubscriptionOperation,EventStore.ClientAPI.GossipSeed' EventStore.ClientAPI.IEndPointDiscoverer' EventStore.ClientAPI.ILogger' EventStore.ClientAPI.NodeEndPoints' EventStore.ClientAPI.NodePreference' EventStore.ClientAPI.Common.Utils.Ensure' EventStore.ClientAPI.Exceptions.ClusterException' EventStore.ClientAPI.Messages.ClusterMessages' EventStore.ClientAPI.Messages.ClusterInfoDto' EventStore.ClientAPI.Messages.MemberInfoDto' EventStore.ClientAPI.Messages.VNodeState' EventStore.ClientAPI.Transport.Http.EndpointExtensions' EventStore.ClientAPI.Transport.Http.HttpAsyncClient' EventStore.ClientAPI.Transport.Http.HttpStatusCode' EventStore.ClientAPI.Transport.Http.IHttpClient' EventStore.ClientAPI.ResolvedEvent' EventStore.ClientAPI.ClientAuthenticationFailedEventArgs' EventStore.ClientAPI.ClientClosedEventArgs' EventStore.ClientAPI.ClientConnectionEventArgs' EventStore.ClientAPI.ClientErrorEventArgs' EventStore.ClientAPI.ClientReconnectingEventArgs' EventStore.ClientAPI.ConnectionSettings' EventStore.ClientAPI.IEventStoreConnection' EventStore.ClientAPI.Consts' EventStore.ClientAPI.ClientOperations.ConnectToPersistentSubscriptionOperation' EventStore.ClientAPI.ClientOperations.IClientOperation' EventStore.ClientAPI.ClientOperations.VolatileSubscriptionOperation' EventStore.ClientAPI.Common.Utils.Helper' EventStore.ClientAPI.Exceptions.CannotEstablishConnectionException' EventStore.ClientAPI.Exceptions.EventStoreConnectionException' EventStore.ClientAPI.Messages.ClientMessage' EventStore.ClientAPI.Messages.IdentifyClient' EventStore.ClientAPI.SystemData.InspectionDecision' EventStore.ClientAPI.SystemData.TcpCommand' EventStore.ClientAPI.SystemData.TcpFlags' EventStore.ClientAPI.SystemData.TcpPackage' EventStore.ClientAPI.Transport.Tcp.TcpPackageConnection' EventStore.ClientAPI.AllEventsSlice' EventStore.ClientAPI.CatchUpSubscriptionSettings' EventStore.ClientAPI.ClientApiConstants' EventStore.ClientAPI.ClusterSettings' EventStore.ClientAPI.ConditionalWriteResult' EventStore.ClientAPI.DeleteResult' EventStore.ClientAPI.EventData' EventStore.ClientAPI.EventReadResult' EventStore.ClientAPI.EventReadStatus' EventStore.ClientAPI.EventStoreCatchUpSubscription' EventStore.ClientAPI.EventStoreAllCatchUpSubscription' EventStore.ClientAPI.EventStoreStreamCatchUpSubscription' EventStore.ClientAPI.EventStoreConnection' EventStore.ClientAPI.EventStorePersistentSubscription' EventStore.ClientAPI.EventStorePersistentSubscriptionBase' EventStore.ClientAPI.EventStoreSubscription' EventStore.ClientAPI.EventStoreTransaction' EventStore.ClientAPI.ExpectedVersion' EventStore.ClientAPI.PersistentSubscriptionSettings' EventStore.ClientAPI.Position' EventStore.ClientAPI.RawStreamMetadataResult' EventStore.ClientAPI.StreamEventsSlice' EventStore.ClientAPI.StreamMetadata' EventStore.ClientAPI.StreamMetadataResult' EventStore.ClientAPI.StreamPosition' EventStore.ClientAPI.SubscriptionDropReason' EventStore.ClientAPI.SystemSettings' EventStore.ClientAPI.WriteResult' EventStore.ClientAPI.ClientOperations.AppendToStreamOperation' EventStore.ClientAPI.ClientOperations.CommitTransactionOperation' EventStore.ClientAPI.ClientOperations.ConditionalAppendToStreamOperation' EventStore.ClientAPI.ClientOperations.CreatePersistentSubscriptionOperation' EventStore.ClientAPI.ClientOperations.DeletePersistentSubscriptionOperation' EventStore.ClientAPI.ClientOperations.DeleteStreamOperation' EventStore.ClientAPI.ClientOperations.ReadAllEventsBackwardOperation' EventStore.ClientAPI.ClientOperations.ReadAllEventsForwardOperation' EventStore.ClientAPI.ClientOperations.ReadEventOperation' EventStore.ClientAPI.ClientOperations.ReadStreamEventsBackwardOperation' EventStore.ClientAPI.ClientOperations.ReadStreamEventsForwardOperation' EventStore.ClientAPI.ClientOperations.StartTransactionOperation' EventStore.ClientAPI.ClientOperations.TransactionalWriteOperation' EventStore.ClientAPI.ClientOperations.UpdatePersistentSubscriptionOperation' EventStore.ClientAPI.Common.SystemStreams' EventStore.ClientAPI.Common.SystemEventTypes' EventStore.ClientAPI.Common.Utils.Threading.TaskCompletionSourceFactory' EventStore.ClientAPI.SystemData.UserCredentials' EventStore.ClientAPI.PersistentSubscriptionResolvedEvent' EventStore.ClientAPI.PersistentEventStoreSubscription' EventStore.ClientAPI.Common.Utils.Threading.ConcurrentQueueWrapper<T>' EventStore.ClientAPI.Exceptions.ConnectionClosedException' EventStore.ClientAPI.Exceptions.OperationExpiredException' EventStore.ClientAPI.Exceptions.OperationTimedOutException' EventStore.ClientAPI.Exceptions.RetriesLimitReachedException' EventStore.ClientAPI.ClientOperations.ISubscriptionOperation
EventStore.ClientAPI(net452),EventStore.ClientAPI.Messages,EventStore.ClientAPI.AllEventsSlice' EventStore.ClientAPI.SystemData.StatusCode' EventStore.ClientAPI.StreamEventsSlice' EventStore.ClientAPI.ResolvedEvent' EventStore.ClientAPI.RecordedEvent' EventStore.ClientAPI.ClientOperations.OperationBase<TResult;TResponse>' EventStore.ClientAPI.ClientOperations.ReadAllEventsBackwardOperation' EventStore.ClientAPI.ClientOperations.ReadAllEventsForwardOperation' EventStore.ClientAPI.ClientOperations.DeletePersistentSubscriptionOperation' EventStore.ClientAPI.ClientOperations.CreatePersistentSubscriptionOperation' EventStore.ClientAPI.Internal.EventStoreConnectionLogicHandler' EventStore.ClientAPI.EventStoreConnection' EventStore.ClientAPI.EventReadResult' EventStore.ClientAPI.ClientOperations.CommitTransactionOperation' EventStore.ClientAPI.ClientOperations.ReadEventOperation' EventStore.ClientAPI.ClientOperations.ReadStreamEventsBackwardOperation' EventStore.ClientAPI.ClientOperations.ReadStreamEventsForwardOperation' EventStore.ClientAPI.ClientOperations.AppendToStreamOperation' EventStore.ClientAPI.ClientOperations.VolatileSubscriptionOperation' EventStore.ClientAPI.ClientOperations.ConnectToPersistentSubscriptionOperation' EventStore.ClientAPI.ClientOperations.DeleteStreamOperation' EventStore.ClientAPI.ClientOperations.ConditionalAppendToStreamOperation' EventStore.ClientAPI.ClientOperations.TransactionalWriteOperation' EventStore.ClientAPI.ClientOperations.StartTransactionOperation' EventStore.ClientAPI.ClientOperations.SubscriptionOperation<T;TE>' EventStore.ClientAPI.ClientOperations.UpdatePersistentSubscriptionOperation' EventStore.ClientAPI.Internal.ClusterDnsEndPointDiscoverer,
EventStore.ClientAPI(net452),EventStore.ClientAPI.PersistentSubscriptions,,EventStore.ClientAPI.ILogger' EventStore.ClientAPI.Common.Utils.Threading.TaskCompletionSourceFactory' EventStore.ClientAPI.Exceptions.PersistentSubscriptionCommandFailedException' EventStore.ClientAPI.SystemData.UserCredentials' EventStore.ClientAPI.Transport.Http.EndpointExtensions' EventStore.ClientAPI.Transport.Http.HttpAsyncClient' EventStore.ClientAPI.Transport.Http.HttpStatusCode' EventStore.ClientAPI.Common.Utils.Ensure
