Implementation smell,Namespace,Class,File,Method,Description
Complex Method,Bifrost.Events.Azure.Tables,EventStore,D:\research\architectureSmells\repos\dolittle_Bifrost\Source\Bifrost.Events.Azure.Tables\EventStore.cs,GetEntityPropertyFor,Cyclomatic complexity of the method is 16
Complex Method,Bifrost.Events.Azure.Tables,PropertyHelper,D:\research\architectureSmells\repos\dolittle_Bifrost\Source\Bifrost.Events.Azure.Tables\PropertyHelper.cs,GetValue,Cyclomatic complexity of the method is 13
Long Identifier,Bifrost.Events.Azure.Tables,EventStore,D:\research\architectureSmells\repos\dolittle_Bifrost\Source\Bifrost.Events.Azure.Tables\EventStore.cs,EventStore,The length of the parameter applicationResourceIdentifierConverter is 38.
Long Identifier,Bifrost.Events.Azure.Tables,EventStore,D:\research\architectureSmells\repos\dolittle_Bifrost\Source\Bifrost.Events.Azure.Tables\EventStore.cs,,The length of the parameter _applicationResourceIdentifierConverter is 39.
Long Statement,Bifrost.Events.Azure.Tables,EventStore,D:\research\architectureSmells\repos\dolittle_Bifrost\Source\Bifrost.Events.Azure.Tables\EventStore.cs,GetFor,The length of the statement  "                var eventResource = GetApplicationResourceIdentifierFromSanitizedString(entity.Properties[PropertiesFor<EventEnvelope>.GetPropertyName(e => e.Event)].StringValue);" is 163.
Long Statement,Bifrost.Events.Azure.Tables,EventStore,D:\research\architectureSmells\repos\dolittle_Bifrost\Source\Bifrost.Events.Azure.Tables\EventStore.cs,GetFor,The length of the statement  "                var eventSourceResource = GetApplicationResourceIdentifierFromSanitizedString(entity.Properties[PropertiesFor<EventEnvelope>.GetPropertyName(e => e.EventSource)].StringValue);" is 175.
Long Statement,Bifrost.Events.Azure.Tables,EventStore,D:\research\architectureSmells\repos\dolittle_Bifrost\Source\Bifrost.Events.Azure.Tables\EventStore.cs,GetEntityPropertyFor,The length of the statement  "            if (valueType == typeof(EventSourceVersion)) entityProperty = new EntityProperty(((EventSourceVersion)value).Combine());" is 120.
Long Statement,Bifrost.Events.Azure.Tables,EventStore,D:\research\architectureSmells\repos\dolittle_Bifrost\Source\Bifrost.Events.Azure.Tables\EventStore.cs,GetEntityPropertyFor,The length of the statement  "            else if (valueType.HasInterface<IApplicationResourceIdentifier>()) entityProperty = new EntityProperty(_applicationResourceIdentifierConverter.AsString((IApplicationResourceIdentifier)value));" is 192.
Magic Number,Bifrost.Events.Azure.Tables,EventStore,D:\research\architectureSmells\repos\dolittle_Bifrost\Source\Bifrost.Events.Azure.Tables\EventStore.cs,EventStore,The following statement contains a magic number: tableClient.DefaultRequestOptions.RetryPolicy = new ExponentialRetry(TimeSpan.FromMilliseconds(100)' 5);
Magic Number,Bifrost.Events.Azure.Tables,EventStore,D:\research\architectureSmells\repos\dolittle_Bifrost\Source\Bifrost.Events.Azure.Tables\EventStore.cs,EventStore,The following statement contains a magic number: tableClient.DefaultRequestOptions.RetryPolicy = new ExponentialRetry(TimeSpan.FromMilliseconds(100)' 5);
