Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,Bifrost(net461),Bifrost.Applications,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Bifrost.Applications' Bifrost.Execution,Bifrost.Applications.Application' Bifrost.Applications.ApplicationArea' Bifrost.Applications.ApplicationConfigurationBuilder' Bifrost.Applications.ApplicationResources' Bifrost.Execution.AppDomainAssemblyProvider' Bifrost.Execution.AssemblyFilters' Bifrost.Execution.AssemblyProvider' Bifrost.Execution.ExecutionContext' Bifrost.Execution.ExecutionContextFactory' Bifrost.Execution.IBindingConvention,Bifrost.Applications.Application' Bifrost.Applications.ApplicationArea' Bifrost.Applications.ApplicationConfigurationBuilder' Bifrost.Applications.ApplicationResources' Bifrost.Execution.AppDomainAssemblyProvider' Bifrost.Execution.AssemblyFilters' Bifrost.Execution.AssemblyProvider' Bifrost.Execution.ExecutionContext' Bifrost.Execution.ExecutionContextFactory' Bifrost.Execution.IBindingConvention
Cyclic Dependency,Bifrost(net461),Bifrost.Applications,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Bifrost.Applications' Bifrost.Execution' Bifrost.Concepts,Bifrost.Applications.Application' Bifrost.Applications.ApplicationArea' Bifrost.Applications.ApplicationConfigurationBuilder' Bifrost.Applications.ApplicationResources' Bifrost.Execution.AppDomainAssemblyProvider' Bifrost.Execution.AssemblyFilters' Bifrost.Execution.AssemblyProvider' Bifrost.Execution.ExecutionContext' Bifrost.Execution.ExecutionContextFactory' Bifrost.Execution.IBindingConvention' Bifrost.Concepts.ConceptAs<T>,Bifrost.Applications.Application' Bifrost.Applications.ApplicationArea' Bifrost.Applications.ApplicationConfigurationBuilder' Bifrost.Applications.ApplicationResources' Bifrost.Execution.AppDomainAssemblyProvider' Bifrost.Execution.AssemblyFilters' Bifrost.Execution.AssemblyProvider' Bifrost.Execution.ExecutionContext' Bifrost.Execution.ExecutionContextFactory' Bifrost.Execution.IBindingConvention' Bifrost.Concepts.ConceptAs<T>
Cyclic Dependency,Bifrost(net461),Bifrost.Applications,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Bifrost.Applications' Bifrost.Execution' Bifrost.Logging' Bifrost.Execution,Bifrost.Applications.Application' Bifrost.Applications.ApplicationArea' Bifrost.Applications.ApplicationConfigurationBuilder' Bifrost.Applications.ApplicationResources' Bifrost.Execution.AppDomainAssemblyProvider' Bifrost.Execution.AssemblyFilters' Bifrost.Execution.AssemblyProvider' Bifrost.Execution.ExecutionContext' Bifrost.Execution.ExecutionContextFactory' Bifrost.Execution.IBindingConvention' Bifrost.Logging.ICanConfigureLogAppenders' Bifrost.Logging.LogAppenders,Bifrost.Applications.Application' Bifrost.Applications.ApplicationArea' Bifrost.Applications.ApplicationConfigurationBuilder' Bifrost.Applications.ApplicationResources' Bifrost.Execution.AppDomainAssemblyProvider' Bifrost.Execution.AssemblyFilters' Bifrost.Execution.AssemblyProvider' Bifrost.Execution.ExecutionContext' Bifrost.Execution.ExecutionContextFactory' Bifrost.Execution.IBindingConvention' Bifrost.Logging.ICanConfigureLogAppenders' Bifrost.Logging.LogAppenders
Cyclic Dependency,Bifrost(net461),Bifrost.Applications,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Bifrost.Applications' Bifrost.Execution' Bifrost.Configuration' Bifrost.Tenancy' Bifrost.Execution,Bifrost.Applications.Application' Bifrost.Applications.ApplicationArea' Bifrost.Applications.ApplicationConfigurationBuilder' Bifrost.Applications.ApplicationResources' Bifrost.Execution.AppDomainAssemblyProvider' Bifrost.Execution.AssemblyFilters' Bifrost.Execution.AssemblyProvider' Bifrost.Execution.ExecutionContext' Bifrost.Execution.ExecutionContextFactory' Bifrost.Execution.IBindingConvention' Bifrost.Configuration.ConfigurationExtensions' Bifrost.Configuration.CallContextConfiguration' Bifrost.Configuration.CommandsConfiguration' Bifrost.Configuration.Configure' Bifrost.Configuration.DefaultStorageConfiguration' Bifrost.Configuration.ICanConfigure' Bifrost.Configuration.IConfigure' Bifrost.Configuration.SecurityConfiguration' Bifrost.Configuration.SerializationConfiguration' Bifrost.Tenancy.ITenancyConfiguration' Bifrost.Tenancy.TenancyConfiguration' Bifrost.Tenancy.TenantId,Bifrost.Applications.Application' Bifrost.Applications.ApplicationArea' Bifrost.Applications.ApplicationConfigurationBuilder' Bifrost.Applications.ApplicationResources' Bifrost.Execution.AppDomainAssemblyProvider' Bifrost.Execution.AssemblyFilters' Bifrost.Execution.AssemblyProvider' Bifrost.Execution.ExecutionContext' Bifrost.Execution.ExecutionContextFactory' Bifrost.Execution.IBindingConvention' Bifrost.Configuration.ConfigurationExtensions' Bifrost.Configuration.CallContextConfiguration' Bifrost.Configuration.CommandsConfiguration' Bifrost.Configuration.Configure' Bifrost.Configuration.DefaultStorageConfiguration' Bifrost.Configuration.ICanConfigure' Bifrost.Configuration.IConfigure' Bifrost.Configuration.SecurityConfiguration' Bifrost.Configuration.SerializationConfiguration' Bifrost.Tenancy.ITenancyConfiguration' Bifrost.Tenancy.TenancyConfiguration' Bifrost.Tenancy.TenantId
Cyclic Dependency,Bifrost(net461),Bifrost.Configuration,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Bifrost.Configuration' Bifrost.Events,Bifrost.Configuration.ConfigurationExtensions' Bifrost.Configuration.CallContextConfiguration' Bifrost.Configuration.CommandsConfiguration' Bifrost.Configuration.Configure' Bifrost.Configuration.DefaultStorageConfiguration' Bifrost.Configuration.ICanConfigure' Bifrost.Configuration.IConfigure' Bifrost.Configuration.SecurityConfiguration' Bifrost.Configuration.SerializationConfiguration' Bifrost.Events.CausedBy' Bifrost.Events.CommittedEventStreamCoordinator' Bifrost.Events.CommittedEventStreamCoordinatorInitializer' Bifrost.Events.CommittedEventStreamReceiverConfiguration' Bifrost.Events.EventApplicationResourceResolver' Bifrost.Events.EventEnvelope' Bifrost.Events.EventEnvelopes' Bifrost.Events.EventSubscriber<T>' Bifrost.Events.IEvent,Bifrost.Configuration.ConfigurationExtensions' Bifrost.Configuration.CallContextConfiguration' Bifrost.Configuration.CommandsConfiguration' Bifrost.Configuration.Configure' Bifrost.Configuration.DefaultStorageConfiguration' Bifrost.Configuration.ICanConfigure' Bifrost.Configuration.IConfigure' Bifrost.Configuration.SecurityConfiguration' Bifrost.Configuration.SerializationConfiguration' Bifrost.Events.CausedBy' Bifrost.Events.CommittedEventStreamCoordinator' Bifrost.Events.CommittedEventStreamCoordinatorInitializer' Bifrost.Events.CommittedEventStreamReceiverConfiguration' Bifrost.Events.EventApplicationResourceResolver' Bifrost.Events.EventEnvelope' Bifrost.Events.EventEnvelopes' Bifrost.Events.EventSubscriber<T>' Bifrost.Events.IEvent
Cyclic Dependency,Bifrost(net461),Bifrost.Configuration,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Bifrost.Configuration' Bifrost.Tenancy' Bifrost.Execution,Bifrost.Configuration.ConfigurationExtensions' Bifrost.Configuration.CallContextConfiguration' Bifrost.Configuration.CommandsConfiguration' Bifrost.Configuration.Configure' Bifrost.Configuration.DefaultStorageConfiguration' Bifrost.Configuration.ICanConfigure' Bifrost.Configuration.IConfigure' Bifrost.Configuration.SecurityConfiguration' Bifrost.Configuration.SerializationConfiguration' Bifrost.Tenancy.ITenancyConfiguration' Bifrost.Tenancy.TenancyConfiguration' Bifrost.Tenancy.TenantId' Bifrost.Execution.AppDomainAssemblyProvider' Bifrost.Execution.AssemblyFilters' Bifrost.Execution.AssemblyProvider' Bifrost.Execution.ExecutionContext' Bifrost.Execution.ExecutionContextFactory' Bifrost.Execution.IBindingConvention,Bifrost.Configuration.ConfigurationExtensions' Bifrost.Configuration.CallContextConfiguration' Bifrost.Configuration.CommandsConfiguration' Bifrost.Configuration.Configure' Bifrost.Configuration.DefaultStorageConfiguration' Bifrost.Configuration.ICanConfigure' Bifrost.Configuration.IConfigure' Bifrost.Configuration.SecurityConfiguration' Bifrost.Configuration.SerializationConfiguration' Bifrost.Tenancy.ITenancyConfiguration' Bifrost.Tenancy.TenancyConfiguration' Bifrost.Tenancy.TenantId' Bifrost.Execution.AppDomainAssemblyProvider' Bifrost.Execution.AssemblyFilters' Bifrost.Execution.AssemblyProvider' Bifrost.Execution.ExecutionContext' Bifrost.Execution.ExecutionContextFactory' Bifrost.Execution.IBindingConvention
Cyclic Dependency,Bifrost(net461),Bifrost.Configuration,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Bifrost.Configuration' Bifrost.Tenancy' Bifrost.Execution' Bifrost.Applications,Bifrost.Configuration.ConfigurationExtensions' Bifrost.Configuration.CallContextConfiguration' Bifrost.Configuration.CommandsConfiguration' Bifrost.Configuration.Configure' Bifrost.Configuration.DefaultStorageConfiguration' Bifrost.Configuration.ICanConfigure' Bifrost.Configuration.IConfigure' Bifrost.Configuration.SecurityConfiguration' Bifrost.Configuration.SerializationConfiguration' Bifrost.Tenancy.ITenancyConfiguration' Bifrost.Tenancy.TenancyConfiguration' Bifrost.Tenancy.TenantId' Bifrost.Execution.AppDomainAssemblyProvider' Bifrost.Execution.AssemblyFilters' Bifrost.Execution.AssemblyProvider' Bifrost.Execution.ExecutionContext' Bifrost.Execution.ExecutionContextFactory' Bifrost.Execution.IBindingConvention' Bifrost.Applications.Application' Bifrost.Applications.ApplicationArea' Bifrost.Applications.ApplicationConfigurationBuilder' Bifrost.Applications.ApplicationResources,Bifrost.Configuration.ConfigurationExtensions' Bifrost.Configuration.CallContextConfiguration' Bifrost.Configuration.CommandsConfiguration' Bifrost.Configuration.Configure' Bifrost.Configuration.DefaultStorageConfiguration' Bifrost.Configuration.ICanConfigure' Bifrost.Configuration.IConfigure' Bifrost.Configuration.SecurityConfiguration' Bifrost.Configuration.SerializationConfiguration' Bifrost.Tenancy.ITenancyConfiguration' Bifrost.Tenancy.TenancyConfiguration' Bifrost.Tenancy.TenantId' Bifrost.Execution.AppDomainAssemblyProvider' Bifrost.Execution.AssemblyFilters' Bifrost.Execution.AssemblyProvider' Bifrost.Execution.ExecutionContext' Bifrost.Execution.ExecutionContextFactory' Bifrost.Execution.IBindingConvention' Bifrost.Applications.Application' Bifrost.Applications.ApplicationArea' Bifrost.Applications.ApplicationConfigurationBuilder' Bifrost.Applications.ApplicationResources
Cyclic Dependency,Bifrost(net461),Bifrost.Configuration,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Bifrost.Configuration' Bifrost.Tenancy' Bifrost.Security' Bifrost.Execution' Bifrost.Applications,Bifrost.Configuration.ConfigurationExtensions' Bifrost.Configuration.CallContextConfiguration' Bifrost.Configuration.CommandsConfiguration' Bifrost.Configuration.Configure' Bifrost.Configuration.DefaultStorageConfiguration' Bifrost.Configuration.ICanConfigure' Bifrost.Configuration.IConfigure' Bifrost.Configuration.SecurityConfiguration' Bifrost.Configuration.SerializationConfiguration' Bifrost.Tenancy.ITenancyConfiguration' Bifrost.Tenancy.TenancyConfiguration' Bifrost.Tenancy.TenantId' Bifrost.Security.ICanResolvePrincipal' Bifrost.Security.SecurableExtensions' Bifrost.Security.SecurityContextExtensions' Bifrost.Execution.AppDomainAssemblyProvider' Bifrost.Execution.AssemblyFilters' Bifrost.Execution.AssemblyProvider' Bifrost.Execution.ExecutionContext' Bifrost.Execution.ExecutionContextFactory' Bifrost.Execution.IBindingConvention' Bifrost.Applications.Application' Bifrost.Applications.ApplicationArea' Bifrost.Applications.ApplicationConfigurationBuilder' Bifrost.Applications.ApplicationResources,Bifrost.Configuration.ConfigurationExtensions' Bifrost.Configuration.CallContextConfiguration' Bifrost.Configuration.CommandsConfiguration' Bifrost.Configuration.Configure' Bifrost.Configuration.DefaultStorageConfiguration' Bifrost.Configuration.ICanConfigure' Bifrost.Configuration.IConfigure' Bifrost.Configuration.SecurityConfiguration' Bifrost.Configuration.SerializationConfiguration' Bifrost.Tenancy.ITenancyConfiguration' Bifrost.Tenancy.TenancyConfiguration' Bifrost.Tenancy.TenantId' Bifrost.Security.ICanResolvePrincipal' Bifrost.Security.SecurableExtensions' Bifrost.Security.SecurityContextExtensions' Bifrost.Execution.AppDomainAssemblyProvider' Bifrost.Execution.AssemblyFilters' Bifrost.Execution.AssemblyProvider' Bifrost.Execution.ExecutionContext' Bifrost.Execution.ExecutionContextFactory' Bifrost.Execution.IBindingConvention' Bifrost.Applications.Application' Bifrost.Applications.ApplicationArea' Bifrost.Applications.ApplicationConfigurationBuilder' Bifrost.Applications.ApplicationResources
Cyclic Dependency,Bifrost(net461),Bifrost,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Bifrost' Bifrost.Configuration' Bifrost.Tenancy' Bifrost.Execution,Bifrost.AssemblySpecifier' Bifrost.Configuration.ConfigurationExtensions' Bifrost.Configuration.CallContextConfiguration' Bifrost.Configuration.CommandsConfiguration' Bifrost.Configuration.Configure' Bifrost.Configuration.DefaultStorageConfiguration' Bifrost.Configuration.ICanConfigure' Bifrost.Configuration.IConfigure' Bifrost.Configuration.SecurityConfiguration' Bifrost.Configuration.SerializationConfiguration' Bifrost.Tenancy.ITenancyConfiguration' Bifrost.Tenancy.TenancyConfiguration' Bifrost.Tenancy.TenantId' Bifrost.Execution.AppDomainAssemblyProvider' Bifrost.Execution.AssemblyFilters' Bifrost.Execution.AssemblyProvider' Bifrost.Execution.ExecutionContext' Bifrost.Execution.ExecutionContextFactory' Bifrost.Execution.IBindingConvention,Bifrost.AssemblySpecifier' Bifrost.Configuration.ConfigurationExtensions' Bifrost.Configuration.CallContextConfiguration' Bifrost.Configuration.CommandsConfiguration' Bifrost.Configuration.Configure' Bifrost.Configuration.DefaultStorageConfiguration' Bifrost.Configuration.ICanConfigure' Bifrost.Configuration.IConfigure' Bifrost.Configuration.SecurityConfiguration' Bifrost.Configuration.SerializationConfiguration' Bifrost.Tenancy.ITenancyConfiguration' Bifrost.Tenancy.TenancyConfiguration' Bifrost.Tenancy.TenantId' Bifrost.Execution.AppDomainAssemblyProvider' Bifrost.Execution.AssemblyFilters' Bifrost.Execution.AssemblyProvider' Bifrost.Execution.ExecutionContext' Bifrost.Execution.ExecutionContextFactory' Bifrost.Execution.IBindingConvention
Cyclic Dependency,Bifrost(net461),Bifrost,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Bifrost' Bifrost.Configuration' Bifrost.Tenancy' Bifrost.Security' Bifrost.Execution,Bifrost.AssemblySpecifier' Bifrost.Configuration.ConfigurationExtensions' Bifrost.Configuration.CallContextConfiguration' Bifrost.Configuration.CommandsConfiguration' Bifrost.Configuration.Configure' Bifrost.Configuration.DefaultStorageConfiguration' Bifrost.Configuration.ICanConfigure' Bifrost.Configuration.IConfigure' Bifrost.Configuration.SecurityConfiguration' Bifrost.Configuration.SerializationConfiguration' Bifrost.Tenancy.ITenancyConfiguration' Bifrost.Tenancy.TenancyConfiguration' Bifrost.Tenancy.TenantId' Bifrost.Security.ICanResolvePrincipal' Bifrost.Security.SecurableExtensions' Bifrost.Security.SecurityContextExtensions' Bifrost.Execution.AppDomainAssemblyProvider' Bifrost.Execution.AssemblyFilters' Bifrost.Execution.AssemblyProvider' Bifrost.Execution.ExecutionContext' Bifrost.Execution.ExecutionContextFactory' Bifrost.Execution.IBindingConvention,Bifrost.AssemblySpecifier' Bifrost.Configuration.ConfigurationExtensions' Bifrost.Configuration.CallContextConfiguration' Bifrost.Configuration.CommandsConfiguration' Bifrost.Configuration.Configure' Bifrost.Configuration.DefaultStorageConfiguration' Bifrost.Configuration.ICanConfigure' Bifrost.Configuration.IConfigure' Bifrost.Configuration.SecurityConfiguration' Bifrost.Configuration.SerializationConfiguration' Bifrost.Tenancy.ITenancyConfiguration' Bifrost.Tenancy.TenancyConfiguration' Bifrost.Tenancy.TenantId' Bifrost.Security.ICanResolvePrincipal' Bifrost.Security.SecurableExtensions' Bifrost.Security.SecurityContextExtensions' Bifrost.Execution.AppDomainAssemblyProvider' Bifrost.Execution.AssemblyFilters' Bifrost.Execution.AssemblyProvider' Bifrost.Execution.ExecutionContext' Bifrost.Execution.ExecutionContextFactory' Bifrost.Execution.IBindingConvention
