Implementation smell,Namespace,Class,File,Method,Description
Long Parameter List,AgUnit.Runner.Resharper80.UnitTestFramework,ExtendedDebugTaskRunnerHostController,C:\repos\sdekock_AgUnit\src\AgUnit.Runner.Resharper80\UnitTestFramework\ExtendedDebugTaskRunnerHostController.cs,ExtendedDebugTaskRunnerHostController,The method has 7 parameters. Parameters: launchManager' agentManager' debugger2' dte' threading' launch' port
Long Parameter List,AgUnit.Runner.Resharper80.UnitTestFramework.SilverlightPlatform,SilverlightPlatformSupportExtensions,C:\repos\sdekock_AgUnit\src\AgUnit.Runner.Resharper80\UnitTestFramework\SilverlightPlatform\SilverlightPlatformSupportExtensions.cs,ConvertToSilverlightSequenceIfNecessary,The method has 5 parameters. Parameters: sequence' run' launch' providers' hostController
Long Parameter List,AgUnit.Runner.Resharper80.UnitTestProvider.MSTest,SilverlightMsTestMetadataExplorer,C:\repos\sdekock_AgUnit\src\AgUnit.Runner.Resharper80\UnitTestProvider\MSTest\SilverlightMsTestMetadataExplorer.cs,SilverlightMsTestMetadataExplorer,The method has 9 parameters. Parameters: shellLocks' settingsStore' provider' lifetime' solution' unitTestElementManager' elementFactory' mainWindow' applicationDescriptor
Long Statement,AgUnit.Runner.Resharper80.UnitTestFramework,ExtendedDebugHostProvider,C:\repos\sdekock_AgUnit\src\AgUnit.Runner.Resharper80\UnitTestFramework\ExtendedDebugHostProvider.cs,CreateWrappedHostController,The length of the statement  "            return new ExtendedDebugTaskRunnerHostController(launchManager' agentManager' debugger2' dte' threading' launch' solution.GetComponent<UnitTestServer>().PortNumber); " is 165.
Long Statement,AgUnit.Runner.Resharper80.UnitTestFramework,ExtendedDebugTaskRunnerHostController,C:\repos\sdekock_AgUnit\src\AgUnit.Runner.Resharper80\UnitTestFramework\ExtendedDebugTaskRunnerHostController.cs,CallThreadProc,The length of the statement  "            util::JetBrains.Threading.ThreadManager.Instance.ExecuteTask(() => util::JetBrains.Util.Logging.Logger.Catch(() => this.CallMethod("ThreadProc"))); " is 147.
Long Statement,AgUnit.Runner.Resharper80.UnitTestFramework.SilverlightPlatform,SilverlightPlatformSupportExtensions,C:\repos\sdekock_AgUnit\src\AgUnit.Runner.Resharper80\UnitTestFramework\SilverlightPlatform\SilverlightPlatformSupportExtensions.cs,ConvertToSilverlightSequenceIfNecessary,The length of the statement  "                    var remoteTask = new SilverlightUnitTestTask(silverlightProject.PlatformID.Version' silverlightProject.GetXapPath()' silverlightProject.GetDllPath()); " is 150.
Long Statement,AgUnit.Runner.Resharper80.UnitTestFramework.SilverlightPlatform,UnitTestLaunchExtensions,C:\repos\sdekock_AgUnit\src\AgUnit.Runner.Resharper80\UnitTestFramework\SilverlightPlatform\UnitTestLaunchExtensions.cs,GetOrCreateSilverlightRun,The length of the statement  "            var silverlightRun = runs.Values.FirstOrDefault(run => run.Value.GetSilverlightPlatformVersion() == silverlightPlatform.Version); " is 129.
Long Statement,AgUnit.Runner.Resharper80.UnitTestFramework.SilverlightPlatform,UnitTestLaunchExtensions,C:\repos\sdekock_AgUnit\src\AgUnit.Runner.Resharper80\UnitTestFramework\SilverlightPlatform\UnitTestLaunchExtensions.cs,GetOrCreateSilverlightRun,The length of the statement  "                var runtimeEnvironment = new RuntimeEnvironment { PlatformType = PlatformType.x86' PlatformVersion = PlatformVersion.v4_0 }; " is 124.
Long Statement,AgUnit.Runner.Resharper80.UnitTestFramework.SilverlightPlatform,UnitTestSequenceExtensions,C:\repos\sdekock_AgUnit\src\AgUnit.Runner.Resharper80\UnitTestFramework\SilverlightPlatform\UnitTestSequenceExtensions.cs,GetSilverlightProject,The length of the statement  "                .Where(project => project != null && project.PlatformID != null && project.PlatformID.Identifier == FrameworkIdentifier.Silverlight) " is 132.
Long Statement,AgUnit.Runner.Resharper80.UnitTestFramework.Silverlight,SilverlightUnitTestTask,C:\repos\sdekock_AgUnit\src\AgUnit.Runner.Resharper80\UnitTestFramework\Silverlight\SilverlightUnitTestTask.cs,SaveXml,The length of the statement  "            SetXmlAttribute(element' SilverlightPlatformVersionKey' (SilverlightPlatformVersion ?? (object)string.Empty).ToString()); " is 121.
