Method,LOC,CC,PC
Manager:Manager,3,1,0
Manager:timer_Tick,19,5,2
Manager:AddTask,3,1,1
Manager:StartTasks,3,1,0
Task:Task,9,1,7
Task:Execute,78,17,0
SportEvent:SportEvent,3,1,0
SportEvent:Update,5,1,1
SportGame:SportGame,4,1,1
SportGame:SportGame,2,1,0
DataParser:Fix,18,3,1
Serialize:CreateJSON,7,1,2
Serialize:CreateJSON,3,1,1
Serialize:LoadJSON,4,1,1
BidirectionalDictionary:Add,4,1,2
BidirectionalDictionary:GetValue,3,1,1
BidirectionalDictionary:GetKey,3,1,1
BidirectionalDictionary:ContainsKey,3,1,1
BidirectionalDictionary:ContainsValue,3,1,1
BidirectionalDictionary:RemoveKey,4,1,1
BidirectionalDictionary:RemoveValue,4,1,1
MainForm:MainForm,4,1,0
MainForm:InitializeForm,8,1,0
MainForm:OnLoad,9,2,1
MainForm:OnClosed,4,1,1
MainForm:simpleButtonShowBrowser_Click,6,2,2
MainForm:simpleButtonParseData_Click,5,1,2
MainForm:simpleButtonShowAllGames_Click,8,3,2
MainForm:simpleButtonSaveMarkedItems_Click,3,1,2
MainForm:simpleButtonSaveAll_Click,3,1,2
MainForm:simpleButtonLoad_Click,6,2,2
MainForm:simpleButtonClearList_Click,3,1,2
MainForm:simpleButtonClose_Click,3,1,2
MainForm:simpleButtonSetIds_Click,12,3,2
MainForm:AddList,14,4,1
MainForm:ClearList,4,1,0
MainForm:Save,9,2,1
MainForm:LoadJSON,11,2,0
MainForm:simpleButtonGO_Click,9,2,2
MainForm:LogData,7,1,1
MainForm:gridView_MasterRowExpanded,10,1,2
MainForm:pDFToolStripMenuItem_Click,9,2,2
MainForm:hTMLToolStripMenuItem_Click,10,2,2
MainForm:xLSToolStripMenuItem_Click,10,2,2
MainForm:saveLayoutToolStripMenuItem_Click,9,2,2
MainForm:loadLayoutToolStripMenuItem_Click,7,2,2
MainForm:SaveIDs,7,2,0
MainForm:LoadIDs,12,3,0
MainForm:SetIDs,26,9,2
Program:Main,5,1,0
BrowserForm:BrowserForm,2,1,0
BrowserForm:BrowserForm,5,1,1
BrowserForm:OnFormClosing,5,1,1
BrowserForm:OnLoad,5,1,1
BrowserForm:webBrowser_DocumentTitleChanged,3,1,2
Resources:Resources,2,1,0
