Implementation smell,Namespace,Class,File,Method,Description
Long Statement,RouteLocalization.Http.Sample,WebApiConfig,D:\research\architectureSmells\repos\Dresel_RouteLocalization\Source\RouteLocalization.Http.Sample\App_Start\WebApiConfig.cs,Register,The length of the statement  "					// * AddAsNeutralRouteAndReplaceByFirstTranslation: Every attribute route will be added as neutral route first' but when " is 120.
