Method,LOC,CC,PC
Class1:Class1,2,1,0
SharpZipBaseException:SharpZipBaseException,2,1,2
SharpZipBaseException:SharpZipBaseException,2,1,0
SharpZipBaseException:SharpZipBaseException,2,1,1
SharpZipBaseException:SharpZipBaseException,2,1,2
WindowsPathUtils:WindowsPathUtils,2,1,0
WindowsPathUtils:DropPathRoot,31,8,1
NameFilter:NameFilter,6,1,1
NameFilter:IsValidExpression,10,2,1
NameFilter:IsValidFilterExpression,27,7,1
NameFilter:SplitQuoted,41,8,1
NameFilter:ToString,3,1,0
NameFilter:IsIncluded,15,4,1
NameFilter:IsExcluded,10,3,1
NameFilter:IsMatch,3,1,1
NameFilter:Compile,32,7,0
ScanEventArgs:ScanEventArgs,3,1,1
ProgressEventArgs:ProgressEventArgs,5,1,3
DirectoryEventArgs:DirectoryEventArgs,3,1,2
ScanFailureEventArgs:ScanFailureEventArgs,5,1,2
FileSystemScanner:FileSystemScanner,3,1,1
FileSystemScanner:FileSystemScanner,4,1,2
FileSystemScanner:FileSystemScanner,3,1,1
FileSystemScanner:FileSystemScanner,4,1,2
FileSystemScanner:OnDirectoryFailure,10,2,2
FileSystemScanner:OnFileFailure,10,2,2
FileSystemScanner:OnProcessFile,8,2,1
FileSystemScanner:OnCompleteFile,8,2,1
FileSystemScanner:OnProcessDirectory,8,2,2
FileSystemScanner:Scan,4,1,2
FileSystemScanner:ScanDir,55,14,2
PathFilter:PathFilter,3,1,1
PathFilter:IsMatch,8,2,1
ExtendedPathFilter:ExtendedPathFilter,4,1,3
ExtendedPathFilter:ExtendedPathFilter,4,1,3
ExtendedPathFilter:ExtendedPathFilter,6,1,5
ExtendedPathFilter:IsMatch,8,2,1
NameAndSizeFilter:NameAndSizeFilter,4,1,3
NameAndSizeFilter:IsMatch,9,2,1
INameTransform:TransformFile,1,1,1
INameTransform:TransformDirectory,1,1,1
IScanFilter:IsMatch,1,1,1
StreamUtils:ReadFully,3,1,2
StreamUtils:ReadFully,23,7,4
StreamUtils:Copy,26,7,3
StreamUtils:Copy,3,1,7
StreamUtils:Copy,55,12,8
StreamUtils:StreamUtils,3,1,0
ZipAESStream:ZipAESStream,12,2,3
ZipAESStream:Read,55,9,3
ZipAESStream:Write,4,1,3
ZipAESTransform:ZipAESTransform,24,3,4
ZipAESTransform:TransformBlock,27,6,5
