Method,LOC,CC,PC
Gui:Initialize,5,2,1
IconLoader:LoadIcon,32,3,3
ActionGroups:GetActionGroup,3,1,1
ActionGroups:GetActionGroup,3,1,1
MainWindow:MainWindow,77,1,4
MainWindow:FillFolder,3,1,1
MainWindow:Quit,4,1,0
MainWindow:OnDeleteEvent,3,1,2
MainWindow:OnResizeChecked,8,3,2
MainWindow:SaveConfiguration,8,1,0
MainWindow:OnQuitActionActivated,3,1,2
MainWindow:OnButtonOpenFolderClicked,3,1,2
MainWindow:OnOptionsActionActivated,3,1,2
MainWindow:OnButtonStartDiffClicked,115,23,2
MainWindow:OnComboShowChanged,3,1,2
MainWindow:ShowProcessedList,83,17,0
MainWindow:OnComboTypeChanged,3,1,2
MainWindow:OnTreeviewRowActivated,17,2,2
MainWindow:ReadSyncLog,4,1,0
MainWindow:UpdateSyncLog,8,1,0
MainWindow:OnButtonRightClicked,30,7,2
MainWindow:OnButtonLeftClicked,46,11,2
Program:Main,11,1,2
FolderSelector:FolderSelector,5,1,1
FolderSelector:FileChooserSelectionChanged,9,3,2
FolderSelector:ButtonCancelClicked,3,1,2
FolderSelector:ButtonOKClicked,4,1,2
FolderSelector:WindowResize,8,3,2
ExceptionDialog:ExceptionDialog,6,1,2
ExceptionDialog:OnButtonQuitClicked,3,1,2
ExceptionDialog:OnButtonContinueClicked,3,1,2
OptionsWindow:OptionsWindow,4,1,0
OptionsWindow:OnButtonApplyClicked,3,1,2
DirectoryAccess:DirectoryAccess,2,1,0
DataAccessBase:DataAccessBase,3,1,0
SchemaData:SchemaData,4,1,0
CompareWindow:CompareWindow,23,1,4
CompareWindow:ShowSchema,123,20,0
CompareWindow:InsertLine,16,5,3
CompareWindow:GetFile,4,1,1
CompareWindow:GetDBSchema,10,3,1
CompareWindow:OnCheckBoxDiffToggled,3,1,2
SchemaCollection:SchemaCollection,4,1,0
SchemaCollection:Add,4,1,1
SchemaCollection:AppendCollection,5,2,1
SchemaCollection:ContainsName,3,1,1
SchemaCollection:ContainsName,3,1,1
SchemaCollection:IsModified,6,2,2
SchemaCollection:IsModified,3,1,1
SchemaCollection:GetEnumerator,3,1,0
SchemaLogBuilder:SchemaLogBuilder,4,1,2
SchemaLogBuilder:SchemaLogBuilder,3,1,1
SchemaLogBuilder:Append,5,2,1
SchemaLogBuilder:ReadLog,3,1,0
SchemaLogBuilder:ReadLog,12,2,1
SchemaLogBuilder:Commit,3,1,0
SchemaLogBuilder:Commit,3,1,1
AppSettings:AppSettings,2,1,0
AppSettings:ReadFromFile,3,1,0
AppSettings:ReadFromFile,37,23,1
AppSettings:WriteToFile,3,1,0
AppSettings:WriteToFile,11,3,1
GtkLogService:GtkLogService,2,1,0
GtkLogService:Write,3,1,1
ILogService:Write,1,1,1
SqlServerAccess:SqlServerAccess,2,1,0
SqlServerAccess:SqlServerAccess,6,1,4
SqlServerAccess:GetTables,27,6,0
SqlServerAccess:GetStoredProcedure,27,6,0
SqlServerAccess:GetTableSchema,198,46,1
SqlServerAccess:GetStoredProcedureDefinition,17,6,1
SqlServerAccess:GetAllDataQuery,59,19,1
SqlServerAccess:RunCommand,7,3,1
SqlServerAccess:IsTableExist,23,6,1
SqlServerAccess:IsProcedureExist,23,6,1
SqlServerAccess:CreateConnection,11,1,0
